"","Unnamed..0","tissue","endometriosis","severity","p223129_x_at","p223130_s_at","p228098_s_at","p228097_at","MYLIP"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28915288183762,8.31524674435835,9.67430070146048,5.28271829690815,7.89035465614115
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.49568834531947,7.99998942465654,9.10658545007656,4.03140480198305,7.40841700550891
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.20574749885758,9.77509726995657,10.6387594562979,5.5318006792468,8.78785122608971
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06894522463567,8.6987302131734,10.0321920253301,5.11496398503317,8.22870786204308
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20972886650623,8.81587742442156,9.91583384566501,5.8107236231712,8.188040939941
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.30203075829398,8.58688838707102,9.91543750113476,4.11450830318774,7.72971623742187
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.9751451202459,8.05557649483503,9.36011084199047,4.99439003124216,7.59630562207839
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.6686744898643,9.36321732015568,10.5821646965058,5.38779842193498,8.75046373211519
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.32359606144784,9.5829091531883,10.9828760172727,5.55443762207884,8.86095471349692
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.66970981029176,8.29714035025226,9.7400234933586,4.67853663587097,7.8463525724434
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.00181208968798,9.09744785441642,10.3482164315689,6.25821229447295,8.67642216753656
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.2006494641369,9.8463504134727,11.0818468242397,6.59612189573327,9.18124214939564
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.75206634133049,8.16141206453865,10.7053258032875,4.56481282292226,7.79590425801972
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.21276980356015,9.79035177849402,11.1075909201798,5.97095741936992,9.02041748040097
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.6195274562346,8.69132113036945,9.8782207368068,5.12843089162231,8.07937505375829
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.86955615027969,9.22535603452789,10.3381154105621,5.91192698437375,8.58623864493586
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06894522463567,9.3559809529452,10.2469899276937,5.58256017599766,8.56361907031806
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.05604084873607,9.29918552232337,10.4951494597341,6.7256750167608,8.89401271188859
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.58853181813207,8.83055351809113,9.89252449962002,5.23495466472664,8.13664112514246
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.83908690275027,9.11955172283495,9.94828092096856,4.92337126844207,8.20757270374896
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.24546729590745,8.37128058837083,9.30108943984191,4.65165796322539,7.64237382183639
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.14071641424382,8.70974014882263,9.45718806270722,4.52600249901042,7.70841178119602
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.00266071139273,8.68942713587125,10.5542915289976,4.86416152417335,8.27763522510873
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28223089419112,8.56575175063088,9.03945284013447,3.97281481465466,7.46506257490278
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.49437389574042,8.32970361098412,9.35635812899645,3.96820579918974,7.53716035872768
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.58036666963556,7.11240813669662,8.44742417912542,3.7915562863135,6.73293881794277
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.69573881912318,8.37713226702283,9.57310727903734,4.11450830318774,7.69012166709277
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.6439183121233,10.0449025829981,10.6250654252737,7.08462885493951,9.34962879383365
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47495755316986,8.53601288197799,9.63570223305085,5.36043340785902,8.00177651901443
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.16005430584927,9.38349133227225,10.0494942201217,4.98670408195057,8.39493598504845
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.35464809456118,8.87281602276438,10.2314931762663,4.54020093609504,8.24978955742172
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.79715117257585,10.3670923283247,10.7651769581483,6.83469999364145,9.44103011317257
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.18477506568165,7.81789457419276,8.97133195189794,3.97281481465466,7.23670410160675
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.84819404170192,7.61957348602758,8.52212931097985,3.22579820483304,6.8039237608856
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63003806515441,9.48768761134601,9.90959954876484,5.92844583780661,8.48894276576797
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.24486610594863,8.46108205072424,9.16441888226835,4.79013975527699,7.66512669855455
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.52821074324762,8.67882875999847,9.86722246551623,5.10118980804767,8.0438629442025
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.6792769151918,9.87046795970987,10.5086366004581,6.18217294365921,9.06013860475474
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.44791949069215,8.79572680299876,9.57601780347556,4.37604507555172,7.79892729317955
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.00301942711099,7.9224793576319,9.12766909236123,4.11450830318774,7.29191904507296
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.48965167761279,9.67237902606131,10.6985335979554,5.7428708298514,8.90085878287023
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.39087132114049,8.86361397472137,9.4713239611903,4.86416152417335,7.89749269530638
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.01729022648279,8.86929963814815,9.91760717731327,3.35821517088914,7.79060305320834
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.5006103032261,9.59258735952248,11.1126909964259,5.58317863287378,8.94726682301206
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.42441821612626,8.4368647309571,9.56650767132389,3.85103862570628,7.56970731102838
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.02617105111062,9.23700025670368,9.90333225891039,5.61772948984219,8.44605826414172
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.3258716153726,8.59047094557951,9.10527305590464,4.65353767317189,7.66878832250716
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.45493665047078,9.12148505124312,10.7719976955885,5.19128319420106,8.63492564787586
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.49428997303128,8.36609205673144,9.7462720920034,4.93903041150952,7.88642113331891
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.59617888645004,6.71807468538055,8.78961376485886,3.22579820483304,6.58241638538062
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.06686277382846,7.5563635059257,8.326080585927,3.33773683889739,6.82176092614464
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.80933191003432,7.14153361815162,8.93704230358649,3.22579820483304,6.77842650915137
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.1298892653896,9.57123663659556,9.92231104173105,3.97281481465466,8.14906293959272
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.78882310971946,9.69720262322849,10.6092042735796,6.24744214288064,9.08566803735205
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.43812645812166,9.57674998773362,10.2516350299493,4.65480788026811,8.48032983901817
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.57415285885509,9.11758408693059,9.60459106631599,4.20946788267066,7.87644897369308
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.85038166504755,9.39936279742424,9.69712536169585,4.86416152417335,8.20275783708525
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.36586534776682,8.84351140110659,9.57490312063535,4.65353767317189,7.85945438567016
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11176417554629,9.87678281846869,10.2293234758501,6.24322689408347,8.86527434098714
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.76284323645398,8.94172769863955,9.65470376869487,4.86416152417335,8.05585905699044
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.53835336010876,8.90085463961939,9.35201607562216,4.68036633011043,7.86789760136518
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.85364063741942,9.44065008987758,9.66070646198346,4.87387349722552,8.20721767162649
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.73170071310873,9.50215161454998,9.82757858133153,5.16036552535945,8.30544910858742
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.00271060079,10.5030186626866,10.8625352392445,6.30923417092365,9.41937466841119
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.66611128606565,9.01649039959721,9.89253788411052,6.41089904841545,8.49650965454721
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.19253903919527,9.13992617601916,10.0191708823351,5.53108344188675,8.47067988485907
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.06894522463567,9.09276000519759,9.65618607656733,5.27951356506951,8.27435121786752
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.22005359725163,10.3909081430985,10.3898009244122,6.32945109054219,9.08255343882613
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03074740525467,9.74108598920324,10.0466970586318,4.74358427586626,8.39052868223899
