"","Unnamed..0","tissue","endometriosis","severity","p218647_s_at","p222703_s_at","YRDC"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.06823557551915,4.59575435147143,6.33199496349529
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.53015951129265,4.96395697023698,5.74705824076482
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.95158231507848,5.12444830879917,6.03801531193882
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.46859052022765,4.96395697023698,6.21627374523232
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09900137355983,5.24157245821447,6.17028691588715
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81323529581216,5.24157245821447,6.52740387701331
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.6080195619267,4.96395697023698,6.28598826608184
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.34809106081809,4.92409276888833,5.63609191485321
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.37418440435106,4.45374963627613,5.91396702031359
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.38383965602406,5.70453335579636,7.04418650591021
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.55750428258366,4.96395697023698,5.76073062641032
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.68587367383317,5.24157245821447,5.96372306602382
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81377996866598,4.55126279403271,6.18252138134934
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.36918409393032,4.05434206093798,5.21176307743415
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.21906909199653,5.22700999090797,6.22303954145225
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.83919985108274,4.46788471561177,5.65354228334725
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79490867130908,4.57987948770707,6.18739407950808
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.4624773883069,5.33856327169376,6.90052033000033
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.29074831144789,5.62706789619507,6.95890810382148
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.00578927446139,7.6077835900118,8.3067864322366
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.0601752002725,7.78838380034421,8.42427950030836
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.56002417552455,7.8998758811377,8.72995002833112
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13701248652405,7.60433928721602,8.37067588687004
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.05082471190118,8.29892770002994,8.67487620596556
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.45580752677152,7.58351388238606,8.01966070457879
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1484976317677,8.72409378098711,9.4362957063774
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.7379468045825,8.22621094311443,8.48207887384847
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.83296752810349,7.85873986365548,8.34585369587949
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.46386988387054,7.53433030098602,8.49910009242828
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.1412950070474,8.4283014895427,8.78479824829505
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.21528401780124,8.03725246633022,8.12626824206573
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.21218751797877,7.83964924277677,8.52591838037777
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.56719284976895,8.49327320168461,8.53023302572678
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.9321251927963,7.93735587338816,8.43474053309223
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.29530865653139,7.136384311232,8.21584648388169
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.90557991744845,7.70763531835944,8.30660761790394
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.63623314609364,7.38623498464021,8.01123406536692
