"","Unnamed..0","tissue","endometriosis","severity","p209156_s_at","p213290_at","COL6A2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.0737895168876,7.60950326271944,10.3416463898035
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.0905440014761,7.05917251425641,9.57485825786626
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.6368018447757,7.08762149120062,9.86221166798816
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.3393685659676,7.28664810802214,10.3130083369949
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.5979583140487,7.9500491060428,10.7740037100458
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.228451782699,7.6003030571166,10.4143774199078
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.8187657191623,7.05917251425641,9.93896911670936
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.2643854785977,8.21984323690041,10.7421143577491
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6774377377577,8.56677184267901,11.1221047902184
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.1008063724342,7.65257239168377,10.376689382059
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.1380472934214,7.45273992168646,9.79539360755393
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.5609421656435,7.19230909894365,9.87662563229357
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5296143918691,7.05917251425641,9.79439345306275
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.2345175161058,7.79290274934822,10.513710132727
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.2908126435688,7.83226531302587,10.5615389782973
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.9701107295875,7.06254153711009,10.0163261333488
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.309731230729,7.05917251425641,10.1844518724927
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.7042749377048,7.26577427020029,9.98502460395255
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.0438733529532,7.05917251425641,10.0515229336048
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",14.0046140165968,9.11557052940614,11.5600922730015
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.0908917244194,7.63684266379512,10.3638671941073
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",14.3021588182456,9.3649435567554,11.8335511875005
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.8273318541812,7.42737206126947,10.1273519577253
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.4843208962654,9.22209511526459,11.853208005765
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",14.5615246671276,11.3446312334883,12.953077950308
