"","Unnamed..0","tissue","endometriosis","severity","p200780_x_at","p200981_x_at","p212273_x_at","p211858_x_at","p214548_x_at","p217058_at","p229274_at","GNAS"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.2682254108114,14.20594418143,14.0968380668692,13.5789892703792,13.858509711349,4.60597687629728,7.76805661238342,11.7689343042171
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.1807646372295,14.1766632275392,14.1964412502169,13.8060954795795,13.9215363690597,5.7859298035833,7.97152185286708,12.0055646600107
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.743230180291,13.6912984260505,13.7200962627897,13.1556697115655,13.4958232460528,6.49529245685598,7.55987908079386,11.6944699091999
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.7379183795478,13.8047198316085,13.7553650252749,13.401808346789,13.5508857493231,5.71533778032607,6.88769025387491,11.5505321952492
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.0319429385454,14.0004404964516,13.9935931847085,13.7588270355302,14.0177847318055,5.07465058727882,6.75898083794224,11.6623171160375
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6513941580383,13.7021329788723,13.6437185782082,13.2962884761804,13.4600597223257,6.34735806666077,7.27146611992182,11.6246311571725
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.5115230862841,13.6291690644516,13.6077826605849,13.0150910181413,13.3859964800593,5.11780796859803,7.02883551166624,11.3280293985408
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.9837648817549,13.9989954228772,13.861433321775,13.4875700666357,13.6519647683745,5.51308786674863,6.19056158910597,11.526768273896
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.0688631310749,14.0728771423991,13.9618005801478,13.6079444008494,13.8331735609909,4.647630617084,7.81198298228264,11.7148960592612
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6882442287955,13.6291690644516,13.6606422807892,13.3162467851377,13.4529548699209,4.647630617084,6.96112629134462,11.3365734482176
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.9662349453915,13.9809003046676,13.8205219866665,13.7000505674129,13.6365086972544,5.0963333176139,7.37404425739648,11.6535134394862
