"","Unnamed..0","tissue","endometriosis","severity","p219089_s_at","p219088_s_at","ZNF576"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04816877976516,4.61933005268661,5.33374941622588
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.93555177985222,5.30199637189067,5.11877407587145
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.53969317471581,4.439404511143,4.4895488429294
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.09453145499052,4.81488852900763,5.45470999199908
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.41412341328194,4.32988155547742,5.37200248437968
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.41366839685422,5.49505069037765,5.95435954361593
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.66420776527925,3.06294077300832,4.86357426914378
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.2598402402761,5.56999371561995,5.41491697794802
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.58346984995159,4.78909450331265,4.68628217663212
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.89536242454792,5.17944920379526,5.53740581417159
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.94215419905325,5.37158568655194,5.6568699428026
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.41412341328194,4.96823125796177,5.69117733562186
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.49949189204891,4.89670468963707,4.69809829084299
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.1325501613566,5.29942052150266,5.21598534142963
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.90723484771508,5.55683262544229,5.73203373657869
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93492199620151,4.92591808600107,5.43042004110129
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.1595807893156,4.84949703352202,5.00453891141881
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.1706946195821,5.32372879235871,5.74721170597041
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04237699266363,4.88856716802928,5.46547208034645
