"","Unnamed..0","tissue","endometriosis","severity","p47560_at","p203488_at","p219145_at","ADGRL1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.72898303298693,6.01780062313212,6.64428184880086,6.13035516830664
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.0544819424428,5.79866618685201,5.98442235313898,5.94585682747793
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.27814535329464,7.21073366877633,7.16147849185088,6.55011917130728
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.19446214288558,5.88054980038244,6.05279341061666,5.70926845129489
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2074473813316,6.41375600189036,7.66251178824355,7.09457172382184
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.95324458818804,5.36260458788884,6.84321161567524,5.71968693058404
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.74555552947083,5.93348308554851,5.33055984693355,5.00319948731763
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.90401177228848,6.68952152574766,6.71341020936465,6.7689811691336
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.3188384522421,6.95082080761454,6.36721302113336,6.54562409366333
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.51562242500662,5.48155928205376,6.39474711901488,5.13064294202509
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17847421059312,6.33320260808,6.80241102279803,6.43802928049038
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.7822408946852,6.48080351949906,5.90929023340864,6.3907782158643
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.11163024693724,5.36260458788884,5.01243916064902,4.82889133182503
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.15362465617771,6.21551510307672,6.68445687366533,6.35119887763992
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.4161976358069,6.68817303702402,7.01568978792794,6.70668682025295
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.28322743660299,5.36260458788884,6.58631798078484,5.41071666842556
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.73107314349956,4.82047667541113,6.65020259874798,5.06725080588622
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.44937954365495,5.36260458788884,6.8547732514274,5.55558579432373
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.15797092473088,4.86024816735128,6.58959745864351,5.20260551690856
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.43696298937073,7.01492556920265,7.39145980912744,7.28111612256694
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.96751430999297,8.15551712815736,8.56640786291417,8.56314643368817
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.2025643596272,6.07735773588985,7.24274986085116,6.84089065212274
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.35478021452877,5.64955351221042,6.79456840929044,5.93296737867654
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.71872888597398,7.8311768640625,8.39933763498817,8.31641446167488
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.29331376043132,7.76239981170345,7.95798899789881,8.00456752334453
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.94167463373196,9.3795817297647,9.41532204656594,9.57885947002087
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.06661351733351,9.18184142767884,8.49308192650124,8.91384562383786
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.408364472616,7.80336164730657,8.18139007035677,8.13103873009311
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.17504277482395,7.43299891346389,7.90040465669484,7.83614878166089
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.55916000412218,8.76086160252175,8.93071180925365,9.08357780529919
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.00838101074378,8.94311939167215,8.24006992294322,8.73052344178638
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.23888438197413,8.42973224431241,9.03501351568012,8.90121004732222
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1826134448446,9.88226544779041,9.26005796945136,9.77497895402879
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4015077358599,9.28013931279217,9.29571897480268,9.65912200781825
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.26287940711395,7.18214266072518,8.06816496661823,7.83772901148579
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.74590676311796,7.60081342039207,8.26611605229015,8.20427874526673
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1400165673075,9.55584521969027,9.75275408369191,9.81620529022989
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.90882556897508,6.97638629324278,7.79742268737555,7.5608781831978
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.7981227159801,8.62749840138238,8.66352279400424,8.69638130378891
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.34439392828451,8.5706148879987,7.99106621797902,8.30202501142074
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.55430811586939,8.16941738905606,8.35493490379636,8.35955346957394
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.35735928328645,8.06295965675039,7.90619251213768,8.10883715072484
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.4152021819935,7.8744426741752,8.19928262394411,8.16297582670427
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.53709245959319,7.35134105174018,7.39575135241963,7.428061621251
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.31908948507915,7.4759404328347,7.81357809582682,7.86953600458022
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.8919668441954,8.20050570182002,8.61990535276243,8.57079263292595
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.63915385663741,9.09554923585265,9.03144518460272,9.25538275903093
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.24195400010495,6.82178278191645,7.48093224281009,7.1815563416105
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.62496918564739,7.928830412866,8.10526250909032,8.21968736920124
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.86750835595273,8.4966353069724,8.48155662513588,8.61523342935367
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.33145182257067,8.90820383011113,8.9905087352422,9.07672146264133
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63968093735049,8.36637295948827,8.2769953532892,8.42768308337599
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.51855872478702,8.92271469158378,8.94289111433343,9.12805484356808
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.93409535518123,8.40329983397475,8.24625414546602,8.52788311154067
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.5936954435677,8.22706050583221,8.13563313910355,8.31879636283449
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.41530893822948,7.1787091850677,7.59245673888779,7.39549162072832
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.87811996626768,8.92802485637066,8.52725605986723,8.77780029416852
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.87556621773011,6.22836211066415,6.56845270377102,6.55746034405509
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67200916396734,5.36260458788884,6.65122758148215,6.22861377777944
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.51919786032021,7.77509613615764,8.14332362614567,8.14587254087451
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.51774959623709,7.86500515614754,8.05350765318202,8.14542080185555
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.19490752481539,6.30104619637457,6.99363546130305,6.829863060831
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.72134281068897,6.66645667084267,7.23046984502338,7.20608977551834
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.05341941922043,6.9557922124398,6.81591785676495,6.94170982947506
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.95890538478023,6.8571432913191,7.7894451397724,7.53516460529058
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.60266360171166,9.45465074736295,9.26595427613927,9.44108954173796
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.24367828438201,8.67088499534823,8.82032300492089,8.91162876155038
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27301752408491,6.01780062313212,7.10292814827133,6.46458209849612
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14109718203402,6.33228612046532,7.28348666531408,6.91895665593781
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.81839430329,6.0616862178769,7.31354795217479,6.7312094911139
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91570033933803,5.88293006732661,7.05741462275081,6.61868167647182
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95786984257218,6.28653186152147,7.30395893237508,6.84945354548958
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95271064300246,5.9279344712913,7.0762872338283,6.65231078270735
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46185555784604,5.54827479409361,6.92185901573245,6.31066312255737
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59446565455985,5.48560656858704,7.11563642976974,6.39856955097221
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42561910607467,5.21776830113693,6.33157333958395,5.99165358226518
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67466098653135,5.83577431779979,6.97879746335451,6.49641092256188
