"","Unnamed..0","tissue","endometriosis","severity","p1558956_s_at","p226098_at","IFT80"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5395379765315,9.77151388330246,10.155525929917
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28540108275063,9.29379425951697,8.7895976711338
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.07366805274416,7.3406630551909,7.70716555396753
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.00189128497388,8.67804879300441,8.83997003898914
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.78922486935297,9.33756317242963,9.5633940208913
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.79308454595752,8.51721761698075,8.65515108146914
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.73483265745698,7.67103362256281,7.7029331400099
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.70522647504448,9.19942430363142,9.45232538933795
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.67920189216487,9.2133679572827,9.44628492472378
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34374050577105,8.84714085457207,9.09544068017156
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.59519285880352,9.16802583290536,9.38160934585444
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0541411201554,9.05319643679731,9.55366877847635
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.32422456376599,8.30392742891997,8.81407599634298
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.91305680014643,9.42262326261421,9.66784003138032
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4039793169929,10.0169558133757,10.2104675651843
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.66368900614875,9.29989492178857,9.48179196396866
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.30103567181261,8.84466588976168,9.07285078078715
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.43005712215643,8.79486081482537,9.1124589684909
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.62187322828979,8.41224472787356,9.01705897808167
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.06487480136133,6.56892460793556,7.31689970464845
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.38919140433634,7.58630558358338,7.98774849395986
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.93194621702907,6.73620543759308,7.33407582731108
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93273052448078,6.77577187236357,7.85425119842217
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.5296308930901,6.56112011505622,7.04537550407316
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.8109294861956,6.73273159640751,7.27183054130156
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.55112488430499,6.59566244374748,7.57339366402623
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.49879351650159,6.62952130995377,7.56415741322768
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.96445059305014,8.2175115829599,8.59098108800502
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.78596974363765,7.39258076810136,8.08927525586951
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.49409410951171,7.66916773070108,8.0816309201064
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.64152168401809,6.72583339774434,7.68367754088121
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.9975836957775,7.85185837134709,8.4247210335623
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.66462142296055,6.16301835613049,6.41381988954552
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.82752170824164,6.33283423859713,7.08017797341939
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1933810856785,9.49893137186814,9.84615622877332
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.26281073453809,6.74565266898782,7.50423170176296
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.2085453293916,7.24508909200207,8.22681721069683
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.1607871666245,8.48769251911564,8.82423984287007
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.96992500722442,7.63187163536191,8.30089832129316
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.41522848927034,6.79297585195962,7.60410217061498
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.37070577901067,7.95046013776824,8.66058295838945
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.16812068140489,6.04381350597175,6.60596709368832
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.82395577276535,6.62952130995377,7.72673854135956
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.57093503013348,8.18025090757076,8.87559296885212
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71756671173798,7.10837787941785,7.41297229557791
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.4485761027525,8.20358822596801,8.82608216436025
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.28851438691946,7.27065176412246,7.77958307552096
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.36796739562594,6.62952130995377,7.49874435278985
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18119994393247,6.76554150977227,7.47337072685237
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.71489972081419,6.62952130995377,7.67221051538398
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.27622332220893,7.36357038246915,7.81989685233904
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.24245634333068,6.62952130995377,7.43598882664222
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.66480552411677,7.09514489282443,7.8799752084706
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.45938869397408,7.72959881172574,8.09449375284991
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.84938903264546,8.04192136784603,8.44565520024575
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3016128653514,9.23087802624702,9.76624544579921
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.27812899236917,8.17109469803927,8.72461184520422
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.40977361067477,8.52713065183254,8.96845213125366
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.45617446156792,8.66446559290754,9.06032002723773
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.62323645860563,7.93932344848361,8.28127995354462
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.51077051259598,7.83084018473091,8.17080534866345
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.3881915523652,8.40693884508842,8.89756519872681
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.42556479087356,8.69115347883604,9.0583591348548
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1162356367921,9.04900251880746,9.58261907779978
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3904786502119,9.77147023699598,10.0809744436039
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.5495304076508,7.5940336682639,8.07178203795735
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.70423431035378,8.09412619544693,8.39918025290035
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6056345995787,9.78943981235168,10.1975372059652
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8961926729436,9.90787869599421,10.4020356844689
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.063426021081,10.4801664778792,10.7717962494801
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4642744244233,9.76284924582347,10.1135618351234
