"","Unnamed..0","tissue","endometriosis","severity","p218723_s_at","p228193_s_at","RGCC"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.37977343834833,2.45852014194541,5.91914679014687
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.77183626786737,2.50192472466647,5.63688049626692
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.04535176716528,2.50192472466647,5.27363824591588
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.37598714345386,2.48424719011193,4.9301171667829
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.74717189627613,2.50192472466647,5.6245483104713
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.95826998569753,2.48424719011193,5.22125858790473
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65632422389655,2.48424719011193,5.07028570700424
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.22600249997651,2.62087844454404,5.42344047226027
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.93767458558796,2.48424719011193,5.21096088784994
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1374083483848,2.50192472466647,6.31966653652564
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.970966724749,2.48424719011193,5.22760695743047
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.02160924404265,2.50192472466647,5.76176698435456
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80364404222246,2.50192472466647,5.65278438344447
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.46037971079522,2.50192472466647,5.98115221773084
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13158892083305,2.62087844454404,5.87623368268854
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.26486080646108,2.50192472466647,5.88339276556377
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.31209411465691,2.48424719011193,5.39817065238442
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59756003740245,2.48424719011193,5.54090361375719
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.41995596999847,2.48424719011193,5.9521015800552
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.48150275248134,4.56593814080062,7.02372044664098
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0400192054947,4.33169871021196,7.18585895785333
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4106795710957,4.48382693343367,7.44725325226469
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8619855777827,6.32227837334125,9.09213197556198
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.96215723870923,3.2036028991016,6.58288006890541
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.19585556698736,2.91322537114417,6.05454046906577
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4060997948083,4.56887576102516,7.48748777791673
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.77794368896445,4.63767185063479,7.20780776979962
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4391740303078,3.53441130788224,6.98679266909502
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.3559439091967,4.37401886888628,8.36498138904149
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.0587198021369,5.52368259285179,8.29120119749435
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.2078978810358,3.2036028991016,6.2057503900687
