"","Unnamed..0","tissue","endometriosis","severity","p202420_s_at","p212107_s_at","DHX9"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.45798245751478,6.48870598968263,7.9733442235987
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.57848814013305,9.62455661068144,9.60152237540725
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.82951727755585,8.75795740016628,9.29373733886106
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.64892042295572,7.37785477658627,8.513387599771
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.41207256660333,9.33836521009415,9.37521888834874
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.69467835788675,8.20548320664127,8.95008078226401
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.76742933795915,7.32605055895614,8.54673994845765
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.49874648794094,7.18862162696652,8.34368405745373
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.74102782999609,8.74532959952274,9.24317871475942
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.49515867363918,7.54691788174452,8.52103827769185
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.39761227484654,9.08514594918682,9.24137911201668
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.87002472346353,8.17299773611353,8.52151122978853
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.84673292388934,7.21907447319082,8.03290369854008
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1210593749662,8.05862260251842,9.08984098874231
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.47435974180177,6.70938809463344,8.0918739182176
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.05829820520085,7.82291845979692,8.44060833249889
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.09605529510689,6.67598335746488,7.88601932628588
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34227418617402,7.93762976487846,8.63995197552624
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83752420014694,7.91829931131953,8.37791175573324
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.22109627477913,4.04894996953428,5.6350231221567
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.88857757536318,3.18380321353804,5.53619039445061
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.03368288463313,4.61152213083936,5.82260250773624
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.45630629637747,5.04965434727945,6.25298032182846
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24085897396878,3.29395403170674,5.26740650283776
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.69424223732275,3.29395403170674,4.99409813451475
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.24318167084685,3.29395403170674,4.76856785127679
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.35884060336286,3.94376349231919,5.65130204784102
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.96614350314111,3.52849541860337,5.74731946087224
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.41469271596925,3.29395403170674,4.854323373838
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.33490586543984,2.50682038092616,4.420863123183
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.35355137971354,3.29395403170674,5.32375270571014
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.26979584257943,3.23773831050169,5.25376707654056
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.56778084278546,3.25070804851074,4.9092444456481
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.75725424470258,2.33509044943693,4.54617234706975
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.55889624196017,3.7594549010274,6.15917557149379
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.20772558890055,6.03752617695329,6.62262588292692
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.88704935253194,4.00224865929324,5.44464900591259
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.50024617457761,3.52842688950941,5.51433653204351
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.13279502017546,3.00468347688347,5.06873924852947
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.57145905430135,3.32905172409789,4.95025538919962
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.03313242857133,3.29395403170674,5.66354323013903
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.73807702464334,3.17204861270944,4.95506281867639
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6564936870173,3.04735936057003,4.85192652379367
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.02779445017501,3.23713699117322,5.63246572067411
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.65675975215154,3.57080460520329,5.11378217867741
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.41206774588472,4.10899781815675,5.76053278202073
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.46737945125677,2.46635329250318,4.46686637187998
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.15673339396976,3.80691660538065,5.4818249996752
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62101502377161,3.29395403170674,4.95748452773918
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.53641854460865,3.29395403170674,4.9151862881577
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.10274670742713,3.29395403170674,5.19835036956693
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7611107997364,3.17204861270944,4.96657970622292
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.75015249383537,2.45839564632908,4.60427407008222
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.20943635736001,3.29395403170674,5.25169519453337
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.12471446621144,3.17204861270944,5.14838153946044
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.26712584618294,4.30363990338307,6.28538287478301
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.47160329072765,3.29395403170674,5.38277866121719
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.08720068716826,5.36522555949236,6.72621312333031
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25229422568871,5.93742079064782,7.09485750816826
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.52524208139601,2.45839564632908,4.99181886386255
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.43488302438369,4.4412863806549,5.9380847025193
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.31262030873708,3.47981040999258,5.89621535936483
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.94163923400409,4.3667033890519,6.154171311528
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63827414618489,4.86053371289633,6.74940392954061
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.87163589580694,3.73110267237343,5.80136928409019
