"","Unnamed..0","tissue","endometriosis","severity","p200706_s_at","p200704_at","LITAF"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.07439333766442,9.65862398648744,8.36650866207593
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.28976442071672,10.1232176563657,8.70649103854121
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.10239538517406,11.2119177866103,9.65715658589218
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.95396604915066,10.9907439448124,9.97235499698153
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.87747491523093,10.2529621370272,9.56521852612907
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24378087347977,11.3122796060688,10.2780302397743
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.39232767491668,11.2780695982471,9.83519863658189
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.98364729577999,11.4144422580948,10.1990447769374
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.14002906203405,9.90295461538823,9.02149183871114
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.59223026006074,11.6900032384243,10.6411167492425
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.29174574024908,10.2446859941109,9.26821586717999
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.66120016088668,10.9039559612261,9.78257806105639
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.91068833539106,11.0204763254103,9.46558233040068
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.62640975758277,10.9602644522606,9.29333710492168
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.17819607336319,10.3030546107658,8.7406253420645
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.37788596580781,11.0286956111881,9.70329078849796
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.90167763448331,11.4104582099501,10.1560679222167
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.88751973402975,11.1678366850353,10.0276782095325
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.23584095975453,11.2630081559876,10.2494245578711
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9285853691378,11.9318087313889,11.4301970502633
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.5814728428712,10.8917500122088,10.23661142754
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.5710051416463,12.5355445765231,12.0532748590847
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1359077632637,12.6885258775722,11.9122168204179
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7975414681155,12.1361081280223,11.4668247980689
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9493751671004,11.9362060986187,11.4427906328595
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.17808723529908,9.88696209414967,9.53252466472437
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.97712252166304,10.1154273655907,9.54627494362687
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1670618572501,11.2237987136063,10.6954302854282
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9111816029416,12.2926746149133,11.6019281089274
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5379795172607,11.6466643910312,11.0923219541459
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.3184863846695,10.8161064552725,10.567296419971
