"","Unnamed..0","tissue","endometriosis","severity","p220145_at","p228423_at","MAP9"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.95600451589599,9.84930754050789,8.40265602820194
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.7509552251936,7.56194692235948,6.15645107377654
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.84414138894023,6.42136894662897,5.6327551677846
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.27256227687398,6.99084988367819,5.63170608027609
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.71150301968558,7.92651989230213,6.81901145599385
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.01536396876451,7.4131731446489,6.21426855670671
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.12989140380145,5.19645193738824,4.66317167059484
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.02792505613877,7.93886900021927,6.48339702817902
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.46984690728445,8.37895863760129,6.92440277244287
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.13813036783805,8.13721823614536,6.63767430199171
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.51230620943647,8.61197808055137,7.06214214499392
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.50311448734174,8.63306313853733,7.06808881293954
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7018322912111,8.1016644376361,6.9017483644236
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.7738115136943,8.26515339626087,7.01948245497758
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88191537720886,9.00849364178678,7.44520450949782
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03762956453197,7.80473153567944,6.4211805501057
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.97398441367962,7.86550288548142,6.41974364958052
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.72690432249407,8.30226389236693,7.0145841074305
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.32165189421965,8.07142906465045,6.69654047943505
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.75637507614854,6.51870505362142,5.63754006488498
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.49356105241549,7.6442779437267,6.56891949807109
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.10519237895034,6.90944517391337,6.00731877643186
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03984557393251,6.93385150740718,5.98684854066985
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.74040211824896,6.86712906569632,4.80376559197264
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.38296344337251,6.41620752203132,4.89958548270191
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.20757536575113,7.11371168689339,5.16064352632226
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.47148004168787,5.7136173860325,4.09254871386019
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.6954642751738,7.72579912860277,6.21063170188828
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.47523108333879,7.21655377849876,4.84589243091878
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.41953426774985,7.14512234330441,5.28232830552713
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.4843685001793,7.01129433081991,4.74783141549961
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.10813999110263,7.79639804241136,6.452269016757
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.06579369388204,5.2623599375232,4.16407681570262
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.10390122762686,6.73494634427985,5.41942378595335
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.3035212347369,9.39371149612752,8.34861636543221
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.19355734276709,7.03529014549896,6.11442374413302
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.9126343493729,7.22365041741697,6.06814238339494
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.13813036783805,7.97591779084297,6.55702407934051
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.64883704716569,7.13775550402934,5.39329627559751
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.47148004168787,6.38140305250856,4.42644154709822
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.81016861311967,8.11991939376852,6.46504400344409
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.29203035321132,5.7925023363425,4.04226634477691
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.91118748422993,6.95561886330859,4.93340317376926
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.56613466143777,7.96663301936041,6.26638384039909
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.66375785240341,6.55854126111004,5.61114955675673
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.15352931610377,7.63626515429074,5.89489723519725
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.57085575388254,6.69867242748171,5.63476409068213
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.80646202534472,6.70752487357771,5.25699344946121
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.47968682459502,6.25842084520416,5.36905383489959
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.9126343493729,7.35731752400778,6.13497593669034
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.75053575002847,5.95986806874615,5.35520190938731
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.26147933282602,5.35980966981783,3.81064450132193
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.10502575675385,7.61092782149751,5.35797678912568
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.32735525659463,7.26082423989588,5.29408974824526
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.99243524928419,7.89943298396674,5.94593411662547
