"","Unnamed..0","tissue","endometriosis","severity","p226000_at","p231822_at","p239525_at","CTTNBP2NL"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.65358807022391,4.7648155102273,4.29808653897119,5.90549670647413
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.87721524495886,4.76731660855277,3.5047657100387,5.38309918785011
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.63080477280857,6.337527299341,4.29808653897119,6.42213953704025
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.32840478429771,6.66416584871392,4.86767402651377,6.95341488650847
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.31968883506612,5.21737596813557,4.25007844857912,5.9290477505936
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.25154468185973,6.70026203096892,4.94068171992736,6.96416281091867
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.24550803928796,5.77510789257361,5.52680707890902,6.51580767025686
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.14967001706881,6.33190935491126,4.52978793268453,6.67045576822153
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22315922211667,5.84526851672954,4.14012783136753,6.06951852340458
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11633616899596,6.91476842163964,4.99698116557967,7.00936191873842
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.77681455500442,7.33023273931225,4.29808653897119,6.80171127776262
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.04201308769278,7.02769270594325,4.52978793268453,6.86649790877352
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.27676084075315,5.87217071353277,5.3629883077728,6.83730662068624
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.42973744277188,6.48840814084456,4.84433391641549,6.58749316667731
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.39806802053925,5.88688741971224,4.21885373188917,6.16793639071355
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0530128313094,7.47763717251738,6.98086712865273,8.1705057108265
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0166945774616,7.61130547684636,6.74387227008712,8.12395744146503
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.5550405605268,7.32363405708573,4.9593840517524,7.27935288978831
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.51238006549104,7.55162865040075,6.02609778948098,7.69670216845759
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.92091485735932,4.60459303811546,4.84283068015259,6.12277952520912
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.27648279559135,3.07302555194317,3.5047657100387,4.61809135252441
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.20447335625052,4.1085866634799,4.28113214634284,5.53139738869109
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.79868215962478,2.74451118634,4.55417847682576,5.36579060759685
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.67394252853765,3.04765993645837,4.10028201977105,4.94062816158902
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.9226385218767,2.74451118634,2.50529651696066,4.05748207505912
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.6240791404968,3.05965896582675,2.85163475948344,3.84512428860233
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.47045046070241,3.70957444608651,3.5047657100387,4.56159687227587
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.48663986039658,4.42293811846811,3.90700637664835,5.60552811850435
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.0881594516621,2.74451118634,3.5047657100387,4.11247878268027
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.30570337169293,2.81164651552355,3.5047657100387,4.20737186575173
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.20420232720339,2.74551102305755,3.67869500049495,4.5428027835853
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.14843625919302,4.81605500433904,4.29828473419319,5.75425866590842
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.51018528966471,2.74451118634,2.77900769594883,3.67790139065118
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.88825351856079,2.74451118634,3.13717440001239,3.92331303497106
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.49809544195325,4.29049607647893,4.29808653897119,5.69555935246779
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.03903004583482,3.97645581373822,3.89901609069338,5.30483398342214
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.65668808996322,2.84521896488536,3.5047657100387,4.33555758829576
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.7200689059998,4.28464797341793,3.52221435824381,5.50897707922051
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.50769155349724,3.18070890024837,2.95352836161888,4.5473096051215
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.1595671553711,2.74451118634,3.5047657100387,4.4696146839166
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.48599409698516,3.05965896582675,4.52978793268453,5.35848033183215
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.87476842816477,4.27366041226751,3.51701164326492,5.22181349456573
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.58949168969006,2.74451118634,3.5047657100387,4.27958952868959
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.27603468581371,4.01690924243492,5.21957471133221,6.17083954652695
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.75317356793612,2.84698451537796,3.5047657100387,4.70164126445093
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.09489303798675,3.08305976642694,3.56310119653527,4.91368466698299
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.71495629142433,3.05965896582675,3.5047657100387,4.09312698909659
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.504859262812,2.74451118634,4.53008753286402,5.25981932733867
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25658807140777,3.05965896582675,2.23602791534862,4.18409165086105
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.52948407599394,2.74451118634,2.23602791534862,3.50334105922752
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.05912840348645,2.72867042616461,3.5047657100387,4.09752151322992
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.1474278861774,4.28464797341793,3.5047657100387,4.97894718987801
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.53945962209183,2.84019956849499,3.49493371976164,4.62486430344949
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.14652693598292,3.08305976642694,3.5047657100387,4.57811747081619
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.95160435608474,2.74451118634,3.59979504284113,4.76530352842196
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.54645652930518,2.79080911585051,4.15771936274797,5.16499500263455
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.95240518838714,3.08305976642694,3.37670094466491,4.470721966493
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.03037169540963,5.59211975522517,4.95326683336964,6.52525276133481
