"","Unnamed..0","tissue","endometriosis","severity","p202196_s_at","p214247_s_at","p221127_s_at","DKK3"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.97437666000596,8.73314888057135,5.18958994232464,6.63237182763398
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6657536828616,9.65452499981493,6.20608593939068,7.50878820735574
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.58772791083051,10.2587684761426,6.02950539278066,7.95866725991792
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.84128503887054,8.72815235791431,4.37100710780369,6.31348150152951
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.41380965840148,9.9631052394007,5.46475865484745,7.61389118421654
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.31632108919738,8.13728731331483,4.41858483393855,5.95739774548359
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.58372998199189,5.96328719418752,3.32867910718024,4.62523209445322
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.16835940938842,10.7721116512896,7.56090935492768,8.50046013853523
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.58881690467421,11.6068890250285,7.79207409860245,9.32926000943505
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.91309277564003,6.73549538378596,4.10803363607621,5.2522072651674
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.35933926574938,11.5592505990523,7.63055079395399,9.18304688625189
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.64299682608062,10.7339583328084,7.16390903758901,8.51362139882601
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.58372998199189,6.31932344975845,3.19271510872306,4.69858951349113
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.99767219898593,11.4585967100216,6.5804667710026,9.01224522667004
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.19043043306925,11.2244265651553,5.84397012541361,8.41960904121272
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.69755791717854,7.8833452026607,4.37100710780369,5.98397007588098
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48211297903975,6.66668104320039,3.19271510872306,4.44716971032107
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03606209128689,7.24261716138957,4.29109156843347,5.52325694036998
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.79294312232102,8.04704733835155,4.59821093052922,6.1460671304006
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.97437666000596,8.64448147062373,5.47029721625089,6.69638511562686
