"","Unnamed..0","tissue","endometriosis","severity","p206503_x_at","p211012_s_at","p209640_at","p211013_x_at","p235508_at","PML"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.02673050857821,6.99219724692346,2.60047142362455,6.40509065904038,4.95049465506974,5.19499689864727
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,5.39854904104157,3.09695514907636,6.25607709223362,5.39791901308129,4.99681357123606
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,6.73332566388521,3.73449949816008,5.5262476965797,6.83053137993719,5.53183435986193
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,6.72075164723712,2.60047142362455,6.40434251195576,6.24823754502838,5.36167413771865
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,6.07982417074438,3.19645309640978,6.18202665301791,6.3268987548449,5.32395404715289
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,6.42813686120451,2.60047142362455,6.40509065904038,6.17892841319105,5.28943898356159
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,7.3655233889234,2.82830451626443,6.25607709223362,6.62707828077827,5.58231016778944
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.02673050857821,6.46120984407389,2.60047142362455,6.22465324867483,6.90311862528346,5.44323673004699
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.93368168464463,6.55838370085331,2.72462099522816,6.25607709223362,7.22472677547157,5.53949804968626
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.89307026423552,6.78169389921981,4.20786923983714,6.25607709223362,5.79866288039682,5.58747467518458
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,5.68008296198309,3.12833781065365,6.46369496943306,6.5792057115147,5.33717780286639
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,6.26657207526292,4.36306276851503,6.5217044375531,6.73499842553954,5.74418105352361
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03820892009231,7.35524851673899,3.84946159314563,6.31794085014533,7.18075139459907,5.94832225494427
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.02673050857821,6.41592983226349,3.00842645265897,6.40509065904038,6.52084252405612,5.47540399531943
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,6.55473187397897,3.18574207621513,6.22158122086095,6.39442177695493,5.43820890175149
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,6.9191081663798,3.85057279645663,6.09963075075893,7.08091300826288,5.75695845652114
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,6.90158851838788,2.60676268846778,5.99497816901789,7.16299265313473,5.50017791795115
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83456756074746,6.44246146488019,4.11794406870976,6.25607709223362,6.27297803513316,5.58480564434084
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.02673050857821,6.64671722824831,3.75943188207332,6.57963462538798,7.00896995529872,5.80429683991731
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.08760119114212,8.36623572551724,5.63042828348798,7.90011233909001,6.63225558225533,6.92332662429854
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.41281780669511,7.94576828325272,5.24865634652751,7.54487622078731,7.02723990655822,6.83587171276417
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.91620644648282,8.57554986278936,5.34092145975628,7.4100592527771,6.6450395119468,6.77755530675047
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.01083989797742,9.63088865233822,6.15273116215773,8.57619442841506,7.77703452979903,7.82953773413749
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.5179214383628,9.00264677650847,6.10239783852292,9.11876450469016,6.03374858128124,7.55509582787312
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.89949449555761,8.60423898909645,5.40474523847493,8.2411786827877,8.0683167416501,7.44359482951336
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.03849875949933,9.05141287828881,5.5800856056606,8.23385383889823,7.55087247577952,7.4909447116253
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.37457931003045,9.06974320040602,5.93145660679853,8.93831742756746,6.21587491674922,7.50599429231034
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.98190591383568,7.83200010705765,4.83632800644636,7.36243264459697,6.72330001215505,6.54719333681834
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.81011483394484,8.6995716601733,4.36306276851503,7.22687919155638,7.56315287961354,6.73255626676062
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.93104236927563,8.70924331040022,5.49864995613166,8.63432160184588,6.60963171301472,7.27657779013362
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.76151709207928,8.98007878251715,6.13846066241537,8.14778216758403,5.54511420838273,7.11459058259571
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.43653274129611,8.3884206577708,5.49056053224529,7.35446380641796,7.51280342377777,7.03655623230159
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.2580874849254,9.58104752385035,6.32032727400831,8.44581434271157,6.78813460284739,7.6786822456686
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.28532177727963,8.94536314462207,6.30626296891057,9.65910110530923,7.73007712812078,8.18522522484846
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.1091928878508,6.37306029426337,3.78217569967605,6.58554331396504,5.73820605262259,5.51763564967557
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.51030003336009,8.13501750121192,4.97444345417866,7.77534717907606,6.6423515765329,6.80749194887193
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.33263052212499,8.63432418939629,5.49199720507833,8.08583721238047,7.03585300161049,7.11612842611811
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.10648577973786,7.32793078815147,4.42794309559861,6.93436224586735,6.8518738215899,6.12971914618904
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.5169330955155,8.06663094950444,4.90192374692097,7.8350466865325,6.74978918127022,6.81406473194873
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.07258020640026,9.72057600792096,5.83498675093084,7.68234438650506,7.62739870896791,7.38757721214501
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.4041539419341,7.89700360419942,4.28599355309212,6.55881401068282,6.7078526375135,6.17076354948439
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.40470020127477,9.31081606914467,6.1546360200337,9.44815910148583,7.14935576622389,8.09353343163257
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.15909469458768,8.26920283073265,4.36306276851503,8.14833000490728,7.44197239158876,6.87633253806628
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.95234406783176,8.29672366465864,4.72193659457207,6.48642589460936,6.0005075851718,6.09158756136873
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.85375921574185,8.56797748383835,5.77583039253282,8.17578689051486,7.36535732181231,7.34774226088804
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.82360092299103,7.59229854030236,4.36306276851503,7.29356651310735,5.29962101418866,6.07442995182089
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.01091507491089,9.21544515461589,6.39825550631991,8.52040025267678,5.90775527240494,7.41055425218568
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.00821347678169,9.18038800636884,6.24193839547672,8.71218667878533,7.78586329306723,7.78571797009596
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.99154336089706,8.57200607437687,5.89025971529779,8.00717193254289,6.1744798944404,6.927092195511
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.09478442998884,8.71252461507603,5.06004965119989,8.58625912363635,6.2567574055117,7.14207504508256
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.37750547975504,9.02687550873182,5.48035541277366,8.4187128607567,5.25911213132459,7.11251227866836
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71814296313005,8.66261704714267,4.90807018935712,8.74018326283392,5.97585629932214,7.20097395235718
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.96456554512559,8.85116522801931,5.9351495038433,8.5622477053157,7.16225912693569,7.49507742184792
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.25263337209009,8.63124367842042,5.75246749818964,8.1565319774285,7.67375281176035,7.2933258675778
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.63622637139937,8.15702231585439,4.36306276851503,7.95062710555243,6.22941966481909,6.66727164522806
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.88651070924937,7.68728953908632,4.36306276851503,6.31519720478855,5.29136469911545,5.70868498415094
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.9052538095151,9.05325187453055,5.6459082018631,7.85271371909036,6.80341533472273,7.05210858794437
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02812498938894,7.92111828099146,4.85910253549601,7.51318612018107,5.94019980895984,6.45234634700346
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.53317057060172,7.28792484370065,4.41620585700132,6.90242256993919,5.60765001788919,5.94947477182641
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.30272805683967,8.19814281328891,4.83254642172447,7.81580881983773,6.94388454118495,6.81862213057515
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.66958002826675,8.17302275846897,5.51006429456083,8.24686688748276,6.26244751553401,6.97239629686266
