"","Unnamed..0","tissue","endometriosis","severity","p221920_s_at","p222528_s_at","p218136_s_at","p222529_at","p226179_at","SLC25A37"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.19616668078552,8.53823513228298,7.14855699232769,10.5077780677676,8.1625451377191,8.31065640217658
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.23864612652315,8.621119778966,9.62047307034234,9.36387221754749,7.34098738119796,8.43701971491539
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.70180316024798,8.0424966447209,8.24048681354347,9.80726008679767,7.6955464683645,8.2975186347349
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.16719007954501,8.49809819726276,7.95014864125771,10.3504276802366,8.37792390842353,8.46875770134512
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.86064089738176,8.392143567637,6.93006154699959,9.54191679675323,7.34970283298825,7.81489312835197
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.00058812530344,8.59414701039128,7.56042196943726,10.012733653123,7.90946980035674,8.21547211172235
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47260234564348,9.05173295529485,8.02965399197784,10.5798151120236,8.38212393411341,8.90318566781064
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.97326112291864,8.80298208091377,9.03431092121309,11.0514617352038,8.56230956771382,9.08486508559262
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.472887568207,8.42752501206224,7.97495021091137,10.6266425727079,7.57206365232176,8.41481380324205
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.9255379363372,7.77125694022639,6.68313427449681,9.4705711327399,7.39833410421738,7.64976687760354
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.56479824203519,8.31551127807439,8.16665185193231,10.2199709528151,7.35688175628401,8.3247628162282
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.92211458763351,9.15859628019434,8.83554074683457,11.0172083184574,8.49624250239729,9.08594048710342
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.49114793232438,10.4014905635707,8.03675421515694,11.7253708977006,9.29077224285091,9.38910717032071
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.04670089648052,9.56205120950656,6.822964308683,10.5952559837571,7.90076622833649,8.58554772535273
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.4036224535111,9.45626910883501,6.64307275857747,10.7409923300388,7.94823565105379,8.43843846040323
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.48181574881842,9.58283740349732,7.24762999147468,11.1301846297838,8.3523971449862,8.95897298371208
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.53120214672449,10.1201202003162,8.01348507686786,11.5375574548041,9.40673046748551,9.52181906923963
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32163154951334,8.80591151189935,7.34347599262425,11.0135534462702,8.11568681807589,8.52005186367661
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.91940195217368,9.72303290893588,7.53822732710957,11.1827711259243,8.33680325614437,8.94004731405756
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.66023902968534,7.14163923248092,5.27329834775049,9.39863083204052,5.92984070238307,6.88072962886807
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.3987912629336,4.40760040865466,4.93090575115627,8.9011340576831,6.44896685541018,6.21747966716756
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.62389372433678,5.0512583481374,4.72184563503921,8.37631310727507,4.67245658571152,5.8891534801
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83355681406987,8.79032125485283,6.28581374971324,11.4407455662401,8.09739285249836,8.68956604747488
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.03571191226341,4.46043545272932,5.00556192268485,7.57068950627782,5.79539125398064,5.77355800958721
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.22314892090318,7.18263608752096,5.07492199368552,9.74554949712324,5.48478160918192,6.94220762168296
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.06775115772536,7.73171264694326,4.48242379817804,10.8098322313151,4.87228544949094,7.19280105673054
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.90952804342831,4.59538366107533,4.60553739991611,8.5415028203757,4.79726660237344,5.88984370543378
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.77221639881451,6.75744060392889,4.99754266386251,8.82761134781644,5.55761268230642,6.58248473934575
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13299991807254,10.5956666227572,7.12845156248216,12.273686814128,8.53805905515345,9.53377279451867
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.08306269936899,5.53806067153832,6.09551898376989,8.96023941386008,6.20487143001401,6.97635063971026
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.09119791215298,7.77573864648379,5.52920113022711,10.2374690396295,5.34322818753812,7.3953669832063
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.83698803357681,6.49430706588079,4.71663065876897,8.71947330490753,5.59231644547834,6.47194310172249
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.29402776697602,7.9653633764439,4.68889268590747,10.1715945245369,4.24170949372597,6.87231756951805
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.69531492768624,6.74787736819922,3.35286669087135,8.99978943797112,4.89546240977711,6.13826216690101
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.63079925021644,6.03806583864099,5.34176072895352,8.8746029410464,7.29846520977458,6.83673879372639
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.83698803357681,6.20193180735735,4.40929708012733,9.52102198106676,4.84023199503637,6.36189417943292
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.21623817666088,8.97633685270197,4.68889268590747,11.1237501794136,6.04383051218185,7.80980968137315
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.67452825983327,6.02097292183923,4.94064923241717,8.23610007723794,6.6606210437474,6.506574307015
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.83433674998704,8.38003996877924,4.26194624354995,10.4802702753989,5.5446251291488,7.10024367337279
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.76719195676568,7.9927491710413,3.90594091995461,10.9555943951978,6.8849760761145,7.50129050381478
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.05589417412722,8.88395565110601,7.16137545407007,11.380268655856,6.8759106750785,8.47148092204756
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.02410292841742,6.92974923446134,5.8801078826635,8.7632790244687,6.43833774806787,7.20711536361577
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.61458247341272,10.0339547551808,6.62918308614521,12.0235340992565,6.80138618662463,8.82052812012397
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42008496270143,5.84145895639181,6.47703431503401,8.70228165307224,6.39033695096187,6.96623936763227
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.55617728655091,6.10168662217582,4.68889268590747,9.02924020691812,4.05926719759908,6.08705279983028
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.83698803357681,7.83044387147735,4.83543047763676,10.0212375413559,6.55553225244946,7.21592643529925
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.03869536791701,5.0512583481374,4.43387054435042,8.01512598558276,5.9162556379443,6.09104117678638
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.73214880431012,9.94549429979497,7.28605441067307,12.1031318713679,7.86751415146749,9.38686870752271
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.45115435429361,6.51771751232463,5.20633717525699,10.1178556186555,5.46115672416092,6.95084427693833
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.28491662091854,8.05746534166791,4.822130266346,10.6209111152515,4.6992229585743,7.09692926055165
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.83698803357681,7.03475419600768,3.62525423937897,9.44040187627003,4.10693020045521,6.20886570913774
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.83698803357681,6.91765460526232,4.81184758989055,9.1753019087482,4.8162658749987,6.51161160249532
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.3350943166355,8.05169903003276,6.15038284466099,9.94837746749236,6.83326051002453,7.86376283376923
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.33747935521683,9.96341456177953,5.99456493398935,11.4280097026908,6.43007189699664,8.43070809013463
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.32980211640575,7.08634900835983,6.17307217609414,9.70817720814542,6.92658259213835,7.4447966202287
