"","Unnamed..0","tissue","endometriosis","severity","p220202_s_at","p220201_at","p225813_at","RC3H2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.57652611427489,3.5336230409684,10.3251896195566,7.1451129249333
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79343773079581,3.43607638126662,9.81886930732913,7.01612780646385
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.1020435483991,2.46717743082451,9.22340910935909,6.26421002952757
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.96663059300072,3.00715284270453,10.3628579796763,7.11221380512718
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.59839691372529,3.2305982067099,10.092666955207,6.9738873585474
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.54442416136644,3.43049249030369,9.81886930732913,7.26459531966642
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.46412933283301,2.70223629930435,9.77229294909195,6.97955286040977
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.57688779222216,3.12528693773382,9.81886930732913,6.84034801242837
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.3718786122402,3.43049249030369,9.81886930732913,7.20708013662434
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.56094824719836,3.80002996100278,10.1965869150489,7.18585504108335
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.85009473559025,2.70223629930435,9.90501285439601,6.81911462976354
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.9078907813311,3.55149161210689,10.6762329718038,7.3785384550806
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.61137647578808,3.27396515242545,9.54473421957199,6.47669194926184
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.14208718162391,2.7753246136271,10.0332996089218,6.9835704680576
