"","Unnamed..0","tissue","endometriosis","severity","p210983_s_at","p208795_s_at","MCM7"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.47882587786228,8.52373864768902,8.00128226277565
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.41120733998677,10.0973773066447,9.75429232331573
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.48901150758159,9.35856497235383,8.42378823996771
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.48901150758159,7.43575927129314,7.46238538943737
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.97628225687417,9.91751222908938,9.94689724298178
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.45403313747133,8.56357625913686,8.0088046983041
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.01682750179376,7.43958635634155,7.22820692906765
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.3110937247783,9.69662086514655,9.50385729496242
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.04980360445553,9.21043225545653,9.13011792995603
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.74339482932511,8.37552462792277,8.05945972862394
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.88362104933352,9.32831349670964,9.10596727302158
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.34264859376567,9.55768057975597,9.45016458676082
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.19067196417867,7.48201865580778,6.83634530999323
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.65704144588769,10.5175994830571,10.0873204644724
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.25130318760259,10.2279614076434,9.73963229762299
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.64222236524539,8.68463132961139,8.16342684742839
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.17575565688141,8.09563934820989,7.63569750254565
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.29371991393315,7.42607052963868,6.85989522178591
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.32625661861447,7.97520915489107,7.15073288675277
