"","Unnamed..0","tissue","endometriosis","severity","p204237_at","p215913_s_at","GULP1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9221273432846,6.78801651576258,8.85507192952359
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.8883572219663,7.99951754886439,8.94393738541535
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.2036741129628,7.04897723742109,7.62632567519194
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.82315590844456,7.36539265167884,8.5942742800617
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.70727124564213,8.12001222643243,8.91364173603728
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.595206095164,7.78979167756825,9.19249888636612
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.99554273717804,6.50843939263398,7.25199106490601
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.6159699076667,5.76190401266376,7.68893696016523
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5548004045467,7.71893822349827,9.13686931402249
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5498860087217,7.80842799458394,9.17915700165282
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.86953169562011,7.45967082680493,8.66460126121252
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.73269525529921,6.53424266201449,8.13346895865685
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.71003790986099,6.14837715368637,7.92920753177368
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.5478501736196,8.2280601626436,8.8879551681316
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2695356735415,7.9473142245085,9.108424949025
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4992308442171,8.64092487780588,9.57007786101149
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2492754940664,8.16316670998014,9.20622110202327
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4996099604308,7.66575106963621,9.08268051503351
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3458442238001,6.3701927849524,8.35801850437625
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.24317377889448,5.80229533720036,7.52273455804742
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.44463884670555,5.39277855071459,7.41870869871007
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.33528415666097,4.9129154641012,7.12409981038109
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0596518204461,4.79971464387624,7.42968323216117
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.89318566638234,4.85763603227293,6.87541084932764
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.36679285599029,5.42213816640064,7.39446551119546
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.7291868184022,4.85763603227293,7.29341142533757
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.77581346051827,4.8808944688654,6.82835396469184
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.52699623577033,6.34013195789047,7.9335640968304
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.96421322667474,4.85763603227293,7.41092462947384
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.50417920923631,4.8808944688654,7.19253683905086
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.44099458591955,4.85763603227293,7.14931530909624
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.64627991026941,5.688014731763,7.66714732101621
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.70929251500472,4.85763603227293,6.28346427363883
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.42183644887569,4.85763603227293,6.63973624057431
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3870237824236,8.30214717860101,9.8445854805123
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.47616536531091,5.39277855071459,7.43447195801275
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.72565386010235,4.85763603227293,7.29164494618764
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2027041591545,6.94480243925683,8.57375329920566
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.28962849773426,4.85763603227293,7.07363226500359
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.63911428867672,4.8808944688654,7.26000437877106
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1127167441707,4.85763603227293,7.48517638822182
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.27525783227234,5.1344110384825,7.20483443537742
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.55193233093522,4.85763603227293,6.70478418160407
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1588225717003,5.05835256204667,7.60858756687349
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.96102662774661,5.39277855071459,7.6769025892306
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.61172350404382,5.39417860380975,7.50295105392678
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.24009577342586,4.85763603227293,7.0488659028494
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0797057696059,4.8808944688654,7.48030011923565
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.50417920923631,5.1637035875664,7.33394139840136
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.76549576753,4.8808944688654,7.3231951181977
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.59963168802645,4.8808944688654,7.24026307844593
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.70738461970815,5.45407899787147,7.08073180878981
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.82966580834707,4.92162044767399,7.37564312801053
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.31927332468892,6.26627797601942,7.79277565035417
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.94943008840893,5.0064302969119,7.47793019266041
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1453260343316,6.49418636964337,8.81975620198748
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.72278127236497,5.39277855071459,7.55777991153978
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.56882637295281,6.7618162014637,8.16532128720825
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3961125216489,7.97564328883416,9.18587790524153
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.94271879449083,6.79208349774795,8.36740114611939
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.71571698129101,6.06971955734139,7.8927182693162
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.6118955217329,6.43053402087205,8.02121477130247
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2125535570358,6.51148324467342,8.36201840085461
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3205648036167,5.96193125570864,8.14124802966267
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2326388544991,8.65916222000112,9.94590053725011
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.33155599016859,6.82832973587871,8.07994286302365
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.41538055569925,6.88179617705204,8.14858836637564
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7008767796501,7.43980687842131,9.0703418290357
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.798445400336,7.93854556251388,9.36849548142494
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1307237774804,7.86586599785116,9.49829488766578
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3754003341732,8.82186676430736,10.0986335492403
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5595679350778,8.43332226124419,9.99644509816099
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8408653500942,8.32654095096838,9.58370315053129
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4682563917244,7.83920437273563,9.15373038223002
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5319139315342,8.99485375297737,10.2633838422558
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8006770155037,8.81506458726659,10.3078708013851
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2094523866308,7.96364841719763,9.58655040191421
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6563820086455,8.80120075382014,10.2287913812328
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0212330691578,8.29529167425643,9.65826237170712
