"","Unnamed..0","tissue","endometriosis","severity","p200734_s_at","p200011_s_at","p211622_s_at","ARF3"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.09547785598526,9.77872545660596,6.71054823675713,8.19491718311612
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.38145769242105,9.3218412258269,6.7928187827101,8.16537256698602
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.6215381541787,9.79774249081174,4.34624829913049,7.58850964804031
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.33189974881533,9.99767708265099,6.28731421922497,8.20563035023043
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.46255581142082,10.1147643846227,6.99087870344259,8.52273296649537
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42893849186171,10.3884217079095,6.96444384511799,8.92726801496307
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.5828015020847,10.2110646838826,6.32813650512525,8.37400089703085
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.57708775320929,9.82915988151693,6.17322306761757,8.19315690078126
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.88942744475152,9.41557803304707,5.08380366815545,7.46293638198468
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11534437608535,10.3505300791659,6.77900173886164,8.7482920647043
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.03168418202457,9.78488108401634,7.15460531506136,8.65705686036742
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.82920938802904,10.1206429548086,6.3028416238972,8.41756465557828
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.53216789112797,9.48463832256474,5.99314844016404,8.00331821795225
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.57279125198967,10.4403138497228,6.40415174736256,8.80575228302501
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25407440708026,10.0881269096864,5.98052410764407,8.10757514147024
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.19470994849936,10.3826038535338,6.58295511734552,8.72008963979289
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.76054875617264,10.4900312790166,6.70552477489061,8.65203493669328
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.03917851748548,10.3878401401776,6.91324110214637,8.78008658660315
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.14685347030722,10.1130350151369,6.19421314057583,8.48470054200665
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0222600727444,11.7828461937796,8.66205043466029,10.4890522337281
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4251852033766,11.5072556781859,7.8111148192586,9.91451856694037
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2908507443249,12.1703134610736,9.34790572752639,10.9363566443083
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.63473040808,11.7832772567129,9.06499007956664,10.8276659147865
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4778286998151,12.1296964856588,9.10439463495574,10.9039732734765
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3531892555388,12.292862624426,9.66191638691511,11.10265608896
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1431704281075,12.2199519226929,8.73489408475662,10.6993388118523
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.9835771306709,11.2902651482648,9.26875521011126,10.847532496349
