"","Unnamed..0","tissue","endometriosis","severity","p202817_s_at","p202816_s_at","SS18"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.58962372889196,8.9774631427015,9.28354343579673
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.94870452316773,9.18478204643763,9.06674328480268
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.68784985126781,7.88099629545582,8.28442307336181
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13943471387826,8.32253482058137,8.73098476722981
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.9316719752572,8.74700791251358,8.83933994388539
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.45144169376352,8.7381316618891,9.09478667782631
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.77482587446832,7.66511518952785,8.21997053199808
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.26658463366867,8.17972996079743,8.72315729723305
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.16449489549536,8.12888205319779,8.64668847434658
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.21110775715107,8.83320597340399,9.02215686527753
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.069201541861,9.3067178864135,9.68795971413725
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.35550655724143,9.18472753125658,9.27011704424901
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.38681645713871,7.19874110578767,6.79277878146319
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.01732673905036,8.13605748106519,8.57669211005777
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75014788610196,8.3135801683077,8.53186402720483
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.39742742511617,8.53081044145839,8.96411893328728
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63450919186977,8.25470647601661,8.44460783394319
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.94573398281162,9.29376816292723,9.61975107286943
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42446065569771,8.56643216008417,8.99544640789094
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.3704626797072,7.17850143357612,7.27448205664166
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.20666330892441,7.13954911223088,7.17310621057764
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.16118037281046,6.53936978073263,6.85027507677155
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.93869954868486,6.52343341225306,5.73106648046896
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.86997766931272,6.94057422449337,6.90527594690305
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.11508015301428,6.16285162237666,6.13896588769547
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.18230754829746,4.20229831204751,4.69230293017248
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.10208001342386,4.81742115517548,4.95975058429967
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.65807529305385,7.18699863130497,7.42253696217941
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.00042376701249,5.06797785804177,6.03420081252713
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.35653193380472,6.0074698468248,5.68200089031476
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.93923499111312,5.92567288873217,6.43245393992265
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.02013033015646,6.7294712035647,6.87480076686058
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.47237365375028,3.83673580709907,4.15455473042467
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.83388186133299,5.36769994363211,5.10079090248255
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.81776110677927,7.93958935832496,8.37867523255212
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.18718440318155,6.52813943353914,6.35766191836034
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.0290600876919,4.97420344828191,5.00163176798691
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.26872853460055,7.72622241063209,7.99747547261632
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.59779635091724,5.09821288566175,5.8480046182895
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.47237365375028,5.46672534369728,4.96954949872378
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.49331289090966,6.78731989651434,7.140316393712
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.64767834238686,6.73488825436799,7.19128329837743
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83388186133299,5.80422985556464,5.31905585844881
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.72492777433116,6.78280778986367,6.75386778209741
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.02368852845097,6.25644705158534,6.64006779001816
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.04006221665066,6.08320995485205,6.56163608575135
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.98344380692232,5.30021959270221,4.64183169981226
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.23549703809776,6.32339350123073,5.77944526966425
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.85476221917996,5.91033306865419,5.88254764391707
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.09818419654621,4.91912588957948,5.00865504306284
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.07937220589487,4.87986769350385,5.47961994969936
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96453864353533,6.62593751913086,6.79523808133309
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.25468557038054,5.32933405717939,5.79200981377997
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.8554143854647,6.75762066705451,6.8065175262596
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.3771413257872,6.86139384784442,7.11926758681581
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.54053996016193,7.3730054792172,7.45677271968957
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.68073670539681,6.92866721332998,6.8047019593634
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.77249372336614,7.62997204548156,7.70123288442385
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.43822898215686,8.91680280350151,9.17751589282918
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.45206669298567,7.15339539282859,6.80273104290713
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.86003514718349,7.15517347908918,7.00760431313634
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.05787795754495,7.94683012384807,8.00235404069651
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.48903572329941,7.46980155139399,7.4794186373467
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96255226840918,7.47231375046697,7.21743300943807
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.98589073365764,8.16770829719288,8.57679951542526
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.00929275595878,6.91306015312352,6.96117645454115
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.00529682481393,7.36616541493884,7.18573111987638
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.94022452269177,8.37983397671014,9.16002924970095
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.91480085677795,8.37073977164674,9.14277031421235
