"","Unnamed..0","tissue","endometriosis","severity","p213686_at","p214785_at","p227987_at","p227988_s_at","VPS13A"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.1873032569158,8.36221490798936,7.94750847969936,8.17198592991346,7.66725314362949
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.44477371151611,7.50554613058581,5.27112496827455,7.21687813152544,6.10958073547548
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.95126200167715,6.60333273556011,5.47950951774181,6.48511565601881,5.87980497774947
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.5925179517407,7.24108394423756,5.99407472549689,7.13785460078052,6.24138280556392
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.45490381702797,7.93511831106189,7.38443093865784,7.74565976195102,6.88002820717468
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.42664682693474,7.76672255286912,5.94003332050312,7.4681592194364,6.15039047993584
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.43158175462797,7.56039296121522,4.88891211785564,6.86156263876488,5.93561236811593
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.97313356939772,6.88157935616031,6.44418128218007,6.8303659924508,6.28231505004722
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03853461546835,8.44370308639872,7.61177462824421,7.65958569482047,7.18839950623294
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.97632307936797,7.41505105947789,5.81702766095249,6.92265408776941,6.03276397189194
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.4258335767489,8.20669803446086,6.08256716333712,7.50466076326043,6.55493988445183
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.16781889497395,7.08923655240539,6.95562816544898,7.37432916130311,6.64675319353286
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.4258335767489,8.40398281630914,7.49982258807169,7.33093540011495,6.91514359531117
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.94756715961043,8.28962266670191,7.94415928223884,8.19806247322354,7.34485289544368
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.89339189606741,8.58253333094937,7.97564876569549,8.67843962362374,7.782503404084
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.62955281084415,8.03448993150743,7.33105944201714,8.07448484731166,7.0173967579201
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.9451245976628,7.99045746680514,7.34413856896908,8.24267531686094,7.13059898757449
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.81256368467048,7.83330070096506,6.81067555164677,7.87981491108227,6.83408871209114
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.49215934493488,8.4929134744101,7.5991303345327,7.71696169297061,7.07529121171207
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.1511384473245,6.23310888188684,5.36287194951502,5.86140937646673,5.40213216379827
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.26576783464968,6.19333008008165,5.66586624059164,5.55039372209025,5.6688394693533
