"","Unnamed..0","tissue","endometriosis","severity","p206084_at","p210675_s_at","PTPRR"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.60051958093166,2.29593488113108,2.44822723103137
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.60051958093166,2.29815115883228,2.44933536988197
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60051958093166,2.29593488113108,2.44822723103137
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.48365698935948,6.13035959135571,6.3070082903576
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.60051958093166,2.29593488113108,2.44822723103137
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.0225463856754,6.38910620271391,5.70582629419465
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.60187303349872,3.30888926355001,2.95538114852437
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60051958093166,2.46599319959366,2.53325639026266
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.25176847346554,2.29593488113108,2.27385167729831
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.36127291495221,6.57001961546808,6.46564626521014
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60051958093166,2.29593488113108,2.44822723103137
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,2.29815115883228,2.26708953709045
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.64252220000275,5.845255374443,5.24388878722288
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,2.29815115883228,2.26708953709045
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.43280185204217,2.34083574618619,2.38681879911418
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15178402958804,7.1685530259189,7.16016852775347
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.63495692937571,5.28461760161289,4.9597872654943
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.72426165722673,5.28331472127041,4.00378818924857
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.12789567909375,7.03470827454118,7.08130197681746
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.64311698535509,7.3146968902614,7.47890693780825
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60051958093166,2.26933510134416,2.43492734113791
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.09554924104494,6.57008340229453,6.83281632166973
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.9104121833409,2.29815115883228,2.60428167108659
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.81826565610917,4.94511156120414,5.88168860865665
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.05587366270536,4.42799222686072,4.74193294478304
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.64031946488833,2.29593488113108,2.46812717300971
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60187303349872,2.28580717436578,2.44384010393225
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60051958093166,2.28580717436578,2.44316337764872
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.98566328727515,2.31287505057713,2.64926916892614
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60187303349872,2.28580717436578,2.44384010393225
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60187303349872,2.38126032247237,2.49156667798554
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60051958093166,2.28719971675261,2.44385964884213
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60187303349872,2.29593488113108,2.4489039573149
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60051958093166,2.29593488113108,2.44822723103137
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.42086565108993,3.17374302690462,3.29730433899728
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.25489512575707,6.16396699619215,6.70943106097461
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60051958093166,2.29593488113108,2.44822723103137
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.60187303349872,2.54087129942175,2.57137216646024
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60051958093166,2.29593488113108,2.44822723103137
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.97209568872108,4.08094163596004,5.02651866234056
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60051958093166,2.28580717436578,2.44316337764872
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.60051958093166,2.29815115883228,2.44933536988197
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.60187303349872,2.29593488113108,2.4489039573149
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.53672542677525,5.2716275768708,5.90417650182303
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99539408825211,4.35152806619067,5.67346107722139
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60051958093166,2.29593488113108,2.44822723103137
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.54328317763511,2.28580717436578,2.91454517600044
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.67716016881127,2.91287354449233,2.7950168566518
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.72209414446759,4.44079878992409,5.08144646719584
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60187303349872,2.29593488113108,2.4489039573149
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60187303349872,2.29815115883228,2.4500120961655
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.76381212867966,5.68977476115905,6.22679344491936
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.60187303349872,2.25587523869376,2.42887413609624
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.60051958093166,2.29593488113108,2.44822723103137
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60187303349872,2.25587523869376,2.42887413609624
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.60051958093166,2.29815115883228,2.44933536988197
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60187303349872,2.28580717436578,2.44384010393225
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.27315591737879,8.43799746637149,8.35557669187514
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.13682147821796,6.1274367070498,6.13212909263388
