"","Unnamed..0","tissue","endometriosis","severity","p202857_at","p209797_at","CNPY2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3452135007676,8.8810970287519,10.1131552647598
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4318711783063,8.15883066702621,9.79535092266626
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6910376675184,7.60265768048427,9.14684767400133
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0161820338118,7.37282493063967,9.19450348222573
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1831523891893,8.94070821274189,10.0619303009656
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0090176892201,7.48233734562182,9.24567751742096
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5857333418968,6.49589589646374,8.54081461918027
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5050606955694,8.29363494200933,9.89934781878937
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6075667931804,8.56217069399579,10.0848687435881
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2297888928836,7.16279351653152,9.19629120470756
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.4965565645431,8.56878823989251,10.0326724022178
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1381759850573,8.7044333359522,9.92130466050475
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2253701950686,7.19445689905143,8.70991354706002
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5799842353851,8.6998833106084,10.1399337729967
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5977225553077,8.35773483122543,9.97772869326656
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8372420509772,8.06379936662368,9.45052070880044
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6156293462458,6.87503909064774,8.74533421844677
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6265048774532,7.66919447464564,9.14784967604942
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9056840997766,8.54636960471333,9.72602685224497
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9191862214306,9.69683202433883,10.3080091228847
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.8835876955847,10.457539527889,11.1705636117368
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.0196160663116,10.2456055619538,11.1326108141327
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2720858948531,9.84842652763665,10.5602562112449
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2973578647391,9.77063844051776,10.5339981526284
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.0475628797611,10.2420020656392,11.1447824727002
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.8007646417066,11.5052067077863,12.1529856747464
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.8238509905431,11.1015883377,11.4627196641216
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.9905604880688,10.2604056532156,11.1254830706422
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5303087628917,10.58470719102,11.5575079769559
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.8666930037004,11.1374110275858,12.0020520156431
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2997501770233,10.9404097032274,11.1200799401254
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.4906732548312,10.6541938381203,11.5724335464758
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5217305955194,10.9226375746725,11.222184085096
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.202765102091,10.9648033074378,11.5837842047644
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8326357037956,9.91024838752431,10.87144204566
