"","Unnamed..0","tissue","endometriosis","severity","p203744_at","p225601_at","HMGB3"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.93009020389511,7.91785078177417,8.92397049283464
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1010682216394,8.29209701252885,9.19658261708413
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.02830089720526,7.22147311657873,7.62488700689199
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.44282160099858,6.22422763088648,6.83352461594253
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.5645364380545,8.27179728186165,8.91816685995807
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.99984413358954,5.96192104215501,6.98088258787227
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94039564195575,5.6548338498813,6.29761474591852
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.08530638441819,7.64167160035255,8.36348899238537
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42573143349026,7.44542104365661,8.43557623857344
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.1222815028255,6.34692636000786,7.23460393141668
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.34097502529318,7.65795050646871,8.49946276588095
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.65998851411893,7.36551984234405,8.01275417823149
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.59114024047712,5.2409928423436,6.41606654141036
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.66025284501924,7.28505106919294,8.47265195710609
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.5132139828185,7.69777720543958,8.60549559412904
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.62864304647587,6.3943169030651,7.01147997477048
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.21936874271842,6.39393916258498,7.3066539526517
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.36270599875976,6.48784928435198,6.92527764155587
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.37423842125866,5.63800409535976,6.50612125830921
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.00207499411884,6.09414873784389,7.04811186598136
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.34216131680797,7.8275016473157,8.58483148206184
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.59941235567027,5.89925415378871,6.74933325472949
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.76332674272427,6.85932715363076,7.31132694817751
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.67578876132897,6.06454806601936,6.87016841367416
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.1301663352924,5.50193110925431,6.31604872227336
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.33379447296487,7.11132653911364,7.72256050603925
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.01621856821389,6.7971531711656,7.40668586968975
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.45620344156391,7.90046918511985,8.67833631334188
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.56952375142457,7.21852536159347,7.89402455650902
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.64988669906026,6.02976471559739,7.33982570732883
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.60563306383123,7.89320397225781,8.24941851804452
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.16889772020516,8.17902863546849,8.67396317783682
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.30197458718821,5.2409928423436,6.27148371476591
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.09305546395392,6.58119281007641,7.33712413701516
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.75743972621666,8.84728590744834,9.3023628168325
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.37951705779178,5.62277946950086,6.50114826364632
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.99593868829421,5.42629985687757,6.71111927258589
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.33583842326386,8.9253064611344,9.13057244219913
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.84556108104823,6.27264248621522,7.55910178363172
