"","Unnamed..0","tissue","endometriosis","severity","p203643_at","p230368_at","ERF"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.87650931348398,4.23129706065516,6.05390318706957
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60065820998687,4.23129706065516,5.91597763532102
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.92723601361305,4.23129706065516,5.5792665371341
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38290973422461,4.90507793774707,6.14399383598584
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.86439536306448,4.63186080856421,6.24812808581435
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.62652287316697,5.25331740400942,6.4399201385882
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.95723490379682,4.20258158598393,4.57990824489038
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.50026671421876,4.23129706065516,5.86578188743696
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.17918147924125,4.86200674715642,6.02059411319884
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65778471315801,4.23129706065516,5.94454088690659
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.06662909006864,4.10638048307559,6.08650478657211
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.82388274681064,3.69452995329052,5.75920635005058
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94591082124174,5.81211699326631,6.37901390725403
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.56740815357489,4.83225736030321,6.69983275693905
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.83176411907207,4.23129706065516,6.03153058986361
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40683698104548,4.21527397952419,5.31105548028483
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.18710929664311,4.20258158598393,5.69484544131352
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09127956214933,4.00045430331561,5.54586693273247
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.96870170404464,3.69452995329052,4.83161582866758
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.82291535204467,5.21639262530237,7.01965398867352
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.92844280813813,5.10919446303549,7.01881863558681
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.82474508541114,4.35074346392857,6.58774427466985
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.53983097854201,5.31491997110878,7.42737547482539
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.48533253893343,4.20258158598393,6.84395706245868
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.5883340217796,5.33709644010326,7.46271523094143
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.82284637608018,6.2668847082148,8.04486554214749
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.90709374102191,5.87618356084153,7.89163865093172
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.67234339837599,5.61487013803782,7.6436067682069
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18674595727241,4.29441536845005,6.24058066286123
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.95485590432387,5.48981964941872,7.72233777687129
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8725515818751,6.18447517355579,8.52851337771544
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.71814181945284,6.20661119486913,7.96237650716099
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.6152185634607,6.75684500072609,8.68603178209339
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7561030182958,6.46820678958872,8.61215490394226
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.14633222959733,3.73582840522786,5.9410803174126
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.61928562712815,5.4291904082889,7.52423801770852
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1258798661059,6.55116931340025,8.33852458975307
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.08871361732406,3.69452995329052,5.89162178530729
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.60235556010018,5.53008712702239,7.56622134356128
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.36128905628394,6.84289770941766,8.1020933828508
