"","Unnamed..0","tissue","endometriosis","severity","p44120_at","p221893_s_at","p221894_at","ADCK2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.16640196840865,6.51498514227885,6.45026022532136,6.71054911200295
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.12479538043264,6.98639161064025,6.2051117268958,6.77209957265623
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.90228094220568,6.86151572270276,5.60845815641852,6.12408494044232
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.92540780984707,6.18727217206952,6.22254067836775,6.44507355342811
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.78991084153598,7.2084161054048,5.86005138631836,6.61945944441971
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.41268674747028,6.11237033804836,6.16489921020881,6.56331876524248
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99000854856849,6.54572330509176,6.05896066870434,6.53156417412153
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.83830623316519,6.7697474672579,6.20526291015438,6.60443887019249
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.14066182648046,6.16644695366302,5.85356085434986,6.38688987816445
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.59932235994759,7.09276759863136,6.20447952810446,6.9655231622278
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.9006584755001,6.35151161338223,5.95626608691859,6.40281205860031
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.95626038388299,7.09004287285497,6.2039761905925,6.75009314911015
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.4918794873789,4.17684096077929,4.76919448891055,4.81263831235625
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.09734304289078,5.74231418286506,5.7617466640019,6.20046796325258
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32447281062794,7.2659090881959,6.23449639508728,6.94162609797037
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.36422327407702,6.56592416815795,6.14093514267409,6.69036086163635
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.36216237839636,6.9409556233054,6.05737710105602,6.78683170091926
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.53793467842425,6.65248295479514,5.90709009647958,6.69916924323299
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.06150177162698,6.18793068397332,6.24992116569119,6.4997845404305
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4165030034625,9.63689143968203,8.72605685982874,9.59315043432442
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7248573479897,9.59264507078491,8.66310914673863,9.66020385517108
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2635067720264,9.74201142994869,8.55456632230542,9.52002817476017
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.46412042855152,7.13815149922632,6.7616722124694,7.45464804674908
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0989167359839,9.49298037795861,8.28659319080268,9.29283010158173
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0890680952843,9.37325454729756,8.33520628086596,9.26584297448261
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1648674516678,10.4949857900049,9.55123379960228,10.403695680425
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2833922293868,10.3139175806994,9.5750792493534,10.3907963531465
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.91475948428966,9.26558995722876,8.0251119476618,9.06848712972674
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.87230747582716,8.78709579937856,8.20144585310386,8.95361637610319
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4132029875771,9.57584237850234,8.72978591637717,9.57294376081887
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.825965292693,9.77725987259709,9.08405189314047,9.89575901947685
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.65438082649168,8.80077616435041,7.70462918146649,8.71992872410286
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2036007964604,10.4314326470783,9.48082935811358,10.3719542672174
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8881267228905,10.5269856605905,9.27157435282505,10.2288955787687
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34120153880427,8.39107098317441,6.91478417441873,8.2156855654658
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.7639562842532,10.1325127876988,9.04500785042096,9.98049230745765
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7534192300841,9.97008965769525,9.18158517743053,9.96836468840329
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.65189959855569,8.65540831233829,7.42454765426912,8.5772851883877
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1849295237795,8.97316340662582,8.35924408308246,9.17244567116259
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6832709371139,9.71108425422845,8.64205024339499,9.67880181157911
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.4376933996478,7.84991559966902,7.09737545610316,8.12832815180666
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.26138059404593,8.83231980294818,7.99505788075794,8.69625275925068
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.69220809869666,8.57074612638572,7.61839680645351,8.62711701051196
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24141402715953,7.94527715597706,7.25515506064616,8.14728208126092
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2073475879127,9.63730907224027,8.59010614613014,9.47825426876104
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1268049159724,8.85456774601596,8.29812401108754,9.09316555769197
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2082081505133,10.0208826578235,9.24925098834467,10.1594472655605
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.420449576314,8.12875612155229,7.68336108662785,8.41085559483138
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8609120439636,9.97071110656432,9.11864696305324,9.98342337119372
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.4025595297415,10.4108475378978,9.87692682010546,10.5634446292483
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8089908065695,10.009545659253,8.85580658707889,9.89144768430046
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1409850494208,10.4112628142726,9.37709644206648,10.3097814352533
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6615289677242,9.69330927721101,8.56828914879404,9.64104246457642
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.6047772806109,10.0336377476817,8.9357373569786,9.8580507950904
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.371685951584,9.14807410545407,7.87058899528497,9.13011635077435
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.13948874310957,7.68195659767136,6.97619299807337,7.93254611295143
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8330182560307,9.91028496575451,8.99480355261769,9.9127022581343
