"","Unnamed..0","tissue","endometriosis","severity","p214778_at","p227327_at","MEGF8"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.22598898979416,5.32051324185037,5.27325111582226
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.79515615577453,6.1494977659102,5.97232696084236
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.43390725952133,5.56629207878746,6.00009966915439
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.42427007714597,5.7397986447854,5.58203436096569
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.85052097902152,5.62765425846674,5.73908761874413
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02276905239573,5.56629207878746,5.79453056559159
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.51568634590628,6.06454917985635,6.29011776288131
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.4069830883495,7.65652670780966,7.03175489807958
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02276905239573,5.97930893725185,6.00103899482379
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.92167974757323,5.56629207878746,5.74398591318035
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.02276905239573,5.81910321572945,5.92093613406259
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.43411566236702,5.71697377727196,6.07554471981949
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.1653080984751,5.90200484853527,5.53365647350518
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.4875535817218,6.5151197875608,6.5013366846413
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02276905239573,5.92024685166539,5.97150795203056
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.42987278916738,5.56629207878746,5.49808243397742
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02276905239573,5.56629207878746,5.79453056559159
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.11621296675844,5.56629207878746,5.84125252277295
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.46203034458732,5.56629207878746,6.01416121168739
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.22415668779341,8.53985126129083,7.88200397454212
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.57822515714669,8.49971246475302,7.53896881094986
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.74812719234471,8.2593502027811,7.50373869756291
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.0192343272682,7.52811397791513,6.77367415259167
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7040006128739,8.72554196610696,7.21477128949043
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.08239528012413,8.52589346188882,7.80414437100648
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.52277293501539,9.10577347258838,8.81427320380189
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.71410767459642,8.83061424306106,7.77236095882874
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.22860735989114,8.48840102250265,7.85850419119689
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.41083765217871,8.1262501709714,7.26854391157505
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.32965260899105,9.28621886083171,8.30793573491138
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.19432513522157,8.2688639867547,7.23159456098814
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.46242425186094,9.07842625101981,8.27042525144038
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.10798562629496,9.91870112008267,9.01334337318881
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.13551707406525,9.33716851345073,8.73634279375799
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.313651931015,7.34313598232127,7.32839395666814
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.11638913147126,8.32816983986427,8.22227948566777
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.54929093571467,8.98299662696503,8.76614378133985
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.32645290853007,8.04811239257906,7.18728265055456
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.23724809288191,8.96023089260176,8.09873949274184
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.24623567551511,8.99413250878963,8.12018409215237
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.75505531086155,8.21859119952935,7.48682325519545
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.38982448579535,9.30014530357802,7.84498489468668
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.78578682761103,8.67694560154172,7.73136621457637
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.07998405624299,7.78950089204484,6.43474247414392
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24548663146637,8.76341471742938,8.00445067444788
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.48555961846515,8.7242784701757,8.10491904432043
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.03038942231249,9.44426789813463,8.23732866022356
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.6875812692582,8.39356561755001,7.5405734434041
