"","Unnamed..0","tissue","endometriosis","severity","p202163_s_at","p202162_s_at","CNOT8"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.78244259309243,8.78642189700191,9.28443224504717
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07877587531361,9.80333546583126,9.44105567057244
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.02949109473341,8.81505579174585,8.92227344323963
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.71788655803633,8.72100258661529,8.71944457232581
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.57704763805949,9.19054196154776,9.38379479980362
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.58565924361671,9.20633424409344,9.39599674385508
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.52216666140861,8.68581183814106,9.10398924977483
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.73172116341972,9.50642862140766,9.61907489241369
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.40303321275735,8.89401485408751,9.14852403342243
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.55163849290366,9.14622083773348,9.34892966531857
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.67772469931508,9.41113957635738,9.54443213783623
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.96001068910834,8.9131917959462,9.43660124252727
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.20624695340813,8.67764253762732,8.94194474551772
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.51818550510879,8.93064880558214,9.22441715534546
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.7590552815337,8.73856089269007,9.24880808711189
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.93839882245403,9.31247440316157,9.6254366128078
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2015358560145,8.93730993358294,9.56942289479872
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0556669538601,8.99595165593797,9.52580930489903
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1242579576128,8.88877875802972,9.50651835782126
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.69354149663413,7.03348742059043,7.36351445861228
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.90933693698245,6.97154161160431,7.44043927429338
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.13992562884502,7.26215498947612,7.70104030916057
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81362117259764,6.99789637560888,7.40575877410326
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24363931078873,6.89405256545824,7.06884593812348
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.75963494159361,5.81731845300097,6.28847669729729
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.95432733570831,6.02556850607074,6.48994792088953
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17450853793226,6.12375384633489,6.14913119213358
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.88313042474722,7.54989492730213,7.71651267602468
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.16564023374044,6.05446891154624,7.11005457264334
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.28310729364069,5.93093315152899,6.60702022258484
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.30815864644708,6.32670275025106,6.81743069834907
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.76980293925329,6.68481270928997,7.22730782427163
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.9679607462851,5.72794481857971,5.8479527824324
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.58310803784496,6.18079699735464,6.3819525175998
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.99110803733896,8.17530609246524,9.0832070649021
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.05747425543727,6.97154161160431,7.51450793352079
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.28786036919197,4.26957214335946,5.77871625627571
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.22212377627616,7.77152179293066,7.99682278460341
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.69354149663413,5.5138029185322,6.60367220758316
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.50013946639835,5.44909366669089,6.47461656654462
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.13814128830875,5.97237929854677,7.05526029342776
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.87219323136954,7.38306797135517,7.62763060136236
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60518950087645,5.17766956621806,6.39142953354725
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.74148655889313,6.58270462876968,7.16209559383141
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13912972678988,6.48879158732876,7.31396065705932
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.08915789136569,6.30555709987293,7.19735749561931
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.21912629137469,5.93579551752998,6.07746090445234
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.00485122310026,6.97154161160431,7.48819641735228
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.37352199623648,6.4938993237618,6.93371065999914
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.11152190458161,6.1483899396473,6.62995592211445
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.96590428839242,6.1148238613901,6.54036407489126
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.69354149663413,6.54368209372229,7.11861179517821
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.55313054745566,5.9628540087877,6.75799227812168
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.96894013592914,6.97154161160431,7.47024087376673
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.74219870929005,5.74686744058984,6.74453307493994
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.46922288860976,6.57404315027607,7.52163301944292
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.61833319923134,5.95145884254623,6.78489602088878
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.27816269087988,7.56638794726454,7.92227531907221
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.21232005118655,8.74386174408132,8.97809089763394
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.96981809993418,7.07453872071011,7.52217841032214
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.72182885611711,7.1519211279529,7.436874992035
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.34739901723594,7.79651551505862,8.07195726614728
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.89303209294407,7.58990677430755,8.24146943362581
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75634631562095,8.01827916782057,8.38731274172076
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11105214958951,8.0833776603758,8.59721490498266
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.34369154237325,7.01610651051397,7.17989902644361
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.56809149361162,7.51173664878959,7.5399140712006
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.179080812686,8.00723702016425,9.09315891642512
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1620166328264,8.50058363049784,9.33130013166212
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.91882825074849,8.22780816936572,9.0733182100571
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4641246042763,9.22854508476788,9.84633484452209
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4919466657091,8.68178870404656,9.58686768487783
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1614192838967,8.80221585803488,9.48181757096579
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0706972319814,8.75237750924649,9.41153737061395
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1058833137068,8.83960666037281,9.47274498703981
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4459562674348,8.8729462727371,9.65945127008595
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.238556268431,8.58581339784934,9.41218483314017
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3994157416617,8.75874182247641,9.57907878206905
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1618868527339,8.57633801826059,9.36911243549724
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.62800735132711,7.20155591310419,8.41478163221565
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2436232849365,8.44679264302987,9.34520796398319
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2359912721444,8.814361513953,9.5251763930487
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.838025864016,7.84488256707952,8.34145421554776
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47884250973891,7.86184816489038,8.17034533731464
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.63577235981473,7.67525204188462,8.15551220084967
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.90885539673469,6.97154161160431,7.4401985041695
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02445746000644,5.58059235767267,6.30252490883955
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.68834850253682,7.35648157262977,7.5224150375833
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37409964145814,7.44462418086891,7.90936191116352
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4126882470684,6.96262836786162,7.18765830746501
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83645386015356,7.7281089378752,7.78228139901438
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33912806349179,5.74295265398491,6.54104035873835
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.79385819999009,7.36674097468446,7.58029958733728
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41939359311979,7.21336356274278,7.81637857793128
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69354149663413,6.33362843470082,7.01358496566747
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97837325655921,7.31793854577528,7.64815590116724
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.90756795408298,6.97154161160431,7.43955478284365
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69354149663413,7.06892732044476,7.38123440853945
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.84599971820323,5.08855329118116,5.9672765046922
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.46001995751189,5.94469327582268,6.70235661666729
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14972712922886,6.98646213423467,7.56809463173176
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76670025046691,7.39329435961688,8.07999730504189
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.22820627106354,6.97154161160431,7.59987394133393
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0160299300541,6.0654259074982,6.54072791877615
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42742836757563,6.99530865459315,7.71136851108439
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19067853506239,7.02659660557646,7.60863757031942
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32301934707017,6.97154161160431,7.64728047933724
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.08259299177161,6.23356416823179,7.1580785800017
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.43269721438084,6.97824371316253,7.70547046377168
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28980142658503,7.16623089736776,7.7280161619764
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.55174290843124,5.99842073563568,6.77508182203346
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85193390671473,7.44339490719998,7.64766440695735
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37420406097286,7.11414942305794,7.7441767420154
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.36409795099702,8.50108672937474,8.93259234018588
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63538140980372,8.72389301810293,9.17963721395332
