"","Unnamed..0","tissue","endometriosis","severity","p1554411_at","p201533_at","CTNNB1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.61784017519062,12.1320121556389,7.87492616541476
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.77494263521114,12.3316824295507,9.05331253238092
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.70712034118805,11.7153911180782,8.21125572963313
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.70712034118805,11.7933768223641,8.25024858177608
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.96781882552968,11.8514688587067,8.90964384211819
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.97212494698808,12.1703434556226,8.57123420130534
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.58117362199986,10.6152626265265,7.09821812426318
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.6626800806395,12.3038468471476,8.98326346389355
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.66221103524501,12.7452427328236,10.7037268840343
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.70712034118805,11.8108594247584,8.25898988297322
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.09886687493457,12.3746216890177,8.73674428197613
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.75878243036169,12.5099100778496,9.13434625410565
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.81585691024791,11.4486077683611,7.6322323393045
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.98855364032895,11.9912180442732,7.98988584230108
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.54500475655311,12.1869818450182,7.86599330078566
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.12244207522939,11.7102718399292,7.9163569575793
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.92669897889898,11.9277982213947,7.92724860014684
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.17019655704716,12.0400627221036,9.10512963957538
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.61819683692207,11.8506909568914,8.73444389690673
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.64412395003796,12.5019054264858,9.57301468826188
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.48349644592415,12.241154167881,8.86232530690257
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.28851197439244,11.7134336585068,8.00097281644962
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.43626826488408,11.6389637668262,8.03761601585514
