"","Unnamed..0","tissue","endometriosis","severity","p205136_s_at","p205134_s_at","p205135_s_at","NUFIP1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.37369570915242,4.6760723504301,5.200346650669,4.75003823675051
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.97759578761428,5.41140407439558,5.23913159487065,4.87604381896017
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,4.75418166503117,5.18379341496083,4.57782833154209
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,4.81971928800004,4.78598427795625,4.46707116019685
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,4.75418166503117,5.92069479751153,4.82346212572565
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.90934265545018,5.0870150130429,4.42012522674903,4.4721609650807
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,4.92341040052587,4.09805063654239,4.27232365056751
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.28741858714276,4.1918907686387,6.09483458943078,4.85804798173741
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.89783059230902,4.75418166503117,5.71952085261367,4.79051103665129
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,4.76290499497708,4.71122319619651,4.42321270193595
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,5.39244390116681,5.03956675229577,4.74250685603228
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,4.77684650629483,5.92868074657294,4.83367905583401
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.28741858714276,4.75418166503117,4.89929540366462,4.64696521861285
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.37369570915242,4.57517941168839,5.73121717696528,4.8933640992687
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.8948005477829,4.14825604547521,5.59283039814772,4.54529566380194
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.87447872465534,4.08465287836157,4.71122319619651,4.22345159973781
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,4.22117864223078,4.64568643436052,4.22079166374185
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,4.25298117250469,5.37275189553718,4.47374766089204
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.37369570915242,5.27677474229797,4.98047676923788,4.87698240689609
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.74739686007674,7.50915222082352,5.43714305068614,5.56456404386213
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.28447461710692,6.84983084608102,5.87526299668012,5.66985615328935
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.79550991463426,6.61792457537425,5.04257438678153,5.15200295893001
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.65806640435783,8.61308092018164,4.71122319619651,5.99412350691199
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.09109009785597,5.28121849655016,5.31637465957571,4.89622775132728
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.21157882181371,7.09466538209132,3.86322745500728,5.05649055297077
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,7.21377045030101,4.29747467593379,5.10225168028969
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.79550991463426,6.99037479035806,4.71122319619651,5.16570263372961
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.39657018075862,7.57093844805137,6.18724249737257,6.05158370872752
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.2142147008703,5.95071207290055,4.0767399690738,4.74722224761488
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.28741858714276,6.60588874018438,4.82420866052991,5.23917199595235
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.78141260975883,8.51664879023329,4.6938783328911,6.33064657762774
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.95209464199409,7.43314420603448,5.59685047611162,5.9940297747134
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.3013690754677,8.24366523438288,3.85979848513026,5.46827759832695
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.79550991463426,7.32148782579804,4.55896517159387,5.22532097067539
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.08837535804377,6.17538794706397,6.24167455496004,5.83514595335593
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.21157882181371,6.13324295904857,4.6537566454007,4.99952614208766
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.33400466915574,8.45281878821008,4.59112330673072,5.79264892136551
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.29839239550328,6.29483714505535,5.68623169004006,5.42648707686623
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.38889704917878,9.1192698497589,5.31816420215443,6.27544370036404
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.36822252580374,7.80222504578097,3.48836203143228,5.21960320100566
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.78247095226893,9.06890875187206,5.83792922684483,6.89643631032861
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.21157882181371,5.27873955550359,4.63116624107275,4.70716153946335
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.37369570915242,7.4841719815286,4.71122319619651,5.52303029562584
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.65318092700366,6.83117520178288,5.0701079932924,5.51815470735965
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.21157882181371,6.38479525767848,4.73781535548957,5.11139647832725
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.58558687800887,8.84454965355096,6.40285584121449,6.61099745759144
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.19319215823278,6.95726358783901,4.86324853501718,5.33790142702966
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.28741858714276,8.03128450326718,4.58432892282599,5.63434400441198
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.96304516447952,7.65229076610916,4.71122319619651,5.44218637559506
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.21157882181371,8.29320516805154,4.71122319619651,5.73866906202059
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.26554239659437,7.62954907132691,5.02167700244008,5.63892282345379
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.21157882181371,6.35097931386131,4.71122319619651,5.09126044395718
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.51114529583887,7.21035257877178,4.68185002254096,5.46778263238387
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.63550440349417,8.50485801509103,5.28805394084831,6.1428054531445
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.75043046416138,7.51802889303815,6.13660954311482,6.13502296677145
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.37889605273255,8.61184400778275,7.18648777436692,6.72574261162741
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.44193051601997,7.58437271702171,5.35336468183969,5.79322263829379
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.21245672413833,7.13373238679117,6.16901523459337,5.83840144850762
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.69938263979723,6.87673284294057,6.69152762473893,6.08921436915891
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.57819109610631,6.83771459924037,5.80523797681236,5.74038122405301
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.37369570915242,6.77264959794871,5.16840166524866,5.43824899078326
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.28741858714276,6.43699516162164,6.40965125618442,5.71135500164961
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.28741858714276,7.53217201514867,6.22625407190808,6.0152815580665
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.39641433784845,8.5090035970975,7.12677294155804,6.67739695883466
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.37369570915242,6.53061279201456,7.09846592880717,6.00092480999138
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.97977704127413,8.22589059430989,5.40570127905397,6.20378963821266
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.71269488310795,7.87517494060562,6.52467688498551,6.37084890289969
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11699560244554,7.18208832239909,7.59805082181709,6.96571158222057
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.31967450189071,7.05582006525611,6.97956170877428,6.45168542530703
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.70037507295752,7.20874270309148,6.8094508556896,6.57285621057953
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.74361670059667,6.76810253501362,6.98733123792996,6.16635015784675
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.93021945463045,6.10472142907558,6.25475359772171,5.76323149380925
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.91260192545016,7.14388710732825,6.77122684147876,6.27590529141906
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10176824378364,7.11412423986133,7.39098159325296,6.53562469229931
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.12097804693185,7.07393637946577,6.96732126737244,6.38741189792335
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33048757576901,6.93461129078459,7.02262255297926,6.42924047317762
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.82894537627631,7.08536676620196,7.56415893895155,6.82615702714327
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.68728350377807,7.56397948100323,7.21053039479714,6.48726445985948
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.44127067195162,7.57128713339551,7.43897728382596,6.8171783630577
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.73620483034777,7.79472406312839,6.51573003311278,6.34888630886298
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.5562480650363,7.62645835870091,7.93560772213632,7.03943804862451
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.40232219020686,7.0382644181148,7.44224527074776,6.62761062635647
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.29476320847854,5.63265188161132,4.76357996547131,4.89699835185372
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64485425395468,7.54908175102966,6.42108907160881,6.20500835886438
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09711504028702,7.28918960765666,6.83458580406785,6.40696348400384
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.21157882181371,6.49902144413494,5.51377508916027,5.40812511836964
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.42114944017764,8.06650371044292,4.7083925084417,6.06534855302075
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18308814458353,6.72409946487631,4.97006136837461,5.29241632594482
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6842967858874,6.912098894383,6.60730352881131,6.06789973636057
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.27263291939146,7.1484489556801,6.21749899443218,5.87952695650125
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.42671678231512,7.10399677017287,5.65844836778955,5.72972064009251
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.44541434019238,8.6171787282881,3.97663800600608,5.67974369149552
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.92899607746182,6.63425839097387,5.17990502292836,5.24771983045468
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.35684892580023,8.065595685149,6.28444291541641,6.56896250878855
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.45056764315757,7.76988743984777,4.71122319619651,5.64389275973395
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.37369570915242,7.12048054890438,6.47005555929156,5.98807727244945
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.28741858714276,7.04409115346894,5.9898166559628,5.77377546552483
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.31176696566386,7.54817714320667,4.86677379009631,5.57557263298895
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.01272911777454,8.34316931977302,4.80321635758298,6.05303826504351
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6567043423629,7.85113088292781,5.25176338954121,5.91986620494397
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.9959412435421,7.6060440890271,6.36283211022321,6.32160581426414
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.59843585649476,6.91037892984685,6.94630748562223,6.48504075732128
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.2193614974814,7.4699699412463,5.53454754745516,5.74129299539429
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.80477918782349,8.31912099920689,4.80101214725291,5.97497077809443
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.13806084028944,8.65235519188102,5.57796692721815,6.45612765312954
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.37412768380923,6.70974982037908,4.86119946199139,5.31502565539323
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.59024799858499,6.13637187901655,6.21962089788967,5.64874692516374
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.53414580265637,7.25059917564394,3.76698745077727,5.18391080969253
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.31011726577145,7.71062955853723,6.75580923136016,6.59218535188961
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.29613118105553,5.68987825940632,5.50692795804235,5.16431246616807
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.21157882181371,6.58495379157729,5.2674460792007,5.35465956419723
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.56399564393039,7.38773699524556,5.60447813154947,5.85207025690847
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.38449631849772,5.66665500986932,6.63166764908536,5.5609396591508
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.79462751160787,4.79431910098289,4.31910265453367,4.30268308904148
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.92748796572862,4.62981653866943,4.07252081065457,4.20994177168421
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.87753494181406,4.98780302020823,4.61628187723601,4.49387327975277
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.37369570915242,4.75418166503117,4.71122319619651,4.61303352346003
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50363885427183,5.52842554790089,5.47017923778039,5.16741454665104
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.36822252580374,5.52842554790089,5.33171441722623,5.07612083031029
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.37443468948262,5.52842554790089,5.78131614993574,5.22805879577308
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.46321136886587,5.90882237434424,5.34002116019796,5.57068496780269
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.62648924595751,5.10851539828593,5.97221364538899,5.23573942987748
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.9377895624684,7.3614071942209,6.61475564916537,6.30465080195156
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.91383073391029,5.97061893549969,6.2262621359925,5.70357060180083
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.69293821684054,6.43392163980224,6.24573853835222,6.12419946499833
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.37369570915242,6.95148039192795,6.41971940800415,5.91496516969484
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.36822252580374,5.88580723802621,6.26540501966733,5.50647826116576
