"","Unnamed..0","tissue","endometriosis","severity","p202221_s_at","p213579_s_at","EP300"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0678432401445,6.19694866210755,8.13239595112602
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.53787366764532,6.88374805552277,7.71081086158405
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.50867027245383,5.55081255523324,7.02974141384354
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80468438612747,5.61482500655959,7.20975469634353
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.77138781331535,6.29672989444267,8.03405885387901
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.88555525860345,4.96531845230301,6.42543685545323
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.56857892489658,5.10293034593449,6.83575463541553
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.99031329864717,5.99372318398477,6.99201824131597
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.90030312681198,6.58495464970749,7.74262888825974
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.08688246233885,5.61279490292635,7.3498386826326
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.05230114499766,7.02517617996948,8.03873866248357
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.60751900413964,7.12450235532585,8.36601067973275
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.21746264140417,5.84874411589761,7.53310337865089
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.84464681497373,5.32934579233098,7.08699630365236
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.65084477394874,5.55081255523324,7.10082866459099
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.88349804427962,5.97271739872701,7.92810772150331
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.75620250843199,6.07021013461592,7.91320632152395
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.53745385814936,7.12857318838183,8.3330135232656
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.57897947621462,6.7029493073634,8.14096439178901
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.76568690670506,8.5561274292025,8.66090716795378
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.13145566558198,8.43025760521867,8.78085663540033
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.10216332529683,8.09625210990004,8.59920771759844
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.01293142849432,8.15650163810366,8.58471653329899
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.09173024003648,6.87023638461675,7.48098331232661
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.43665503952891,8.42258546556141,8.42962025254516
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.97828285831391,7.65876828162495,7.81852556996943
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.31568295758929,6.60167481279691,6.9586788851931
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.10816379245837,8.44816870799181,8.77816625022509
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.38148207583407,8.44801688557451,8.91474948070429
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.5068441196796,8.15226954141829,8.32955683054895
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.0265361117098,7.14018481008732,7.58336046089856
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.87017582225956,8.45060120721353,8.66038851473655
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.19044989868722,7.26425754377814,7.22735372123268
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.72026053701786,6.77428571123293,7.2472731241254
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.67383226689093,9.55278963184589,9.61331094936841
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.83824305246042,8.47613281154612,8.65718793200327
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.02945184100022,8.47155728908552,8.25050456504287
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.93689716878604,8.33106402085286,8.63398059481945
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.2379258018523,8.19106771148959,8.21449675667095
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.90562082467112,7.76851767607517,7.83706925037314
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.02823298774033,8.44816870799181,8.73820084786607
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.02449200060905,7.3377368601161,8.18111443036257
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.30806300390758,8.23622175751554,8.27214238071156
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.68956413739753,7.34048730102226,8.01502571920989
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.94255350053335,8.44816870799181,8.69536110426258
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.65203583350146,7.79864169987022,7.72533876668584
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.70716867298729,6.9509948923427,7.32908178266499
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.87962826131983,7.44037747009028,7.66000286570505
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.32835071779712,8.32683420649188,8.3275924621445
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.58553208775422,7.50057463047288,7.54305335911355
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.32564554951775,8.18966228456289,8.25765391704032
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.49474691508587,6.68046732868384,7.08760712188486
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.56815393160734,7.51553234366005,8.04184313763369
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.81393502749562,8.49419158945296,8.65406330847429
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.39733376310282,8.40147715181797,8.39940545746039
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.04634930846301,8.42320125693793,8.73477528270047
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.01110100888063,7.3935066050447,8.20230380696266
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.68036600577982,7.88923380731242,8.28479990654612
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.43873361210217,7.41289511640721,7.92581436425469
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83383615164904,7.54500532261246,8.18942073713075
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.98836232748224,8.46760605077325,8.72798418912775
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.21265762300095,7.10932291934345,8.1609902711722
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.21046094121892,8.44816870799181,8.82931482460537
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.97619209897062,8.89848110040828,9.43733659968945
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.38994359756726,8.66592560196009,9.02793459976368
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.03241071529956,8.90091050666767,8.96666061098361
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.60391556286233,8.17760286244694,8.39075921265464
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18327500982413,8.68296238266631,8.93311869624522
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14693422420677,9.11418211381076,9.13055816900876
