"","Unnamed..0","tissue","endometriosis","severity","p64486_at","p221754_s_at","CORO1B"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.63338119078313,7.37445840936025,7.50391980007169
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.43153478325048,8.20021127518532,7.8158730292179
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.79383682496374,6.41017371595997,5.60200527046185
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32167154349769,8.50825221294257,7.91496187822013
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.21353409745697,7.34078321385604,7.27715865565651
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.52904213632268,7.84528073010042,7.68716143321155
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15588960575824,7.87147356323869,7.51368158449847
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21353409745697,7.05691347118199,7.13522378431948
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24374019228655,7.9498702903681,7.59680524132733
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.3155576253645,7.4451500877645,7.3803538565645
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.5375008297154,7.04480874113196,6.79115478542368
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.11799668376566,7.14587849621687,7.13193758999127
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.35367762091836,6.63020769244629,6.99194265668232
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.46998843377406,5.64208613068675,6.05603728223041
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32325229033135,7.12675877506,7.22500553269568
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.43492475535733,7.32282876741339,7.37887676138536
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.44695850753756,6.96772948070008,7.20734399411882
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.20442888440875,7.54054827817036,7.37248858128955
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62600312122518,7.12645052445153,6.87622682283835
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3344120877097,9.36636827789117,10.3503901828004
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2408970006176,9.32608185932417,10.2834894299709
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1854745541365,9.24265908300358,10.21406681857
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7111776285929,8.66287294542874,9.68702528701082
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5950220727004,9.84839466046176,10.7217083665811
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2841699115958,9.58537206492315,10.4347709882595
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.003489262277,10.7250020534456,11.3642456578613
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.0820382577426,10.6876104545652,11.3848243561539
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7670421857555,9.10311329534228,9.93507774054889
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4255364210812,8.72809040319807,9.57681341213964
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.225068409688,9.64059251101551,10.4328304603518
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.7058320115212,9.71177178176146,10.7088018966413
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2368218000839,8.72991159765854,9.48336669887122
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.8146939727577,10.0261538064312,10.9204238895944
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.7454475802455,9.89234397730884,10.8188957787772
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.36875914917098,7.95178891677198,8.66027403297148
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0455902274494,9.31678682780176,10.1811885276256
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8741505938417,9.32498454800668,10.0995675709242
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6425449671943,8.73733500061029,9.6899399839023
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8979028924082,9.10948570012525,10.0036942962667
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.7042602075269,10.074136782481,10.8891984950039
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4511214046163,8.63249489213212,9.54180814837421
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0737832447197,9.61752389279432,10.345653568757
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7801886584513,8.45407101303898,9.61712983574514
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6828655562228,8.68335320297509,9.68310937959895
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4669973199129,9.38066078130706,10.42382905061
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7197167029288,9.03884841651848,9.87928255972364
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5886942873546,9.81064033373631,10.6996673105455
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1939740763964,9.12963257154839,10.1618033239724
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5972727572612,9.52688216014943,10.5620774587053
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.0387589516026,10.1685228985781,11.1036409250903
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5285910940227,9.97148862674424,10.7500398603835
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6712051033796,10.3128598685089,10.9920324859443
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3715997747215,9.46926391656383,10.4204318456427
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.1966941301529,9.41816480434938,10.3074294672511
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7467080841832,8.68222100427039,9.7144645442268
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.88357239140535,8.48189250720981,9.18273244930758
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.7932911695043,10.2916789642764,11.0424850668904
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.042259680309,9.43798293894687,10.2401213096279
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.82935768750024,8.28304696703273,9.05620232726648
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2260770330487,9.25670447147265,10.2413907522607
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.9340728656035,10.4908996590589,11.2124862623312
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6583825217423,9.26120651580002,9.95979451877116
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.7083387761622,9.03145427432709,9.86989652524464
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.57509345296817,8.14020121426669,8.85764733361743
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2750175301566,8.61079940804424,9.44290846910042
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2540549442125,8.07595154143699,9.16500324282475
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.663903232149,8.86271195913029,9.76330759563965
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23479056186079,6.96253785376078,7.09866420781078
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9163124799362,7.19573915124239,7.55602581558929
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72267578960042,7.02013201192978,7.3714039007651
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35741957716527,6.7425665597859,7.04999306847558
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.09700366361469,7.41737192292539,7.75718779327004
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65866690217239,6.76122453887457,7.20994572052348
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.63131802769238,6.93605081645747,7.28368442207493
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92371898432227,7.39898082040264,7.66134990236245
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06151745341294,7.38049210285732,7.72100477813513
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95854094596848,7.41737192292539,7.68795643444694
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4200783911081,7.73740484980374,8.07874162045592
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.01171578590343,7.32517596576663,7.66844587583503
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.49176509868758,8.40538694830037,8.94857602349397
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04757215075762,7.21791809063772,7.63274512069767
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.81134800252528,7.15418304355235,7.48276552303881
