"","Unnamed..0","tissue","endometriosis","severity","p222854_s_at","p230758_at","GEMIN8"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.69114567057598,6.27375982347712,6.48245274702655
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.46130316135244,6.77021057107894,6.61575686621569
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.43142297719965,5.83501899067548,5.63322098393756
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.35029989368266,6.38195525842919,6.36612757605593
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.38853454878511,5.76255198479741,6.07554326679126
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02363097868036,4.22766672832826,5.12564885350431
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02363097868036,4.89396243848554,5.45879670858295
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.14842439980688,5.58696298285656,6.36769369133172
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6966957798105,6.46451354730703,6.58060466355876
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02221750053676,4.7447388242081,5.38347816237243
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.34007211690335,5.66557225768269,5.50282218729302
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.08195441403911,5.49507776526941,5.78851608965426
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.56208059873361,5.86875963119309,5.71542011496335
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.04191964928827,5.45764111066652,5.74978037997739
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.59373941917018,6.02497447418787,6.30935694667902
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.89513551322584,6.66437384095417,6.27975467709001
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.36225424086468,5.934759786692,6.14850701377834
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.14526101824337,5.18274229198756,5.66400165511546
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.8120424792446,4.7447388242081,5.27839065172635
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.24594511522874,5.06657057387342,6.15625784455108
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.47313351342665,6.69395932002418,7.08354641672542
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.2242704195293,5.16980233244905,5.69703637598917
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.85068955614408,5.35927806817679,5.60498381216044
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.72892439562132,4.54078065746021,5.63485252654077
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.58526801335588,4.50202437024632,5.5436461918011
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.77924030556384,3.52758309619091,5.65341170087737
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.46941473709245,4.62624832258226,5.54783152983735
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21209429293239,5.55508825363822,6.3835912732853
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94363655447366,5.08195692406757,6.01279673927061
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.08312798640848,5.05989297126605,6.07151047883726
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.9637444851567,5.83434137259147,6.39904292887408
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.69114567057598,5.30558507424228,5.99836537240913
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.86054572662677,4.13271295127374,5.49662933895025
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.26823710926715,5.15997337528385,6.2141052422755
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.86872314437741,7.66006602562749,7.76439458500245
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.69114567057598,4.93671324421149,5.81392945739374
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.85122111130445,4.69036005624394,5.7707905837742
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.27360056959272,6.82003469718784,7.04681763339028
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.0286262604152,5.60773342327273,6.31817984184396
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.31254659192815,3.90257203971371,5.10755931582093
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.11704610923342,4.89016394830804,5.50360502877073
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.25739270559308,5.39201514236119,6.32470392397714
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.60262192124999,4.62624832258226,5.61443512191613
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93815093514698,5.74080598951834,5.83947846233266
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.77320064912175,5.61284625666594,6.19302345289385
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.29004940763848,5.81900969159823,6.05452954961835
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.87448255656057,5.21182608530455,6.54315432093256
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.24225760282737,4.14934764142623,5.1958026221268
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.50772590556022,5.39192535210576,6.44982562883299
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.90025119557322,5.70454506365983,6.80239812961652
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.17934225326055,5.2294335448462,6.20438789905338
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.90780927536045,4.93069930230249,5.91925428883147
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.87199101564357,5.0784188010176,5.97520490833059
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.69732016656877,5.79810817792697,6.74771417224787
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.42752266970091,6.22343299340003,6.82547783155047
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.95632096688369,8.02089693672704,7.98860895180536
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.69114567057598,5.76255198479741,6.22684882768669
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.58229046406773,6.39797878805675,6.49013462606224
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.76287873943592,5.73970901205325,6.25129387574458
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13790545280561,6.90006983321563,7.51898764301062
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.30406276513288,5.84222834884089,6.57314555698689
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.83466248711437,5.55556417410118,6.19511333060778
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.22627629418558,5.56654990303717,5.89641309861137
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.97120701120063,5.76255198479741,6.36687949799902
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.9383416525911,7.59063930368382,7.76449047813746
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.69129808455303,5.97744316866123,6.33437062660713
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.92639090884712,5.76550447401624,6.34594769143168
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0005019537671,6.6094514016722,6.80497667771965
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14229146648292,7.158707491558,7.15049947902046
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9313777999583,6.79244803124633,6.86191291560232
