"","Unnamed..0","tissue","endometriosis","severity","p203968_s_at","p203967_at","CDC6"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.05733957897977,2.71240073104888,3.38487015501432
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.26428378928941,3.83483577950816,5.04955978439878
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.76051559674879,3.45362769828911,3.60707164751895
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.05431183374396,2.58778515580554,2.82104849477475
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.4690023146836,5.90459191451766,6.18679711460063
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.73724441233823,2.52712443786237,3.1321844251003
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.73724441233823,2.58778515580554,3.16251478407188
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.031817304176,3.02537297877416,3.52859514147508
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12204529310322,3.88418247890991,5.00311388600656
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.32574100331322,2.94894648670505,3.63734374500913
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.10824157257038,2.95669423936883,4.0324679059696
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.65909217959365,3.08263187156851,3.87086202558108
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.05431183374396,2.52712443786237,2.79071813580317
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.92877111453742,5.38047784791606,6.15462448122674
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.44750308779891,5.2423525624543,5.84492782512661
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.05431183374396,2.49278096861334,2.77354640117865
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.00418048359461,2.52712443786237,2.76565246072849
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.42189732185394,2.52712443786237,2.97451087985815
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.76051559674879,2.61293804704166,3.18672682189522
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.0889978391119,2.52712443786237,2.80806113848714
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.9623155754784,6.20044193164679,6.08137875356259
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.83778103777465,2.66231954978214,3.2500502937784
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.97516248246447,2.52712443786237,2.75114346016342
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.76051559674879,2.61220580884803,3.18636070279841
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.09830981495005,2.52712443786237,2.81271712640621
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.51225259266292,2.52712443786237,3.01968851526264
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.77583358565872,3.11711450460741,3.44647404513307
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.14409675896908,4.12276857167839,4.63343266532373
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.05431183374396,2.53064596966946,2.79247890170671
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.76051559674879,2.52712443786237,3.14382001730558
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.05337835089469,3.85610909897065,3.95474372493267
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.09782970495837,3.40816258226362,4.25299614361099
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.05431183374396,2.61042197909391,2.83236690641893
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.76051559674879,2.61042197909391,3.18546878792135
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.05925976284272,3.16275558972049,3.6110076762816
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.76051559674879,2.52712443786237,3.14382001730558
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.76051559674879,2.69510314406926,3.22780937040902
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.41255658899558,3.029338448734,3.22094751886479
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.09830981495005,2.97861146771832,3.03846064133419
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.97516248246447,2.52712443786237,2.75114346016342
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.4726561502359,3.41329991946983,3.44297803485286
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.25381462513431,2.60205118279226,2.92793290396328
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.2517998071164,2.2605591234462,2.7561794652813
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.42586119161979,2.52712443786237,2.47649281474108
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.20370553915004,2.52712443786237,2.86541498850621
