"","Unnamed..0","tissue","endometriosis","severity","p201686_x_at","p214959_s_at","p214960_at","p233078_at","API5"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03747610611761,4.56390295535378,4.99145401303452,3.70134975417703,4.57354570717073
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.64167533457373,6.94397557254198,5.41069981367288,3.52189040294303,5.62956028093291
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.18820456766144,6.06862841202551,3.81337552198272,3.06241148967173,4.78315499783535
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.2767131329875,4.88978622623084,3.18083378076193,3.57890112399607,4.23155856599409
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.28250648736116,6.77412919465932,5.74552909459839,3.06241148967173,5.46614406657265
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.18625095532419,4.92665517929805,4.33084712340908,3.18802184651067,4.4079437761355
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.47083293808492,5.48757374865166,3.16480602515134,4.66980682391664,4.94825488395114
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.03920657603015,6.50217038232821,5.10902089900599,5.02745691105547,5.41946369210496
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.66702654944914,6.42396978085164,6.1264463020545,5.2793975838985,5.87421005406344
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.20905581217964,5.59767133573873,4.1809026449939,3.06241148967173,4.762510320646
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.09179935186494,7.45200113737326,5.64636221214367,4.75603509423601,5.98654944890447
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.43652185088005,6.55749991232359,5.55344133220097,4.75907019233146,5.82663332193402
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.56735302675135,3.75999516577179,3.76466985884942,4.81240599832714,4.47610601242492
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.89691585996049,5.84616399541055,5.76881811128383,6.03447146631554,5.8865923582426
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.3410241853847,5.72870224996398,5.72810347777053,5.63735400061758,5.6087959784342
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.66900684044806,5.24935767659432,5.07951766869768,5.47322525342417,5.11777685979106
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.917345664811,4.98162682499586,4.94630006156062,4.74046307639131,4.8964339069397
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.86884994230873,5.91096208600901,4.39453676759651,3.50328292787944,4.91940793094842
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.56066104985782,5.67489660373906,4.03263319508533,5.7820864139512,5.26256931565835
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.71906567095981,2.75808889625353,4.43050766822311,3.06197985125612,3.49241052167314
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.75095478890598,2.23602791534862,4.61927869905614,2.75963119195623,3.34147314881674
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.2613666178022,3.31284374294916,3.40581480968353,3.00256079838149,3.4956464922041
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.81971905972725,3.70268115830968,3.69450616787742,2.78945904560971,3.50159135788101
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.45287955750743,2.88723497750978,4.32353362102754,2.23602791534862,3.22491901784834
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.00295472127237,2.34872699130742,3.18351574162678,2.75963119195623,3.0737071615407
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.71906567095981,2.23602791534862,3.10905402675908,2.75963119195623,2.95594470125593
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.71906567095981,2.23602791534862,3.80928811050745,2.75963119195623,3.13100322219303
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.21273962534941,3.66826360630355,3.79282535515277,2.7630823736567,3.60922774011561
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.40762888803683,2.23602791534862,3.60400289464522,3.11647782984159,3.09103438196806
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.71906567095981,3.22094095629984,3.29686008774466,2.75963119195623,3.24912447674014
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.71906567095981,2.23602791534862,3.10905402675908,2.75963119195623,2.95594470125593
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.80305190413361,2.85297062487078,3.82200038788933,2.75963119195623,3.30941352721249
