"","Unnamed..0","tissue","endometriosis","severity","p200643_at","p221767_x_at","HDLBP"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0083623287992,11.6034178404581,11.3058900846287
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5395340270178,11.2147281731706,11.3771311000942
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.1732593772331,12.2470624927201,12.2101609349766
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4253167360311,11.7344077604237,11.5798622482274
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7810222707416,11.7673522435424,11.774187257142
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2372319915803,11.3595893184415,11.2984106550109
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2187588552924,11.6976305196686,11.9581946874805
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.8297299931511,12.1496461957656,11.9896880944583
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.601914559345,11.8520708489352,11.7269927041401
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2355305818495,11.5986300523202,11.4170803170848
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.247258092308,11.3303261219564,11.2887921071322
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2178711430134,11.2264110264399,11.2221410847267
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4789701504525,11.4284700783178,11.4537201143851
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.0050025217153,11.8142636882037,11.9096331049595
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.0612819890721,11.9917195035886,12.0265007463303
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6471076125932,11.6582665724365,11.6526870925148
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2349986745005,11.804223309225,11.5196109918628
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1526379927961,11.6369506393639,11.39479431608
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.842914079499,12.1643507379884,12.0036324087437
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.79981662485785,11.0366186695542,10.418217647206
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1888450955917,11.6149241489109,10.9018846222513
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5184666477915,11.4408253776311,10.9796460127113
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3581083902199,11.8155766687079,11.0868425294639
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1908571646801,11.2019665909125,10.6964118777963
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3078707634538,11.0736731058595,10.6907719346566
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.80344935919658,10.970562662853,10.3870060110248
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.72319318844559,11.3299381608443,10.5265656746449
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0131877097382,11.8063138953502,11.4097508025442
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1825082179333,11.2696185743375,10.7260633961354
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.76668205168078,10.9857396909104,10.3762108712956
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.9269188692559,11.8906578746322,11.4087883719441
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1915361662603,11.5464749538388,10.8690055600496
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.51006358144921,10.8244832215863,10.1672734015178
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.80893140621458,10.6194225740827,10.2141769901486
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.027223557032,12.0753622894216,11.5512929232268
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3857739437708,11.5287997833194,10.9572868635451
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.79845726424537,11.1030522973525,10.4507547807989
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9690020967669,12.0326397201019,11.5008209084344
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.41917902254225,11.0599055504285,10.2395422864854
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2426483398488,11.634109291689,10.9383788157689
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.0635781960431,12.0866063084893,11.5750922522662
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5852559775294,11.3769597132273,10.9811078453784
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.0417045959575,10.5293458447992,9.78552522037835
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8378443115759,12.0491574848415,11.4435008982087
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6394103134245,11.6738554019884,11.1566328577064
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.68943880013951,11.3003920522726,10.4949154262061
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.5810393192236,10.8812781163918,10.2311587178077
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1541777074893,11.4106531648277,10.7824154361585
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2310465514097,11.4577168418408,10.8443816966252
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.34880923450095,11.1293679354747,10.2390885849878
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6262773481549,11.7041191992596,11.1651982737073
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1448996137891,11.2579117146931,10.7014056642411
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.26049270965697,10.8113366873475,10.0359146985022
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.93851188451889,10.8120854032614,10.3752986438901
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7997879845888,11.9664210797888,11.3831045321888
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1249443911802,11.339802678974,10.7323735350771
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2043822397439,11.1905837099527,10.6974829748483
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8109007108218,11.7416513248964,11.2762760178591
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1443101343125,11.3370006857727,10.7406554100426
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5150404931431,11.9364102250218,11.2257253590824
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8661656903993,11.4878220572954,11.1769938738473
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9296592704369,11.7768567832867,11.3532580268618
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4689866970852,11.5814866533218,11.0252366752035
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1945672853243,11.3480531868272,10.7713102360757
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2528291845709,11.2162050419693,10.7345171132701
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.9162589650965,11.8326083174255,11.374433641261
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3709424161992,11.1931309962455,10.7820367062223
