"","Unnamed..0","tissue","endometriosis","severity","p202551_s_at","p228496_s_at","CRIM1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.21872104346854,9.11509043134188,9.16690573740521
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.44925835072798,8.59304499162386,8.52115167117592
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.99286411775431,9.54883703674353,9.27085057724892
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.484232195571,8.85386658983425,9.16904939270263
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.74867991996417,7.62826536750517,7.18847264373467
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06113416905075,9.63438368893754,9.34775892899414
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75471801057176,8.3345129615713,8.54461548607153
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.58018041918203,8.41142770753565,8.49580406335884
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0019760642614,9.12222677793752,9.56210142109946
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.49456873210443,8.63745583983441,8.56601228596942
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.99496372246068,9.25750569104223,9.12623470675145
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.46289557198755,8.94174775783765,9.2023216649126
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.89577003214364,8.88179919012936,9.3887846111365
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.67835950742809,9.12502578557921,8.90169264650365
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.76138610610973,8.43431227532764,8.59784919071869
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.75955769211131,10.6572493503193,10.2084035212153
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.89217905131242,9.92959350481521,9.91088627806382
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.3240747199925,9.41788503579922,9.37097987789586
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5589570453941,9.98494158877401,10.2719493170841
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.87477643168205,7.59500175508796,7.23488909338501
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.12435686934591,6.76333888573989,6.4438478775429
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.19899303539037,6.92845679263864,6.56372491401451
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.03839499936375,5.55514734325398,5.79677117130887
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.43195640283581,3.82423565341419,4.628096028125
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.05565545384574,5.39189826213907,5.72377685799241
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.57090478212099,5.39939933589466,5.48515205900783
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.87485530454104,2.85567192338312,3.86526361396208
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.89348337304768,5.26084821084506,5.57716579194637
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.31463463278917,5.90327493418266,6.10895478348592
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.890562184488,4.15146622311447,4.52101420380123
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.38734455075035,3.50632256768674,4.44683355921855
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.48192924793784,5.59906775383514,6.04049850088649
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.87485530454104,3.55774065292674,4.21629797873389
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.36888498594866,3.50632256768674,3.9376037768177
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24283027394931,8.73463086184607,8.98873056789769
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.51689777516897,6.94464419998224,6.7307709875756
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.01101829020295,5.55514734325398,5.78308281672846
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.42629183025641,7.7363887856912,7.58134030797381
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.03566850975264,6.53603459865606,6.28585155420435
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.71225140270454,3.50632256768674,4.60928698519564
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.56066920304125,6.89934106112611,6.73000513208368
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.27234222758282,6.38419734242265,6.32826978500274
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.03566850975264,6.61632892206442,6.32599871590853
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91286374924252,7.53322717646743,7.22304546285497
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7535403561407,5.55514734325398,5.65434384969734
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.03566850975264,6.81698085339128,6.42632468157196
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.59906298166597,3.50632256768674,4.05269277467636
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29121084781421,6.76881105041083,6.53001094911252
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12435686934591,6.4272347214141,6.27579579538
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.57090478212099,3.95307865869985,4.76199172041042
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.00257430517693,3.20003990681086,4.10130710599389
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12435686934591,5.55514734325398,5.83975210629994
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.06971360412664,5.89976097146547,5.98473728779606
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.7535403561407,5.50372068385936,5.62863052000003
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.12435686934591,6.72024455957756,6.42230071446174
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.15895594353816,8.21320369707002,7.68607982030409
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.99475240060761,5.55514734325398,5.7749498719308
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.43919925601782,7.15489031579495,6.79704478590638
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.16181084976491,8.39665976070735,8.27923530523613
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12435686934591,6.99513170463395,6.55974428698993
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.17260303330942,6.53377729957211,6.35319016644076
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.60954421303211,6.56514317007877,6.58734369155544
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.80612996158731,7.5994527887908,7.20279137518905
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22776001149995,8.65088862210364,8.43932431680179
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70418243915749,7.29658673719885,7.50038458817817
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.79030413476868,6.12628423805072,6.4582941864097
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17578266739152,6.66741409498034,6.42159838118593
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.57441733676629,9.04448430714186,8.80945082195407
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90527782781758,7.96188958234315,7.93358370508036
