"","Unnamed..0","tissue","endometriosis","severity","p209060_x_at","p211352_s_at","p209061_at","NCOA3"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04677449138586,5.3188155902423,8.54877472512005,6.6381216022494
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.75883560432554,5.73592247952,9.2360775410489,7.24361187496481
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.25938468168825,7.06027076454481,8.75565487450976,7.02510344024761
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.95973170473381,6.82918839234496,9.7240428482134,7.83765431509739
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.76546600735735,5.80404579972342,8.67686854171194,6.74879344959757
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.13730084365226,7.11283276529188,9.95050193340066,8.06687851411493
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.77698369037173,6.76730057693702,9.58250836945589,8.04226421225488
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.66232807674599,5.75216578944491,9.15242592991283,6.85563993203458
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.99197721772979,6.14474824634035,8.98856937399259,7.04176494602091
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.00157295832466,6.50154551247345,9.46814876294981,7.65708907791597
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.87651252062858,5.93194233792006,8.89892432744514,6.90245972866459
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.05228179923225,7.12914753480316,9.11013763849248,7.43052232417596
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60946683656516,6.26800915460515,9.3950500151255,7.75750866876527
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17257559047092,5.40536379885333,8.89361337981763,6.82385092304729
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.11960608078939,5.12814089020857,8.3398464775272,6.52919781617505
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.48388432191586,7.33395586798241,9.25884528827736,8.02556182605854
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.71030990713454,5.98854430344658,9.57771464197568,7.42552295085227
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.6920954128438,7.61460607781319,9.35659787796711,8.22109978954137
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.87706171968538,6.97890320318806,8.74482825531975,7.5335977260644
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.03911921794133,5.06339519510609,7.84766143210821,6.31672528171854
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.65437344950536,4.00973294337009,6.76569805833568,5.14326815040371
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.32840997534328,4.54121392694623,7.2801032861685,5.716575729486
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.28081968088965,4.83811812925422,6.75142788915712,5.95678856643366
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6757374482871,3.82568547048148,6.97937970700969,5.16026754192609
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.92295304680545,4.66932102781227,6.78917741254194,5.46048382905322
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.6757374482871,3.99264430217945,6.10581863337185,4.92473346127947
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.6757374482871,4.66932102781227,6.24959336386605,5.19821727998847
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.96638100817824,4.83811812925422,7.37817465387271,6.06089126376839
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6757374482871,4.83811812925422,7.65252663040003,5.72212740264712
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.6757374482871,4.80913316459924,5.92644351251059,5.13710470846564
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.6757374482871,4.04235041022979,6.64533141237956,5.12113975696548
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.02144010121336,5.20637328157704,7.2731482362743,5.83365387302157
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.03518846048415,3.38494392047605,5.99840977973817,4.47284738689946
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.09948762496513,4.79891530378481,6.08169358638726,4.6600321717124
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93539917717098,6.059974161899,8.35888896558705,6.78475410155234
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.97300374754351,5.12135329846512,7.38304660627913,6.15913455076259
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.09533275770719,4.66932102781227,6.54464573867292,5.43643317473079
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.12714769418958,4.8715592884931,7.58186882894222,5.8601919372083
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.91094798613763,4.65776314823294,7.40523052434418,5.65798055290492
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.11109873472644,4.66932102781227,6.86653081434078,5.5489835256265
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.81273690911929,4.66932102781227,6.82993978940838,5.77066590877998
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.6757374482871,3.89447499316805,5.74335131082306,4.77118791742607
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.21769049362324,3.9389997170039,6.43806102936053,5.53158374666256
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.42758797997133,4.72101117253708,7.57922748688264,5.90927554646368
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6757374482871,4.83811812925422,6.60269740216072,5.37218432656735
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.95892470417969,4.66932102781227,7.53776021508621,6.05533531569272
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.50317368409137,3.99264430217945,5.76122181924558,4.7523466018388
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.7330329629904,4.66932102781227,7.0286806399134,5.81034487690536
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.98180476942353,4.76597455955049,6.49350113198486,5.74709348698629
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.46580370415453,4.72126384366085,5.14837605923338,5.11181453568292
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.6757374482871,4.21313213100774,5.47081436440145,4.78656131456543
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6757374482871,4.83811812925422,6.17425773152818,5.22937110302317
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.6757374482871,3.2918282646795,7.02542238463348,4.99766269920003
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.7447340029032,4.83811812925422,6.9995098186242,5.86078731692721
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.6757374482871,4.49718420190083,7.69891933668534,5.62394699562442
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.8367119994278,5.43732154218385,8.36145686055413,6.54516346738859
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.76213338964553,4.66932102781227,7.09379841332742,5.50841761026174
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.30685183652581,5.72681543007934,8.60177852768674,6.87848193143063
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.37603268076198,6.06730938578107,8.59272877998281,7.01202361550862
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.91094798613763,4.4285695174162,7.78560786280068,5.70837512211817
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.21798153253797,4.87452926784987,6.89817656927808,5.66356245655531
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.67808525833655,4.68120495291395,8.10104549250857,5.82011190125302
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.76942332154691,6.53577854750005,8.69756731305426,7.33425639403374
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.76020159007308,5.61547922803502,8.05412488332211,6.47660190047674
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.38763018291768,5.98853475917703,8.41041477453903,6.92885990554458
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.81450437690593,4.77883008958753,7.00919865720364,5.86751104123237
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.29910028521924,4.48724325268105,7.41618776998624,6.06751043596218
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.08232382567074,6.40483456926748,8.49296440869655,6.99337426787826
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.53059137738617,6.27099176474024,8.37518365156234,6.72558893122958
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63756759101532,6.25214824843915,8.70098151969112,7.1968991197152
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91539420025084,6.92899647370433,8.66985897960386,7.50474988451968
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.54742915324936,6.49832134525102,8.679598610689,7.24178303639646
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87228723669293,6.82700287101411,9.00735423059657,7.5688814461012
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66819334037821,6.73526459439568,8.38272216467935,7.26206003315108
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39791112186828,6.57114242902223,8.2495751105511,7.07287622048054
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65938855479635,6.4394121018492,9.15378585837625,7.4175288383406
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.50394661663465,6.35600885172267,8.73315017239485,7.19770188025072
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77365207635841,7.32443503216416,9.06987483511569,8.05598731454609
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67340108599656,6.49922073906865,8.64574527022066,7.27278903176196
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.76688606211795,5.17862975764484,8.43665406556239,6.79405662844173
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.62312883504999,6.34732576229424,8.83919434140258,7.26988297958227
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77318535670515,6.73053051124659,8.52821121313189,7.34397569369454
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.5867317161698,4.83811812925422,7.37107426172181,5.93197470238194
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69456456636286,5.44708073751381,8.30981623630257,6.81715384672641
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.74957813572696,5.56270434774284,7.900144799106,6.40414242752527
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.40149308989553,5.11114515411578,7.07416890679199,5.86226905026777
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6757374482871,3.01566030852896,6.86017984206831,4.85052586629479
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.40217328785998,4.69529274308667,6.86619172879718,5.65455258658128
