"","Unnamed..0","tissue","endometriosis","severity","p206392_s_at","p206391_at","p221872_at","RARRES1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.34684187897836,4.05830072524874,2.7985628345835,3.4012351462702
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.85797681936564,4.49626522104697,2.23602791534862,3.53008998525374
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.52339667201471,5.12339712737503,4.13970953318926,4.928834444193
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22939748326068,7.18625467374362,7.37804844734451,7.5979002014496
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.87956013945069,4.49626522104697,2.73949705226717,4.03844080425494
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.97942876776629,6.91789833970085,7.67340004841688,7.52357571862801
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.09796168577054,7.22162253250085,7.46012248815291,7.5932355688081
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.23892621138961,5.62356950499808,6.71122775491544,6.52457449043438
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.32949048724468,4.06835433503996,2.35812604790199,3.25199029006221
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.32573560035072,7.17558015712933,8.00388321124125,7.8350663229071
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.21868748981347,5.66792503474202,3.8713356348433,4.91931605313293
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21455862419768,5.03254923766785,6.94215386116588,6.3964205743438
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.56963805644138,6.97247433426802,6.51399997600662,7.01870412223867
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.54826638448299,4.06835433503996,3.10411946386993,3.57358006113096
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.86174142192308,4.06835433503996,2.69605378833592,3.54204984843299
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70271900154603,6.0607663381288,7.31906323224779,7.02751619064087
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.95047959506399,7.19945424062434,8.92895499471891,8.35962961013575
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.08490862613589,5.73561853874772,6.48917360651751,6.43656692380037
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.80312907653376,8.43060109177449,9.79610502242188,9.34327839691004
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.29500597957069,6.63421176426778,7.97284205085052,7.634019931563
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.29963936233104,4.22654808342343,2.5824835480888,3.36955699794776
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.81558734312812,5.32690082855985,6.38934267131407,6.17727694766735
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70520564572493,7.24373116846667,8.13756819741585,7.69550167053582
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.49559099296208,6.14109527994506,7.57427483964883,7.07032037085199
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.02842179561073,7.26384527837558,8.08185393343621,7.79137366914084
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.81303385017972,4.06835433503996,2.26403195460551,3.04847337994173
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.45405511497369,4.93403145091607,2.73949705226717,3.37586120605231
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.66007320309321,4.23702092031233,3.01320022107066,3.63676478149207
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.47705062143216,4.49626522104697,2.77679918126905,3.58337167458273
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.22782372506029,4.49626522104697,4.17908350328827,4.63439081646518
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.29825719955779,4.49626522104697,3.4891711736828,3.76123119809585
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.11701120640917,4.78993134626246,5.45992920527917,5.45562391931693
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.45405511497369,4.63041221130675,2.73949705226717,3.2746547928492
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.60829757579933,4.49626522104697,2.7985628345835,3.96770854380993
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.34684187897836,2.9520587843993,3.27401903355497,3.19097323231088
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.31275476916919,5.70507861824976,6.69934621262808,6.23905986668234
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.59623078470838,4.66697090481661,3.38555960773799,4.21625376575433
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.23061897915972,4.06835433503996,3.25160061223928,3.85019130881299
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.55119584215049,3.95623253834641,3.96803224381884,4.15848687477191
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.279222352101,6.72102122926592,5.4566505811357,5.81896472083421
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.91416630816991,4.06835433503996,3.24753883389939,3.41001982570309
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.36811241447327,7.48380388553302,9.13175124935398,8.66122251645342
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.12692716766187,4.22654808342343,4.77409312151328,4.70918945753286
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.02714754956052,5.40103783768661,7.38368186064644,6.60395574929786
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.72475864015841,5.98913350670571,6.75186590370451,6.48858601685621
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.63533915853497,4.32572455372346,3.52277145668448,4.16127838964764
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.80444296692604,4.49626522104697,3.24584681368549,3.8488516672195
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.40325793562906,7.5748004124481,9.51434604269524,8.49746813025747
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.63533915853497,4.66756489222188,3.38555960773799,4.22948788616495
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.37613904773655,4.49626522104697,2.7985628345835,3.89032236778901
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.72596580320086,5.02157513951694,2.73949705226717,3.82901266499499
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.067675679565,5.33433560870144,7.1455614540215,6.51585758076265
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.95587416785896,4.49626522104697,6.80488297368137,6.08567412086243
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.17727961681321,4.06835433503996,2.2765454648525,3.17405980556856
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.27697255742824,3.09914450038639,3.11940698662172,2.83184134814545
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.98203752215856,4.06822820824113,4.28325544723167,4.11117372587712
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.78378511328187,4.22654808342343,2.73949705226717,3.24994341632416
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.98641837076031,6.5530722157477,7.78362031147146,7.44103696599316
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17980465904611,7.26109256022273,8.62432214718888,8.35507312215257
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.45405511497369,4.31657806451933,2.73949705226717,3.17004341058673
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.67451209706245,4.71024648568184,5.21700653650403,5.53392170641611
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.21327655369451,6.40364585148525,7.88143314265348,7.49945184927775
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.04437655051445,7.00696038062226,7.9599353587055,7.67042409661407
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.95401327655467,8.92408573496488,9.5521957854043,9.47676493230795
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.54432241816694,3.69197357426088,3.6474657405596,3.96125391099581
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.24259669854501,4.06835433503996,2.26638358044772,2.8591115380109
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.30279274567039,5.45265496798457,6.60709775884536,6.45418182416677
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23601493679008,4.74719492203022,6.26254893299165,5.74858626393732
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.72830732237459,4.22654808342343,5.7536939404243,5.23618311540744
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.64001309520977,4.09795199837359,4.77005328889673,4.50267279416003
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4145317146224,8.66361996275665,10.2222576887183,9.76680312203245
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.98683375581067,4.08128507130465,4.68145971885033,4.58319284865522
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16350898002603,5.50390767548579,6.67157101499228,6.44632922350137
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.03924401075499,4.27804741084628,4.66746347431453,4.66158496530527
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.46835000306037,4.49626522104697,5.05290952509355,5.00584158306696
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07845652325905,4.69427786095434,7.25844302175284,6.34372580198874
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84131943528239,4.51049398952004,4.84215719177138,4.73132353885794
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5336472091161,9.44999668791567,10.2803447922551,10.0879962297623
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.25526552537918,7.42322023859459,9.56522169379372,8.7479024859225
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.34684187897836,4.31635148446429,3.95376948750881,3.87232095031715
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.47184366608432,4.75284494547165,6.24708221252311,5.82392360802636
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49703597994886,5.24680418776173,6.75936755902513,6.16773590891191
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96948420511428,5.13650726764368,6.9584699748991,6.35482048255235
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91077414639171,5.03369538095482,5.73584343345287,5.56010432026647
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.40811972658404,3.97187855934242,3.60742855646598,4.32914228079748
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91436784943674,6.44895701858585,7.62621232254342,7.32984573018867
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.45405511497369,4.06835433503996,2.53907373415259,3.02049439472208
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70792143900437,5.15724047908499,7.27679959534688,6.71398717114541
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.00670207611139,4.49626522104697,4.41443543962013,4.63913424559283
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.15399328335991,4.27506057228521,2.80149042820144,3.74351476128219
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.77179765218902,5.46101903955603,6.50901626182844,6.24727765119116
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33966316727582,6.71849832887839,5.91643591443543,5.99153247019655
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25282365247291,7.82882510397014,9.00415788192207,8.69526887945504
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16522025685471,5.72576571575328,7.79593719779574,6.89564105680124
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.21868748981347,5.41679507399658,6.26354465390851,5.63300907257285
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77262529577497,6.53467141170204,7.52936293472616,7.27888654740106
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17000917476931,6.41290234290174,8.15550414077342,7.57947188614816
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87230278446231,6.61462229400043,7.79230504811366,7.42641004219213
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.4918042147949,4.18623946596547,2.39437376839327,3.02413914971788
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.33683008725615,4.06835433503996,2.7985628345835,3.0679157522932
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.90210621027753,4.06835433503996,3.39423359112502,3.78823137881417
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70430530398946,4.06835433503996,5.93072805622202,5.23446256508381
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61514527085432,7.61265430278844,8.99865087182781,8.40881681515686
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.23428244191173,5.14514856352341,2.47384451755154,3.61775850766223
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.98266270812629,4.81011565627194,6.77533350321136,6.18937062253653
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61966440862493,7.07545533981173,8.28080478303023,7.9919748438223
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.21868748981347,4.06835433503996,4.62896562638946,4.6386691504143
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40361761027833,7.14354951806047,7.88756799351419,7.47824504061766
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.04911202313629,4.06835433503996,4.58133215442679,4.56626617086768
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91869599736526,4.99397650824745,7.23302440629924,6.38189897063732
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.5445498657631,4.70500680799675,2.26403195460551,3.17119620945512
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.74202076232949,4.14551323716752,2.79507310177875,3.56086903375859
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.68884836617141,4.06835433503996,3.25160061223928,3.33626777115022
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26316360287656,5.85519248468806,7.1741391054182,6.76416506432761
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7118076836582,5.28642840389338,5.1685526368017,5.72226290811776
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.78144669271092,8.57594084565293,9.38524466891009,9.24754406909131
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4685247535648,6.88737815288,8.08245029773986,7.81278440139489
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.21453471809044,4.49626522104697,2.7985628345835,4.1697875912403
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.49729227581831,3.0061543499829,2.23602791534862,2.57982484704994
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88263401775927,4.90165674675571,5.16377078280886,5.31602051577461
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",2.23602791534862,2.78410960522669,2.7985628345835,2.6062334517196
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.5904719399794,5.43200163999014,7.50752017352373,6.84333125116442
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.84760650323265,4.06835433503996,3.4102816161889,4.1087474848205
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.79866389836242,4.21267689875228,5.10951405069216,4.70695161593562
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.53838434588655,4.91247705153806,7.0765086877867,6.17579002840377
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.80363231389028,3.33644222701456,3.22160672076825,3.1205604205577
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.37340533400628,6.85986036481198,8.63249199760123,7.95525256547316
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.77568036485419,6.82626626949836,9.06089500987894,8.22094721474383
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.78555892016379,5.96626769025799,8.25735624190481,7.33639428410886
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,2.85583151929526,2.73949705226717,2.61045216230368
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0329544758291,9.66070398806994,11.0184020636939,10.570686842531
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.71806847292693,4.47598691050933,3.66434438921408,4.28613325755011
