"","Unnamed..0","tissue","endometriosis","severity","p1554489_a_at","p219036_at","p224150_s_at","p238154_at","CEP70"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.57890141786453,7.92989786478159,8.68476377259892,5.83660153911013,7.75754114858879
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.57620367357491,7.77161493362323,8.94982317336795,4.30454685696698,7.65054715938327
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.24233737887647,4.77844737168978,7.00969243215837,4.04106977999711,5.51788674068043
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.58154930594075,7.49578640692175,6.25135283283518,3.84315298318477,6.04296038222061
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.57100486731844,7.34293975297836,7.89705195877554,3.76674586135563,6.89443561010699
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.16263940208845,5.79578325908255,6.74017386200545,3.64953197333284,5.58703212412732
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.38454558766044,4.76527598201962,6.54940488198282,4.04106977999711,4.935074057915
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.51235134037274,6.87915045044059,8.05180781650086,3.73699278879271,6.54507559902672
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13952763445808,7.57622358395368,8.48729157350388,4.14405872044258,7.08677537808955
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2154548195784,6.25781245615512,7.42302948042275,4.04106977999711,6.23434163403835
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.13934258670557,7.35468097261963,8.90603343002579,4.39735163225329,7.44935215540107
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.91642682336293,6.71747180822389,8.33570218385692,4.36499489742522,6.83364892821724
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.33889059188385,6.94266259923897,6.17845052838106,4.07432810693663,6.13358295661013
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.82316963366322,7.30581645945486,7.57425675033674,5.48228635279538,7.04638229906255
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.49942762585863,7.72368064040232,7.82992832226817,5.13983425982581,7.04821771208873
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.62905917521462,7.56081375604933,7.48854921731746,4.29255483902909,6.74274424690262
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94797438759313,6.57486862772407,7.77773198123524,4.04106977999711,6.33541119413739
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79906717738269,6.97505737073077,7.91442016198008,4.22349230693365,6.7280092542568
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.00230865779857,4.76527598201962,6.17549663057101,3.98177261408948,5.23121347111967
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.75952528638278,4.85957893476317,4.43885953761867,3.64953197333284,4.42687393302436
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.14366559602413,7.7122876873739,6.68063801120227,4.13951266939629,6.41902599099915
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.47958448126415,4.46515216375219,4.21278470108789,3.73699278879271,3.97362853372424
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.96178577704577,4.76716464759682,4.74750987316963,4.04106977999711,4.12938251945233
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.3045231084825,5.41079309704803,4.91554884436387,3.88220547001638,4.6282676299777
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.48054700594125,4.3942478509859,3.14446384211042,3.73699278879271,3.68906287195757
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.0439591032112,5.08449936309583,4.69624588746648,4.07432810693663,4.72475811517753
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.67320017521789,4.74187027415952,4.83115844639321,4.04106977999711,4.32182466894193
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.12695776551008,8.04591383790802,6.70522157052032,4.30978184867316,6.5469687556529
