"","Unnamed..0","tissue","endometriosis","severity","p204647_at","p215489_x_at","HOMER3"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.80774375037627,5.08026721351467,5.94400548194547
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.5630733956533,5.43573626350442,5.99940482957886
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.12112991806686,4.50879285445699,5.81496138626192
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.90947081680095,5.95959622265102,6.43453351972598
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8094069352358,5.72711151660477,6.26825922592029
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.35170870391045,5.44802530064636,6.39986700227841
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.64867750806201,5.94874848736148,6.79871299771175
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.94980740244673,6.10235419177581,7.02608079711127
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.98252500385822,5.95959622265102,6.47106061325462
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.23219763093523,5.88467521228418,6.5584364216097
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.33242408187398,5.95959622265102,6.6460101522625
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.12882361263519,6.18520571192103,6.65701466227811
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.93767974789444,5.69654038886316,6.3171100683788
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.80072694115253,5.95959622265102,6.88016158190177
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.18435716030604,5.95959622265102,6.57197669147853
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.66365587575922,5.95959622265102,6.81162604920512
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.75865418550867,5.31040143482978,6.53452781016922
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.76509227528316,5.95959622265102,6.86234424896709
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.68029516780747,5.78133231008225,6.73081373894486
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.73735775618018,7.40383879539528,8.57059827578773
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.92342215227811,6.90439683982433,7.91390949605122
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.2883133889484,7.22096978767584,8.25464158831212
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4325422366516,7.85176157232727,9.14215190448943
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.62274786528799,7.56304898559205,8.59289842544002
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.5141791986282,7.26207726195782,8.38812823029301
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.20850008589105,6.78914024535552,7.99882016562328
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.52766505079,7.43615659378177,8.98191082228588
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.24333578852348,7.79463977825262,8.51898778338805
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.43203805681453,6.42382192865684,7.42792999273568
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5686326227705,7.89319153541262,9.23091207909156
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2737009652793,7.44936915503623,8.86153506015776
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.32065884354919,7.67318141616116,8.49692012985517
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7576640510279,9.17400079820229,9.96583242461509
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4727933259804,8.91738604931964,9.69508968765002
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.02137229552941,4.50164081463301,5.76150655508121
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.77414057906028,7.24711024093449,8.51062540999738
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2335393035702,7.88652540466367,9.06003235411693
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.34259887480309,6.30190404307132,7.3222514589372
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.54966717003779,7.53842809874557,8.54404763439168
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.74088476894195,6.80547979402209,8.27318228148202
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.47233791080594,6.09701951992575,7.78467871536585
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1771504730481,9.96168437774194,10.569417425395
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93407461137813,5.95959622265102,7.44683541701457
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.19596809369074,6.61843197529971,7.90720003449522
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.54891175735054,7.47223965234524,8.51057570484789
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.75171087727987,7.62763943200983,8.68967515464485
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2058205432539,6.93698065156609,8.57140059740999
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6420447340796,8.53411346434666,9.58807909921313
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10500732666056,6.63359932182222,7.86930332424139
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.50184223187853,6.34587254182466,7.9238573868516
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.12917378444915,7.05477134240129,8.09197256342522
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4939269641883,9.01670757372079,9.75531726895455
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.6535626610455,8.05561322793532,8.85458794449041
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.97075806276299,7.47894739085758,8.22485272681029
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.58242199228048,7.76095859495327,8.67169029361687
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.80550063351777,4.60599022638209,6.20574542994993
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.53656687243801,7.02636813923242,8.28146750583521
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.89163239071656,6.78000135132896,7.83581687102276
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.50137651298606,6.65611984400619,7.57874817849612
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.65394084333068,6.39218019817958,7.52306052075513
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.74296363354141,7.8983173627692,8.3206404981553
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.49488482912001,6.63918614470453,7.56703548691227
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.41566780746466,6.12066440091313,7.26816610418889
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.33023230001174,7.09085048254777,8.21054139127975
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.82318037826378,5.84427039191306,6.83372538508842
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.36150533532993,7.0465488935281,7.70402711442902
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.32391215945882,8.24343960022009,8.78367587983945
