"","Unnamed..0","tissue","endometriosis","severity","p210547_x_at","p207949_s_at","ICA1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09733581181846,8.59329932685158,7.84531756933502
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.23353205156882,8.21672153411112,7.72512679283997
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.08652208079021,7.19647471165953,6.64149839622487
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25160356504187,9.00550320727216,8.62855338615702
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96278906306777,7.54252644324399,7.25265775315588
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.66586887248028,8.89774667907317,8.28180777577673
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32514298279768,7.69613968652403,7.51064133466086
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.0586174676696,7.16323385604724,6.61092566185842
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62892788210062,7.75795622307559,7.19344205258811
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.22337564630485,7.91753070795449,7.57045317712967
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.98382767268309,6.97218007103694,6.47800387186001
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.24920421884766,7.43025322683029,6.83972872283898
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.2192940614903,9.1874638530022,8.70337895724625
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.64273971595373,6.76060248813796,6.20167110204584
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.84008335530632,7.86672676425567,7.35340505978099
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71535149100722,8.46351814681577,8.0894348189115
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.77922882791078,8.46041215347912,8.11982049069495
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.05300913035558,8.50004596398058,7.77652754716808
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.97293988122451,8.22327185308331,7.59810586715391
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.50451037716228,7.91400593006122,7.70925815361175
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.72383348068298,8.21086590930774,7.96734969499536
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.33616351498878,7.7544316371336,7.54529757606119
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.75804029556169,6.94610069876782,6.35207049716476
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96580101693909,7.42587879506107,7.19583990600008
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.85679648114927,6.86751009798069,6.86215328956498
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.76060427163826,6.76643821205279,6.26352124184553
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.23129482999743,6.53982109278621,5.88555796139182
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.08475173028652,7.16460763763006,7.12467968395829
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04232909632971,6.70337085227151,6.37284997430061
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.92731935465515,6.32144875956777,5.62438405711146
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.09733581181846,7.04952851056943,7.07343216119394
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.31036885110106,6.94569695802825,6.62803290456466
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.83944761588091,6.44258013079403,5.64101387333747
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.3251806950227,6.77742216415847,6.05130142959059
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.35865994143626,8.6673657864916,8.51301286396393
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.09733581181846,7.68843678038306,7.39288629610076
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.6788363757496,6.5628111446415,6.12082376019555
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.38504301203636,8.51418706483719,8.44961503843678
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.85128213903393,6.62167664911548,6.2364793940747
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.33418296747511,6.06717689522324,6.20067993134917
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.67434335211452,7.02820296457549,6.35127315834501
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.1038004105588,6.58906103959789,6.34643072507835
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.14943432372995,6.94610069876782,6.54776751124889
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.05245509143389,7.45452136314705,7.25348822729047
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.97698057354394,7.5291875721111,7.25308407282752
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.76052306331202,6.86776134785447,6.31414220558325
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.09846844417168,6.94610069876782,6.52228457146975
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.37712165352676,6.94610069876782,6.66161117614729
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.23088458831748,7.43661242001813,7.3337485041678
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.95297743062255,7.14923472583543,7.05110607822899
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.5248305508639,7.40798544126701,6.46640799606545
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6688237414524,6.94610069876782,6.80746222011011
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.38462585814117,6.90040202351161,6.14251394082639
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.07786891018341,7.41598822585211,7.24692856801776
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.09499457806351,6.83774436312313,6.46636947059332
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.9313289410194,8.23738658418527,8.08435776260233
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.6478278313116,7.15533417966899,6.90158100549029
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.34177387459419,8.42409873075242,8.3829363026733
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.03370698302696,7.90091732724587,7.96731215513642
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.17157423976995,8.39241782929621,8.28199603453308
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.94330503488557,8.16728411993036,8.05529457740796
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55014739595123,7.82682982103636,7.6884886084938
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.63034047885277,7.62231800081169,7.62632923983223
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.07201966340755,7.42171653739575,7.24686810040165
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18972402716505,8.38105885126745,8.28539143921625
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.53040948539864,6.58579007966304,6.55809978253084
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.91563902226743,6.61896096145478,6.7672999918611
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09733581181846,7.58776267753961,7.34254924467903
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51706831358588,7.832646630159,7.67485747187244
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5435540805074,7.95772292425755,7.75063850238248
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21797854834076,7.51950168759331,7.36874011796704
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.70117957374976,9.06801850591188,8.88459903983082
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58598311072225,7.95433992575757,7.77016151823991
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35556332061527,7.67171626080479,7.51363979071003
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9381323827522,8.28490406059399,8.11151822167309
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31420369301978,8.74464023813598,8.52942196557788
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07439728484448,8.53738397455643,8.30589062970046
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28667591168093,8.64950398738239,8.46808994953166
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23137360178564,7.64009520059399,7.43573440118981
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.94117521967017,9.04284419104062,8.99200970535539
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94255507395581,8.33102295084718,8.1367890124015
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18802738428797,7.92805130104751,7.55803934266774
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90216632020237,7.04187587564844,6.9720210979254
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.01756704945669,8.88668316990639,8.95212510968154
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76541900005912,6.82437434356566,6.79489667181239
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.39067912662078,7.90879858028828,7.64973885345453
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33721574654538,6.76435815229259,6.55078694941898
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09733581181846,7.31654834825467,7.20694208003656
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.84797747901483,6.51935614578396,6.18366681239939
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25632433330507,6.94610069876782,6.10121251603644
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69625011536364,8.73785631294815,8.71705321415589
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89038976289362,5.98261901591784,5.43650438940573
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.31666241260659,6.47750927514827,5.89708584387743
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.53352154818716,7.7369816896194,7.63525161890328
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13443226722765,7.95180716555059,7.54311971638912
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18567232771997,6.47520594723791,6.33043913747894
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.68472113071178,7.18133749057026,6.93302931064102
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.74417056443524,7.19681111782575,6.97049084113049
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.82432638215503,6.58820019181122,6.70626328698313
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0096550938181,7.16999992219471,7.0898275080064
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58412131659836,6.78103144362433,6.68257638011134
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73795527835976,7.37061187063424,7.054283574497
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17199014901052,7.38681083698561,7.27940049299806
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.36831440695996,7.12059115453032,6.74445278074514
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.59929461085192,8.15788555931718,7.87859008508455
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05768978880316,7.30875899481853,7.18322439181084
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96476592659565,6.95198981315643,6.95837786987604
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27499692547995,6.16996817092037,6.22248254820016
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08323699899623,7.00166839836791,7.04245269868207
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.42466504312772,7.10255955361643,6.76361229837208
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44180134339718,6.94610069876782,6.6939510210825
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.28595899229174,7.8030635443333,7.54451126831252
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47327495181575,8.66055867919223,8.56691681550399
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.8872392993272,8.73148056821789,8.30935993377254
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.44903481741644,9.33425644437426,8.89164563089535
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19657786604172,8.54666663808554,7.87162225206363
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09733581181846,8.2424730055886,7.66990440870353
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.24424308794102,7.02356777613373,6.63390543203738
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.72328840984021,6.94610069876782,6.83469455430401
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.98790636352034,6.94610069876782,6.46700353114408
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.72739105397693,7.49174527140524,7.10956816269108
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.61530994648996,6.67854662770755,6.14692828709875
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.19766733103457,7.57989756942858,7.38878245023157
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.42581809642674,9.72487407867167,9.5753460875492
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.72203901296674,7.41206695179504,7.06705298238089
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.10367132855572,8.7211225612459,8.41239694490081
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.5535778872904,8.26235657378315,7.90796723053677
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.3288697417142,8.86785750944758,8.59836362558089
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.96466692440232,8.55174852737522,8.25820772588877
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.09733581181846,7.48514274401858,7.29123927791852
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30270111880963,7.62454409431249,7.46362260656106
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.66217003624681,8.20242053558295,7.93229528591488
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09733581181846,7.39173888241464,7.24453734711655
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41833807894811,7.87845235360224,7.64839521627517
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.22768623029472,8.70992882905849,8.46880752967661
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.22962398629898,6.79755458617321,6.5135892862361
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.2983536793134,8.75979256913882,8.52907312422611
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.84270277322763,8.26445325953582,8.05357801638172
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.93673328636936,8.58670238081687,8.26171783359312
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11735164199662,8.78611230943644,8.45173197571653
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01949741765659,7.34773734685927,7.18361738225793
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91721373236148,7.56145130777323,7.23933252006736
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15056745279432,7.51569253904147,7.3331299959179
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23753062785129,7.83557880644446,7.53655471714787
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88089192798638,7.97343423169007,7.92716307983823
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.18794228107342,6.94610069876782,6.56702148992062
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.51167243248575,7.00392119281154,6.75779681264865
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.56827134089014,7.80829413041352,7.68828273565183
