"","Unnamed..0","tissue","endometriosis","severity","p224869_s_at","p224873_s_at","MRPS25"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24426542680365,7.89769558239995,7.5709805046018
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.72110708620607,6.74634290640233,7.2337249963042
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.59284252625159,6.64034217236016,7.11659234930588
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.67935730372733,6.11822195581845,6.89878962977289
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.72110708620607,6.48640501449836,7.10375605035222
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61823851369157,5.81242044723486,6.71532948046321
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.466538637385,5.42365461659237,6.44509662698868
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.72110708620607,6.43122937879383,7.07616823249995
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.79849768246382,7.31790323386297,7.05820045816339
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.78406086461635,6.19908815879542,6.99157451170588
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.37194088162439,7.11864540329874,7.24529314246156
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.65088119753579,7.17426127855476,7.41257123804528
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2375778463349,6.19778784717159,6.71768284675325
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.62071594111133,7.44091293588315,7.53081443849724
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.13778725355117,7.58908699245898,7.36343712300507
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.52359075198674,7.7682098160427,7.64590028401472
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.39694024453875,7.47798031205151,7.43746027829513
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55233517957769,7.38387734461128,7.46810626209449
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.49288319454372,7.78457440131675,7.63872879793023
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.07413767506842,5.80601442087796,6.94007604797319
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.7797620007805,7.00772725604998,7.89374462841524
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.49830001667273,5.62206909308833,7.06018455488053
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.59496794509988,5.41380780696892,6.5043878760344
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83658617620709,4.36819472240836,6.60239044930773
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.14949194508825,4.95373064373326,6.55161129441075
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.57442972825859,5.62206909308833,7.09824941067346
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.86692795519838,5.62206909308833,7.24449852414335
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.35784609565142,6.15729447014133,7.25757028289637
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28175328209793,5.8765542248044,7.07915375345116
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.27002034823761,5.5578124920855,7.41391642016155
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.05457735665848,5.47839538115112,7.2664863689048
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.61038882666208,5.62206909308833,7.1162289598752
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.82291419907657,4.36819472240836,6.59555446074246
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.88633230906452,4.96188423250736,6.92410827078594
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.50545817337524,8.21838726744241,7.86192272040882
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.6246797091088,5.85766017437729,7.24116994174305
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.20083014458101,5.50258976095236,6.85170995276668
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.22429358495227,5.9693550378543,7.09682431140329
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.10918204276423,5.94723671766612,7.52820938021518
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.90954835630409,4.36819472240836,6.13887153935623
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.38811457626161,6.01943973885462,7.20377715755812
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.10233548129672,3.89075384542023,5.99654466335847
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.61415785653256,5.41889166388376,7.01652476020816
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.76150310383807,6.24233049450785,7.00191679917296
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.41357505025575,5.09620539845799,6.75489022435687
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.33050149839679,7.16131613427827,8.24590881633753
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.67313739341389,5.44770127228438,7.56041933284914
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.79984152980963,5.62206909308833,6.71095531144898
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.50707781818462,4.64363566960953,6.57535674389707
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.14750452246625,5.62206909308833,7.38478680777729
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.8552362091276,5.0697923642541,6.96251428669085
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80681213513642,4.43451110819871,6.62066162166757
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.00039721056117,6.106638672035,7.55351794129809
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.6290666648641,6.17031503634184,7.39969085060297
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.41651981701228,6.8277339311786,7.62212687409544
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.15846710342085,8.05168797049338,8.10507753695711
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.05103050452416,6.78776801335417,7.41939925893917
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.89390708012806,6.80129658611849,7.34760183312328
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.30704652644247,7.56231559775395,7.93468106209821
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.14165530818348,6.49511895697597,7.31838713257973
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.07940782836846,5.62206909308833,6.85073846072839
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20934366387367,6.71826006859065,7.46380186623216
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.17472225539821,6.72016434552387,7.44744330046104
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.675145984652,7.59512780621207,7.63513689543204
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.72691437881672,7.68055058510767,7.7037324819622
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.04341770738426,5.95576273946916,6.99959022342671
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.98265352171309,6.26612448336866,7.62438900254087
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82316591957952,8.82291643527604,8.32304117742778
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5747302114679,8.43491044248308,8.00482032697549
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.93813335391514,8.64087262751583,8.28950299071549
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45201066966576,8.31069207716317,7.88135137341446
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.91728234547474,9.05758215412862,8.48743224980168
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72110708620607,8.6657936025386,8.19345034437233
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98934754011008,8.53531105605668,8.26232929808338
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87901316800577,8.41141362838981,8.14521339819779
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82567431790743,8.57518927830184,8.20043179810463
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65975265121752,8.58952591464064,8.12463928292908
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94510068573088,7.23631958696067,7.59071013634578
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.76344552165187,7.75856620046581,7.76100586105884
