"","Unnamed..0","tissue","endometriosis","severity","p204031_s_at","p213517_at","p213264_at","p213263_s_at","PCBP2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2656632883445,9.81083569067455,8.00337351777528,8.94474165303155,9.75615353745647
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.6294845823154,10.1544264808847,9.43074941029689,9.30076527926013,10.3788564381893
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.4385986694471,9.92807638471341,8.50398897901894,7.5259869696075,9.59916275069674
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5812513771679,9.47167437111957,8.48795042288852,8.53227389757763,9.7682875171884
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5809649317175,10.4850342912183,7.28355339706736,7.66704863328868,9.50415031332296
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5836507042742,9.23028876889556,8.23396953824959,8.47361795040812,9.63038174045687
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.3576961032099,10.3504779514401,8.50398897901894,7.47368376660439,9.67146170006833
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.4106575571992,9.66951783363492,8.6992279511805,8.56380983175086,9.83580329344137
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5259844681297,10.8393357130394,8.33694795241883,8.78583209299725,10.1220250566463
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.3191005448855,9.04665504043483,8.31091004500006,8.71596276099527,9.59815709782892
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.0970510870727,10.037099281561,7.95448823670996,8.31231058674703,9.60023729802267
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.2144529614817,9.72721470769785,8.86782572446543,8.77192560177058,9.89535474885389
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8578199221426,9.41623581070387,8.64308386571841,8.5804207686977,9.62439009181564
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.5379877666715,10.735239540075,8.41061874080503,8.59292087230489,10.0691917299641
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5893989952307,10.6242635905079,8.50398897901894,9.104363302242,10.2055037167499
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4209457141094,10.9255020181566,8.49633118268428,8.84053593797316,10.1708287132309
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4476756360697,10.2936482742061,8.66093288798145,8.64780085095596,10.0125144123033
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.096767363703,10.5435562333671,7.56971386716585,8.36259320117512,9.64315766635277
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.0815106156965,10.4445495448909,7.29450589690748,8.0412895871824,9.46546391116932
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.5393154934039,7.74236478711576,8.49391805330923,8.43421235404763,9.55245267196913
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.560338792294,6.68211080963065,8.36256481738502,8.77257120042943,9.34439640493478
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.3197482641165,6.7781078367519,9.35819501078742,9.70162775913895,9.78941971769869
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4596076797865,7.53071930924061,9.08210940964839,9.1990117714919,9.56786204254185
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.538353963899,3.67102372275796,8.83269012798199,9.56331743330026,8.9013463119848
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.5822617796276,8.10967819568198,9.26040499741232,9.79701076985291,10.1873389356437
