"","Unnamed..0","tissue","endometriosis","severity","p221223_x_at","p223961_s_at","CISH"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.44425038856304,5.9935898289302,5.71892010874662
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.55092682967086,3.94301165533849,3.74696924250468
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.80740094903803,5.62476359944858,5.71608227424331
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.2032610422057,7.01525193617319,6.10925648918944
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.00906713408012,6.58244422169061,5.29575567788537
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.99740818856483,6.53490796846586,5.76615807851534
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.48507424417869,6.58690097951156,6.53598761184512
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.88008929154338,5.9935898289302,5.43683956023679
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.32080066361109,4.85308606930517,4.58694336645813
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.11512729382405,6.25047974270279,5.68280351826342
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.69297960825285,5.79161184456612,5.24229572640948
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.21900419240003,6.41996969740039,5.81948694490021
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67606475101126,6.69311877634025,6.68459176367575
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.89592807289056,6.09678581263833,5.49635694276444
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.71292786718655,5.72802032916149,4.72047409817402
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.14921743212713,6.47006233271809,5.80963988242261
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.15227127746688,6.35886965863233,6.2555704680496
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.56806615379294,6.6325353331071,6.60030074345002
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.39283770308455,4.2718852435308,4.33236147330767
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.78861653027302,6.92002966432921,7.35432309730112
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.41405265821369,6.68733842638993,7.05069554230181
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.87234210988206,7.01068254744674,7.4415123286644
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42697798819552,8.81120233592943,9.11909016206247
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.43382760146575,8.74637274759923,9.09010017453249
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.57830998687948,7.11370323136826,7.34600660912387
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.74718809345391,7.64025236365665,8.19372022855528
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.14958408199727,7.11238873725141,7.63098640962434
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.64778643449613,7.052572188204,7.35017931135006
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.85957042530583,7.32726781785739,7.59341912158161
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.27567437728303,7.75579085848084,8.01573261788194
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.02296176743246,7.65563898711434,7.8393003772734
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.16605817040907,8.73272398771279,8.94939107906093
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.07764674697506,8.4680387558825,8.77284275142878
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.26092979328251,7.69385464895866,7.97739222112058
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.23246142197173,7.01770711186767,7.1250842669197
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.03711286562229,7.93041430339511,7.9837635845087
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.02545252138704,7.0233334876457,7.52439300451637
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.51810205073942,6.69311877634025,7.10561041353983
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.90677149584319,7.0351917243932,7.47098161011819
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.90636210561047,8.68596097007534,8.79616153784291
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.57441531076522,6.92903364075893,7.25172447576207
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.79352693220669,9.0581826423281,9.4258547872674
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75620198282007,8.05945476264545,8.40782837273276
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.96292351222975,8.99979229764549,9.48135790493762
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.85437533108104,8.99484356174067,8.92460944641086
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.00009255281811,6.5071376399808,6.75361509639946
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.52730234662675,7.90748521227303,8.21739377944989
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.82320009185388,8.81060795481784,9.31690402333586
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.23451628238286,7.63338306569773,7.93394967404029
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.70532198716122,6.69311877634025,7.19922038175073
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.99804068737525,7.91131348887951,7.95467708812738
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.005717906457,8.33356107274327,8.16963948960014
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.7756171800915,7.99290777454408,8.38426247731779
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.81223582884169,7.47420316845105,7.64321949864637
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.77866187638794,6.89025204841055,7.33445696239924
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.98792494463226,5.31116993802125,5.64954744132675
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.69901624907313,6.8353446335037,7.26718044128842
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.15367681640503,7.79260521968558,7.9731410180453
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91814323470004,6.54802286690929,6.73308305080466
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81530543769713,7.11059274320168,7.4629490904494
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.17607045560227,7.25932809982568,7.71769927771398
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13642538270703,7.58767912042915,7.86205225156809
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.56641836168399,6.80858860624292,7.18750348396346
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.61808492844648,7.94336768293266,8.28072630568957
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.6738659540003,5.79274492125076,5.73330543762553
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.64666851874597,7.30912197473969,7.47789524674283
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.24881906523759,7.63720619141552,7.94301262832655
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73425575735764,6.35527422108213,6.54476498921989
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88043220605515,5.68100307934663,5.78071764270089
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.01865090828196,5.9935898289302,6.00612036860608
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.55351618542288,6.88069689985219,7.21710654263753
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27556205892756,6.34431897208173,6.30994051550464
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.74370593748385,5.47891205300772,5.61130899524579
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15210307942271,5.99431100689141,6.07320704315706
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.53497744646451,5.33611682098542,5.43554713372497
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66021499863418,6.22258421989557,6.44139960926487
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45336177462501,6.17880964857515,6.31608571160008
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01008338444938,6.65210777175668,6.83109557810303
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58119572420346,7.06830590039456,7.32475081229901
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31036512104567,6.76857682630889,7.03947097367728
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26792768599941,5.80292112378074,6.03542440489008
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.44839360840006,6.32789854320152,6.38814607580079
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.20057573854425,8.11343201604095,8.1570038772926
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.05247515413943,8.1635416989633,8.60800842655136
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6197172911915,6.81702746185972,7.21837237652561
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.21434894130518,8.1518236300336,8.18308628566939
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66372244762459,8.08752040706099,8.37562142734279
