"","Unnamed..0","tissue","endometriosis","severity","p204494_s_at","p204495_s_at","p215087_at","C15orf39"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.51286203558649,5.4652485238122,2.82273735550325,4.93361597163398
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.73703980353883,5.01607666323007,2.6218086224476,4.12497502973883
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.73370624232935,5.4652485238122,3.22203058097283,5.14032844903813
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.23155734726376,6.14605438217488,3.06998131726914,5.14919768223593
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.6411537274814,5.4652485238122,3.07633394038811,4.72757873056057
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.97587124864935,5.45547818639556,2.92100900808462,4.78411948104318
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04057452747048,5.4652485238122,2.53902876873645,4.68161727333971
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.09496919524071,5.4652485238122,2.53902876873645,4.69974882926312
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.65330254956455,5.45547818639556,2.78594449902303,4.29824174499438
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.96075999465198,5.82177500373098,2.6218086224476,4.80144787361019
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.24063603690655,5.45547818639556,2.92100900808462,4.53904107712891
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.76297370453997,5.4652485238122,2.92100900808462,4.7164104121456
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.80859537719385,6.188220134069,2.92100900808462,4.97260817311582
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.67713299859546,5.50176395712467,2.6218086224476,4.60023519272258
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.13723839221971,5.4652485238122,2.53902876873645,4.38050522825612
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.18267912298739,5.45547818639556,2.6218086224476,4.75332197727685
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96794930246649,6.18850342687563,2.92100900808462,5.35915391247558
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.99494078650008,5.52689594236861,2.6643495600428,4.7287287629705
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.32484031073335,5.4652485238122,2.92100900808462,4.57036594754339
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.37545823666385,8.62522169945488,4.92592570748089,7.30886854786654
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.58266747098745,8.83816365137519,3.81995954160644,6.74693022132303
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.61238576468227,9.32439311145255,4.64641370655307,7.52773086089596
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.44165028945519,8.71199533005802,6.21847867997963,7.79070809983095
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.60885960827131,9.64802700672015,6.51959350442621,8.59216003980589
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.68482948602562,8.5741095277207,4.43654285355658,7.23182728910097
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.01969435879029,9.20978564576639,5.3526489362348,7.86070964693049
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.47451639429928,9.34182743262835,5.40939248310993,7.74191210334585
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.76678385067959,7.59209055268352,3.72941215042051,6.36276218459454
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.55543428845605,7.42991867011704,3.60330641186596,6.52955312347968
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.61126473777646,8.67895752484128,3.8079161295233,7.03271279738035
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.1262473341893,9.16644687896502,4.58263464699215,7.62510962004882
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.50273944996013,8.7766383632437,4.03958662956791,7.10632148092391
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.60260031735882,9.72157190137327,7.18938060426983,8.83785094100064
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.22398650241858,9.31339226078288,5.55835143996299,8.03191006772148
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.33366698517719,7.26853229578484,2.78609753768414,5.79609893954872
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.75263915537637,8.72817859466128,5.97197950128395,7.81759908377387
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.25925887570685,8.64949603984509,6.14909191735808,7.68594894430334
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.14513843200465,8.20894600588207,3.2888119823045,6.21429880673041
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.57583249836164,8.01909179905233,4.86153069758434,6.8188183316661
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.18919469625235,9.03536493436282,6.66436926541819,8.29630963201112
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.22568154416006,8.43342252917967,5.66163044008174,7.10691150447382
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.44984585980599,9.03718451495438,7.20355273898528,8.56352770458188
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38249106306886,7.44454357375917,5.03526544388882,6.62076669357228
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59200209634041,7.57417569914719,5.29777847731953,7.15465209093571
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.03573764557287,8.90407904020692,5.51126458635686,7.81702709071222
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.69652283585734,8.38043595325558,3.78850547291826,6.62182142067706
