"","Unnamed..0","tissue","endometriosis","severity","p204493_at","p211725_s_at","p227143_s_at","BID"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.14829532069374,3.5801368242473,5.03183504572655,4.2534223968892
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.70896450211353,5.41128612624297,6.50259250549405,5.54094771128352
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.25959496238732,5.83876434873245,5.36334992462654,5.1539030785821
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.49605543572117,5.08224919686433,5.0267257302386,4.53501012094137
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.24400009675121,6.31093661594743,5.21719955608144,5.59071208959336
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56795585484982,5.10836433731343,4.48060697078601,4.38564238764975
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56795585484982,4.8797056363138,3.85183542458664,4.09983230525009
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.84449517393371,6.59417463361133,6.4675808869222,5.96875023148908
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.68396503384604,5.83876434873245,6.18545361505239,5.56939433254363
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.81297011453667,5.88041314054226,4.77619920633658,5.1565274871385
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.43047390000161,5.83876434873245,5.86818943605986,5.71247589493131
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.49915798569299,6.60692130471443,6.51248265729641,6.20618731590128
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.84616662995199,3.08654375406092,4.31697328590228,3.7498945566384
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.88651691617008,6.26532067252489,6.30797351640806,6.15327036836768
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.07790561845204,5.90462051516542,5.86193091995081,5.61481901785609
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.75317583276539,5.39550766218648,4.32165319854301,4.49011223116496
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.23460400332119,5.01023189411524,4.77619920633658,4.67367836792434
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.58794471355025,5.08557173797502,4.61870962354021,4.43074202502183
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.13482240202059,5.83876434873245,4.48060697078601,5.15139790717968
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.31891974155998,8.03017049762735,4.84899829596474,6.39936284505069
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.33593609252833,8.39614251802851,5.33074833980516,7.02094231678733
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.23458425563104,8.08295833585925,5.44378038831563,6.92044099326864
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.83451834743735,9.04606175087063,5.79565472794137,7.55874494208312
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.66883230186979,8.59604237019107,5.06030214694588,6.77505893966891
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.76098252496077,8.10718514146517,3.00572753803208,5.95796506815267
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.24999064662873,8.18946347752068,2.72700462180913,6.05548624865285
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.93712416202522,9.81013186686439,2.72428289365514,6.82384630751492
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07440369500173,8.36698287645642,5.78147543856732,7.07428733667516
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.28374573047642,8.57076736973664,5.42059009023375,7.09170106348227
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.11879278846536,9.93458761666536,4.61932050467415,7.89090030326829
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.44301544691547,9.06953109095079,4.77619920633658,7.09624858140095
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.79228015912777,8.84011443194064,5.38285712460394,7.33841723855745
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.81277438224738,9.52987615691071,4.79047347101665,7.37770800339158
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.49638690536193,9.28100042906677,3.95917172416111,6.91218635286327
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.85053775754434,5.83840408474295,4.77619920633658,5.15504701620796
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.44191569556883,8.21763161282842,4.37867683703169,6.34607471514298
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.5309507180185,9.4043035924393,4.39004011883419,7.441764809764
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.72776282920054,6.89193948992126,5.1042309698438,5.90797776298853
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.46265386631004,9.62670236124733,5.12432858591615,7.73789493782451
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.67457160152395,7.81160316534582,4.53533619623624,6.34050365436867
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.07803975657818,9.07432009817905,5.28108115677821,7.47781367051181
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.19845032379659,9.7847885304963,5.34805260399957,7.77709715276415
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.23161586642103,9.16770200297055,5.39544380572075,7.59825389170411
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.52021150838544,7.24887733084753,5.37459326181582,6.38122736701626
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.46511235862287,8.36325533356081,4.41546586828864,6.41461118682411
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.87468616482838,9.46377236851622,6.31513923138253,7.88453258824238
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.79599007174022,9.99728996580389,4.32906078304186,7.70744694019532
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.6167024096293,10.0613304057065,5.4709824105602,8.04967174196533
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.97943882439023,7.54296051098211,3.51942804101331,5.68060912546188
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.95039489999829,8.95313382218461,3.36753155188687,6.42368675802326
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.41163700817236,7.97797319812764,3.46095405241305,5.95018808623768
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.30052876501042,8.8915691171282,4.48060697078601,6.55756828430821
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.33695010309158,9.64534285277258,5.32477080006649,7.76902125197688
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.07862656458489,8.12934272787296,5.42383326464736,6.87726751903507
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.21413521665026,8.92935159702599,5.71909814183452,7.62086165183692
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.52345665712599,6.82760774519225,6.37891861025389,6.24332767085738
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.94596177161273,7.66114710532453,4.69392556756513,6.10034481483413
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.65722793219823,7.06623067962486,6.08598387220501,6.2698141613427
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.82844210095116,7.21362589808207,6.67736499711672,6.57314433204998
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.48250916875164,7.16037591417251,4.57623187957926,5.7397056541678
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.16244537593902,7.66882813023798,4.05812504753129,5.9631328512361
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.19094609427264,7.43466891651586,6.53023831998966,6.71861777692605
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.18133170609408,6.8863394068469,5.80772396423511,6.2917983590587
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0867109017669,8.30066903114792,7.29468694818994,7.56068896036825
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.81355078610819,6.64258706921351,6.47405497033904,6.31006427522025
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.80307971009105,7.52528821436224,5.14380228288633,6.15739006911321
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.49989010020326,8.37639668151248,6.49455786464265,7.4569482154528
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92762834004265,8.04376166726336,7.23905259255001,7.73681419995201
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.25438770229477,7.58570962307894,7.74578028670093,7.52862587069155
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23618387796286,7.49568858619119,7.48873998484442,7.40687081633282
