"","Unnamed..0","tissue","endometriosis","severity","p240344_x_at","p231840_x_at","LYRM7"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.04996252303697,5.66364260142882,7.35680256223289
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60303242353403,5.66364260142882,6.63333751248143
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.4985758533645,5.66364260142882,6.58110922739666
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81259062694932,5.31407499493971,6.56333281094452
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.05134388727505,5.66364260142882,6.85749324435193
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.51897968340303,5.31407499493971,6.91652733917137
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2019814872084,5.31407499493971,6.25802824107405
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.03384378072213,5.54728445094396,6.79056411583304
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.00490779005889,5.48378654005012,6.7443471650545
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.98249926380316,5.47155919045271,6.72702922712794
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.92256811334315,5.66325905441244,6.79291358387779
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.53698039209179,5.31407499493971,6.42552769351575
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47672932328657,5.1482809581876,6.81250514073708
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.71255221830121,5.66364260142882,7.18809740986502
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.35159621720775,6.52250843530423,7.93705232625599
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.16713567454696,5.76775278058249,7.46744422756472
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.32792317408293,5.31407499493971,6.82099908451132
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.41846777229546,5.66325905441244,7.04086341335395
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.12701830481399,5.82020869076566,7.47361349778983
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.25601601003888,5.47343232095507,5.86472416549698
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.82924854117095,6.05245657496477,6.44085255806786
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.30184683569023,5.66364260142882,5.98274471855953
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.56927317177545,4.54414657522855,5.556709873502
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.44714002894543,5.66325905441244,6.05519954167893
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.4196210760544,5.02647877417228,5.72304992511334
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.84599437720797,6.23964991916234,6.54282214818515
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.59662032227794,5.31407499493971,5.95534765860882
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.85036564245044,5.52758723952066,6.18897644098555
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.79721850822446,5.66364260142882,6.23043055482664
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.44714002894543,5.66325905441244,6.05519954167893
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.10613037150843,5.66364260142882,5.88488648646863
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.44714002894543,4.54414657522855,5.49564330208699
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.80601920994875,5.66325905441244,5.73463913218059
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.11580590863468,5.31407499493971,6.21494045178719
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.23442481837395,6.13219008988434,7.18330745412915
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.21708684682113,4.54414657522855,5.38061671102484
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.44714002894543,5.66364260142882,6.05539131518712
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.9452294338908,5.66325905441244,6.30424424415162
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.16857921362273,5.44151213008557,5.80504567185415
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.67352071368656,5.66325905441244,6.6683898840495
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.50113069461705,5.77850472312084,6.13981770886894
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.16142257873491,5.06277154971951,5.11209706422721
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.44714002894543,5.2422303840639,5.84468520650467
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.23025102139771,5.6782213672097,6.45423619430371
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.72139077898163,5.19058028517331,5.45598553207747
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.31784651387402,5.66364260142882,6.49074455765142
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.50118000851247,4.63001268205652,5.0655963452845
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.68654038607677,4.62825919962485,5.15739979285081
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.70299258012465,5.60590739640748,5.65444998826607
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.44714002894543,5.66364260142882,6.05539131518712
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.52654074220769,4.91449975397102,5.72052024808935
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.64302805824527,5.31407499493971,5.47855152659249
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.66026394097697,5.66325905441244,5.66176149769471
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.24613333996461,5.96959448699181,6.60786391347821
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.70960343091193,5.65732843048745,5.68346593069969
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.93166328308323,6.05238828060103,6.99202578184213
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.44714002894543,5.66325905441244,6.05519954167893
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.51481245737382,5.65156294295536,6.08318770016459
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.67190302065712,6.78320171961571,7.22755237013642
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.26027423174679,5.66364260142882,6.46195841658781
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.92210236125133,5.66325905441244,6.29268070783188
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.53774333338047,5.31769122237675,5.92771727787861
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.46125943575499,5.32474821624091,6.39300382599795
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6285590361673,4.54414657522855,5.58635280569793
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.09249005237174,6.67599774710091,7.38424389973633
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.27594108896662,5.60772899168805,6.44183504032734
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.64044067428003,5.0527246211206,5.84658264770031
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96635316578538,7.19640116106502,7.5813771634252
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.89528328448096,7.57072167879192,8.23300248163644
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28553050884632,6.90817367624049,7.5968520925434
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52930655731519,6.24664586894448,6.88797621312983
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38918999145069,7.20015682032134,7.79467340588602
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68310167439418,7.08453627586536,7.88381897512977
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.21727126177904,6.33868830346246,7.27797978262075
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.81128381875038,7.87899620894983,8.34514001385011
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.11917837214247,7.14420587350851,7.63169212282549
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.23957580264418,7.48751043834258,7.86354312049338
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.52367974778631,7.31500416172436,7.91934195475534
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89645690048392,7.16403073559072,7.53024381803732
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45961166614903,7.16853155142464,7.81407160878683
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.5785897810062,7.52244249788076,8.05051613944348
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2652197111052,6.99010541680478,7.62766256395499
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86856548217279,5.42568840627014,6.14712694422147
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93597379078426,5.53432903353164,6.23515141215795
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03162170753522,5.66360473845053,6.34761322299287
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80035164853847,5.66325905441244,6.23180535147545
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32753485510278,5.66364260142882,5.4955887282658
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44714002894543,5.35128667142868,5.89921335018705
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13901455399794,5.31960721214863,6.22931088307329
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44714002894543,5.31407499493971,5.88060751194257
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.24713288242661,5.66364260142882,5.95538774192771
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65690228412749,5.66325905441244,5.66008066926996
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.93100216393301,4.54414657522855,4.73757436958078
