"","Unnamed..0","tissue","endometriosis","severity","p1556097_at","p217080_s_at","HOMER2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.89525030663836,8.942585027046,8.91891766684218
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94146560576886,8.7663515583403,7.85390858205458
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.48018695887501,5.43141460586332,4.45580078236916
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.08314095077511,9.30026785576289,9.191704403269
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.84171900058325,7.73934829976088,7.29053365017207
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24186250108635,8.27221483015173,7.75703866561904
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.29989211409339,8.10112783718351,7.20050997563845
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.70667302549931,6.49768843978458,5.60218073264195
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24408828373683,7.84914939936322,7.54661884155002
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6744233163646,5.94085849446477,5.30764090541468
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.97843113307295,8.08269785086681,7.53056449196988
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.36689817695648,6.77636902596694,6.57163360146171
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.27230604479297,9.14316008547151,8.70773306513224
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.80270311983595,7.03849638834259,6.42059975408927
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.00098576927803,8.76316780923395,8.38207678925599
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.12578069471833,9.84632353141944,9.48605211306888
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.95517573344812,10.0262075463122,9.49069163988016
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25145589486879,8.35390082810368,8.30267836148623
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.21417772865225,6.481299971237,6.34773884994462
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.13819291684905,7.47573405338707,6.80696348511806
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.15401443121575,9.67171923140345,8.9128668313096
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.44030691085,6.67906476138981,5.55968583611991
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.78748331337767,6.18907889208065,5.98828110272916
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.15869376654686,7.7635232597809,6.96110851316388
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.21360218563272,5.90323923396768,5.5584207098002
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.05570196435361,7.64375921640181,7.84973059037771
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.53345595804877,7.43658820660886,5.98502208232881
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.04205543259634,9.03124996088249,8.53665269673942
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.05755740995069,10.1611039968072,9.60933070337894
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.02550125059772,7.38031622837051,6.70290873948411
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.52784497165925,6.59862256573353,6.06323376869639
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.73168298954426,7.40269552323516,7.06718925638971
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.12789312295637,5.93186397113466,5.02987854704551
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.61496761609487,7.00209204767741,6.30852983188614
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.7257950113005,9.10060915472211,9.4132020830113
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.70746520335152,4.87936388573352,4.29341454454252
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.0095903164507,5.88871981431786,5.94915506538428
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.2834941787315,11.7141528416812,10.4988235102063
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.27271831756137,6.83844096513639,6.05557964134888
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.21404326161985,9.43853337250705,8.32628831706345
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.87290409733658,8.63195149638343,7.75242779686
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.42647345691473,6.70565698680614,5.56606522186043
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.6667542016757,8.75664620127569,8.2117002014757
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.06956529970333,9.4601833431713,8.76487432143731
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.188820610695,6.16251970237672,5.67567015653586
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.84665837993873,6.64681026688692,6.24673432341283
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.54370761999686,6.86103330623443,6.20237046311564
