"","Unnamed..0","tissue","endometriosis","severity","p204645_at","p213743_at","CCNT2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.92465749159637,9.0417479795193,9.48320273555784
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.75330595215892,7.58204395605126,7.66767495410509
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.8699216226708,5.41745788122366,6.64368975194723
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.5603086269419,7.93024048318188,8.24527455506189
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2067300186496,8.31625125874036,9.26149063869498
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.09335946653483,8.31538436641887,8.70437191647685
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.08929584261438,7.42333798065613,7.75631691163525
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.8321775870956,7.63122841434776,8.23170300072168
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93148795122465,8.16735233090967,8.54942014106716
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.66027459428327,7.91791799175831,8.28909629302079
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.0819765257656,8.16594751071007,8.62396201823784
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.04738048162315,8.2215242612204,8.63445237142178
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.6905142168902,8.75474699566297,8.72263060627659
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.69758391805842,8.30663796539093,8.50211094172468
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.51760683050834,8.4741546758612,8.99588075318477
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.50559088318214,8.31017909730581,8.90788499024397
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.47048311190504,8.50790096397871,8.98919203794187
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.99397835286816,8.48690900851603,9.2404436806921
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.51726587965769,7.8844219405019,8.7008439100798
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.36780894690169,7.52652208422995,7.44716551556582
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.00400959288484,7.27255757599875,7.13828358444179
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.00204042272029,6.70855144935907,6.85529593603968
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.22137701002699,7.36847719195381,7.2949271009904
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.82900408556117,6.43037940521272,6.12969174538694
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.07287787904953,6.52125077695234,6.29706432800094
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.98030040610013,6.71864385311098,6.34947212960556
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.89103763670297,5.96674636263257,5.42889199966777
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.94811223018093,7.57829542522565,7.76320382770329
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.12783237109547,7.31614527175163,7.22198882142355
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.05393137007101,6.95727692166487,7.00560414586794
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.21709950692547,6.47874921961662,6.34792436327104
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.60654306910888,7.19110322766182,7.39882314838535
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.81988891102312,5.97053777739337,5.39521334420825
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.98777213468758,5.45716152171487,5.72246682820122
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.03865137355304,8.9719889672745,9.00532017041377
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.79070188754574,6.65029325865859,7.22049757310216
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.52932848734919,6.95814874910362,6.7437386182264
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.76697623472723,7.9303871604577,7.84868169759246
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.63995349261743,7.27149917893321,6.95572633577532
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.69276684550079,6.80183822342337,6.24730253446208
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.47795453896985,8.06326350922135,7.7706090240956
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.51202501777343,6.2078939396179,5.85995947869567
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.85678647154037,6.59532109980606,6.22605378567321
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.03988007013829,8.01123037186452,8.0255552210014
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.25119068143171,6.24703117460021,6.24911092801596
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.4217670009849,7.85285438828121,7.13731069463305
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.09493386419045,6.20845526519396,5.6516945646922
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.44267957830315,7.14286593681394,6.79277275755855
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.03621372561097,6.80847050777355,6.42234211669226
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.10064570505694,5.94106203884534,6.02085387195114
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.80862671525676,6.00449294811687,5.90655983168682
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.07968516341068,5.47715781555001,5.77842148948034
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.73092526895037,7.75800526843121,7.74446526869079
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.32598159555313,6.94380095900433,7.13489127727873
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.56977884668877,8.00762438500644,7.78870161584761
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.59244379852408,8.68883594044561,8.14063986948485
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.63144558399949,7.86035778639458,7.74590168519704
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.39516090000475,8.37631004749698,8.38573547375087
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.95768720114187,8.55096570975154,8.75432645544671
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61901891776344,7.72719863735217,7.6731087775578
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.44238846985621,7.13703479070173,7.28971163027897
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.0017167666631,8.04257027319104,8.02214351992707
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.40221656101554,8.17591600227886,8.2890662816472
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.91776257964721,8.47055943295394,8.19416100630058
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.7536768508761,8.60019446925079,8.67693566006345
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.68653260671756,7.6189960934174,7.65276435006748
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.29812175264994,7.29722177869334,7.29767176567164
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.00942759333905,8.5814427777974,8.79543518556823
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11522167603539,8.365615097431,8.74041838673319
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55133285329063,9.08735879171148,9.31934582250106
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.33998148893972,8.77317435423243,9.05657792158608
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.26052239548836,8.73257974253782,8.99655106901309
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64968595598209,8.72266985491263,9.18617790544736
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38548652242562,8.70257068878117,9.04402860560339
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.27873341697447,8.63073993639958,8.95473667668703
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34319067766007,9.11896557204922,9.23107812485464
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.05941463855182,8.5215091638959,8.79046190122386
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4927615235799,8.2739870817143,8.3833743026471
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.87759798909178,8.38313515893366,8.63036657401272
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35117006170935,8.40359198261807,7.87738102216371
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85511845882342,8.50723024596084,8.68117435239213
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.0171194347876,8.37669792826674,8.69690868152717
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.60505655915066,7.97841682063846,7.79173668989456
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01651577501578,8.314634130228,8.16557495262189
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.55769330921227,8.35572431626526,8.45670881273876
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.3666870982761,7.57806127245395,7.47237418536502
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99159732375512,7.08389051294907,7.0377439183521
