"","Unnamed..0","tissue","endometriosis","severity","p202701_at","p205574_x_at","p207595_s_at","BMP1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.76711695799474,6.85358462480345,5.41877218121105,6.67982458800308
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.21806460671005,6.69162432278153,6.51114526650761,6.80694473199973
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.43540339996576,7.98287967408621,6.5479717039272,7.98875159265972
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.1451228309201,6.70244909239191,6.38081063861496,7.07612752064232
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.78176663699617,8.55500781258992,7.07755126983029,8.13810857313879
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20211772409783,7.30567787506137,6.34635934278617,7.28471831398179
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.34562127249197,6.51075177782759,5.77676289929922,6.54437864987293
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.74097294312465,8.52935971402254,6.87858890583987,8.04964052099569
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.41527596595902,6.77826450023136,6.25403302046266,7.14919116221768
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.76870308764565,7.469259209955,6.42256225915679,7.22017485225248
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.96187927334743,8.1253798777974,6.72232119231664,7.93652678115382
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.8228727499301,7.90902842446542,6.5479717039272,7.75995762610757
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.8126510488451,6.90640241195685,5.07029915069972,6.59645087050056
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.20516096465843,8.61876630969077,7.12451466881853,8.31614731438924
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.89064845925543,7.20169832890603,5.71691046947018,6.93641908587721
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.26843866635438,6.94757905405192,6.3134593777423,7.17649236604953
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.1194219085504,7.08483109887952,5.80020288093467,7.00148529612153
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0843042018172,6.59010521512905,6.15231184362817,6.60890708685814
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.9781140053865,7.80719181124277,6.06510249591479,7.28346943751469
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.26014098747953,8.53078288017858,6.88849653499922,7.89314013421911
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.15091893185069,7.65953149862562,6.06935111573793,7.29326718207141
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.73283986984154,9.63873095844718,7.72656669395917,8.69937917408263
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.90131437922002,10.1893029021962,7.88925533275195,9.32662420472272
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.04669905784303,9.73973022630121,7.9730765167155,8.91983526695325
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.45440019695891,9.28180380787452,7.80475975184906,8.84698791889416
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.09058865331014,8.96515720846415,7.49130186189202,8.51568257455544
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.46763706365406,9.79626073635566,7.90601587811602,9.05663789270858
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.58530330244249,9.71463133632541,7.88538791369956,9.06177418415582
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.505906031485,8.29978173061521,6.68389386366339,7.8298605419212
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.80594779703986,10.247967229383,8.08163353613964,9.37851618752083
