"","Unnamed..0","tissue","endometriosis","severity","p203802_x_at","p213773_x_at","NSUN5"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.12063448190862,10.193162620626,9.65689855126731
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.01618802351251,10.0992963216554,9.05774217258396
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.85746537623745,9.93934690248401,8.89840613936073
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.46367447881412,9.65085887721058,9.05726667801235
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.21918668036314,9.51443562730234,8.86681115383274
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.42478672009004,9.6523664533098,9.03857658669992
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2981643185099,8.9088458146404,8.10350506657515
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.87731899507738,9.83373187652774,8.85552543580256
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.62368660123481,10.3105312646724,9.46710893295361
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.342173112108,9.38499143007687,8.86358227109243
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.69071790552305,9.32067151273963,8.50569470913134
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.95854653687677,10.0027464172924,8.98064647708459
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.12478181383015,10.0581367131132,9.09145926347168
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.58850322417879,10.2911175335592,9.43981037886899
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.86020034670717,9.61226066808485,9.23623050739601
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.92353805054912,9.08143349745197,8.50248577400055
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65855181811964,9.53456422945806,8.59655802378885
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.54380705647926,9.08161264695115,8.3127098517152
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.07273223798431,8.7383958593147,8.40556404864951
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.52329779318257,10.5676063472579,10.0454520702202
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.60126302328864,10.6246443849922,10.1129537041404
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.82836556145205,10.037902246843,9.43313390414752
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.7536816568137,9.95028825562001,9.35198495621685
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.39394388244629,10.4934339085831,9.9436888955147
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.38773571772565,10.4043661564647,9.89605093709518
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1224913973924,11.1890071203551,10.6557492588738
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.246632979261,11.2415948262489,10.744113902755
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.35484171668833,10.5987195070523,9.97678061187031
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80132173107445,10.0759293893962,9.43862556023532
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1104035671984,11.25656266734,10.6834831172692
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.301936608826,11.2945701276425,10.7982533682342
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.5902242800957,10.4180900932654,10.0041571866806
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.0193668924114,11.273132707423,10.6462497999172
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.64201481417293,10.7208974737499,10.1814561439614
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.65882508292883,9.62069159550631,9.13975833921757
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.27308434653823,10.4111909665093,9.84213765652376
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.75801419240453,10.9601732824215,10.359093737413
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.52441936541709,9.73553755602306,9.12997846072007
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.72244832205257,10.7303279706533,10.2263881463529
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.53355644688699,10.9889924189282,10.2612744329076
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.96141525020669,10.1571227673958,9.55926900880124
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.00598234114989,10.2914579774797,9.6487201593148
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11122115783404,10.1043049051941,9.60776303151407
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.70558333511038,9.87896961092476,9.29227647301757
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.85881404504246,10.4037358639928,9.63127495451763
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.42731879987458,10.5659923877939,9.99665559383424
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1733347143755,11.2359718184962,10.7046532664358
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.33357946065854,10.1911712885352,9.76237537459687
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.3874251473819,10.610498575737,9.99896186155945
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2972462560228,11.1417108411626,10.7194785485927
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0291943344377,10.8630201726235,10.4461072535306
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.66631065692787,10.6597360858849,10.1630233714064
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.81216833820022,10.482532994862,10.1473506665311
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.32970948119472,10.5181618579944,9.92393566959456
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.66689429369429,10.6269279527771,10.1469111232357
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.65047590480182,9.73888589196434,9.19468089838308
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.53671870654152,10.4219871401576,9.97935292334956
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.81922713741991,9.8739330720356,9.34658010472775
