"","Unnamed..0","tissue","endometriosis","severity","p227674_at","p229794_at","ZNF585A"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.55683224758409,4.52851653723979,4.04267439241194
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.40503642139213,3.37504254602416,3.89003948370815
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.55683224758409,3.49036384977482,3.52359804867945
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.53262864579789,3.37504254602416,3.45383559591103
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.09598077521165,3.49036384977482,3.29317231249324
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.09598077521165,2.69848574416761,2.89723325968963
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.55683224758409,3.11162583400925,3.33422904079667
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.21062871320183,3.63625111730632,3.42343991525407
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.51352761069857,3.44634097946706,3.97993429508282
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.85125380362621,3.3764713056783,3.61386255465225
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.60938625005892,3.3835934308781,2.99648984046851
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.02623239260253,3.81925736566015,3.42274487913134
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.0272255814728,2.77604452699716,2.90163505423498
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.09598077521165,3.5365067783312,3.31624377677143
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.55683224758409,3.59638493818081,3.57660859288245
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.17221283574871,3.44634097946706,3.30927690760788
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.55683224758409,3.49036384977482,3.52359804867945
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.09583725961472,3.49036384977482,3.29310055469477
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.09598077521165,3.37504254602416,3.23551166061791
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.04631515024153,2.98533142432963,3.51582328728558
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.91315553206753,3.6680655833577,4.29061055771261
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.3322816274323,2.98533142432963,3.65880652588096
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.69580651700735,3.44022043594417,3.06801347647576
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.50027314255569,2.86778423254761,3.68402868755165
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.71920058906116,2.23602791534862,2.97761425220489
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.48264564439024,3.33050343746672,3.90657454092848
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.26847390531786,2.23602791534862,2.75225091033324
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.42491334794162,3.66180182917006,4.04335758855584
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91576329420998,3.37504254602416,5.14540292011707
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.3439818240304,3.33050343746672,3.83724263074856
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.55683224758409,3.3508604685511,3.4538463580676
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.42775839503666,3.50055253118891,3.96415546311279
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.08358992753845,3.33050343746672,3.20704668250259
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.75112095064394,2.23602791534862,2.99357443299628
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.73456497787763,4.85911587014496,5.29684042401129
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.69992373944727,2.23602791534862,2.96797582739794
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.55683224758409,3.49036384977482,3.52359804867945
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.8468243395713,3.44634097946706,4.64658265951918
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.496471435834,3.44126841963509,3.96886992773454
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.22589470419616,3.37504254602416,3.30046862511016
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.73626646918206,3.33050343746672,3.53338495332439
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.52946139533807,2.98533142432963,3.25739640983385
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.89873687400688,3.37504254602416,4.13688971001552
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.14703668175335,4.17990578069453,4.16347123122394
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.55397666469647,2.92957916868107,3.24177791668877
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.07870285157759,3.58722020095355,4.33296152626557
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.55683224758409,2.98533142432963,3.27108183595686
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.88646735014526,3.37363544246885,3.13005139630706
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.48458291788833,2.98533142432963,3.73495717110898
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.35864514199027,3.44634097946706,3.90249306072867
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.16368471918016,3.44634097946706,3.30501284932361
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.03663037292171,3.09401620948473,3.56532329120322
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.13125807457926,3.44634097946706,3.78879952702316
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.47757192861576,2.96085647321485,3.2192142009153
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.55683224758409,3.39731398931055,3.47707311844732
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.89214550022058,4.91335725947877,5.90275137984967
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.94960565170354,3.44634097946706,3.6979733155853
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.34630543543664,3.49036384977482,3.91833464260573
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.21231748155889,4.25707590242121,4.73469669199005
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.20371232208755,3.49036384977482,4.34703808593119
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.07678084031312,3.39716921521758,3.73697502776535
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.5430958308287,3.61448491735005,4.57879037408938
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.91914163855543,3.49036384977482,3.70475274416513
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.51192793094607,4.87171649183321,5.19182221138964
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.44322723474231,5.04485049924694,5.24403886699463
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.43225867169235,3.3787049899768,3.40548183083458
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.93882396881628,3.55894205505705,3.74888301193667
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.43032658937956,5.01853733479493,5.22443196208724
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.6876665970878,5.44926880499334,5.56846770104057
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.95237241083001,5.42221399916615,5.18729320499808
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.44788990469777,5.49101462880175,5.46945226674976
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42289445665782,5.1117276416822,5.76731104917001
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.62325430070095,5.02056921993936,5.32191176032016
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.28295071703968,4.81433982840084,5.04864527272026
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.13894535375558,5.25787198293081,5.69840866834319
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.1829406862792,5.19867297166764,5.69080682897342
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.48074721309696,5.45855008450298,5.46964864879997
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.37330990085152,5.04184125206986,5.70757557646069
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.96639443519395,4.80551985029131,5.38595714274263
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.23597296758463,4.86284985233477,5.0494114099597
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.93342419247624,5.41233152958674,5.67287786103149
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.84945761522284,5.13332568456779,5.49139164989531
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.52719328433358,4.70692318323263,3.6170582337831
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.84373798150899,3.77244702132689,4.80809250141794
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.07604650286756,4.90690594747359,4.99147622517058
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.74973405341324,3.37504254602416,3.5623882997187
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.07292381444884,3.37504254602416,3.2239831802365
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.88425731170534,3.37504254602416,3.62964992886475
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.44619788818348,3.69791141360901,4.07205465089624
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.61950224518405,3.33050343746672,3.47500284132539
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.168863190236,3.18525257114432,4.17705788069016
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.24740810561677,3.89050110422395,3.56895460492036
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.4325797322505,3.37504254602416,2.90381113913733
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.58048923445897,3.37504254602416,3.97776589024156
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.15032657269273,3.38213030189575,4.26622843729424
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.23981361714642,3.37504254602416,3.80742808158529
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.01869475995289,3.74774431204004,4.38321953599647
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.27884956539127,3.33428398251854,3.3065667739549
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.55683224758409,3.49036384977482,3.52359804867945
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.55683224758409,3.37504254602416,3.46593739680412
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.85091819924485,3.85414619795077,3.85253219859781
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.58945539524064,4.12642753407293,3.35794146465679
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.04935606236423,3.49036384977482,3.76985995606953
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.55683224758409,3.66448050784406,3.61065637771407
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.80738213207196,3.47935202260975,4.14336707734086
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.88116467660835,3.33050343746672,3.60583405703753
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.43453141023279,3.39156866971465,4.41305003997372
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.10127479861325,3.87062298284803,3.98594889073064
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.55683224758409,3.49036384977482,3.52359804867945
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.22095328677498,3.37477754339744,3.29786541508621
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.26977035393356,3.44634097946706,3.35805566670031
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.53974611179289,3.48384303336236,4.01179457257762
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.69303822628432,4.21608297064727,4.45456059846579
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.42273142488639,3.81961353398129,3.12117247943384
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.46647819088488,3.37504254602416,3.42076036845452
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.09598077521165,3.49036384977482,3.29317231249324
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.09598077521165,3.16973247085919,3.13285662303542
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.15273889860043,3.72367515247401,3.43820702553722
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.95345190884645,3.39362434217268,3.67353812550957
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.01099497385761,3.44634097946706,3.22866797666233
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.17749526338812,4.98180989594811,4.57965257966811
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.03994869384606,4.70385956262588,4.87190412823597
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.7537013472195,4.5339065204734,5.14380393384645
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.18951753010893,5.10355860019868,5.1465380651538
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.49954666988587,4.23785733632964,4.36870200310775
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.13693015050142,4.70863043008151,5.42278029029147
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.73620879803408,4.88081120997762,4.80851000400585
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.48952305665354,4.83553814076728,4.66253059871041
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.92232682534635,4.03774719105775,4.48003700820205
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.12396107988969,5.78776916895542,4.95586512442256
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.81939433889661,4.04257260174861,4.43098347032261
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.66583530151278,5.67261059325936,5.66922294738607
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.20921626865902,4.60295901154927,4.90608764010415
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.0440242487919,5.31961369448142,5.18181897163666
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.35831384719675,5.63744391920547,5.49787888320111
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.22244070123382,5.04529170998069,5.13386620560726
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09188754697964,4.90112264982864,4.99650509840414
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22581175098563,3.46781296604276,3.8468123585142
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.40909444867292,4.26063508963534,4.83486476915413
