"","Unnamed..0","tissue","endometriosis","severity","p228744_at","p229181_s_at","HAUS2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.25074572557949,5.29214765456866,5.77144669007408
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.86054536835903,5.2726847626441,5.56661506550156
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.42093747859281,4.85344679055094,5.13719213457188
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.218525350342,4.62362055603267,5.42107295318734
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.90232089060177,5.21755915949869,6.05994002505023
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.85149938807177,3.8925721323381,4.87203576020493
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.86054536835903,4.36528101063421,5.11291318949662
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.91645459158512,5.2726847626441,5.59456967711461
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.250164535324,5.2726847626441,5.76142464898405
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.09240203800691,4.60726753590917,5.34983478695804
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.74986386754809,4.36528101063421,5.55757243909115
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.85343147558436,4.37127751185196,5.61235449371816
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.85149938807177,3.7881196843198,4.81980953619578
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.07522970597296,4.6493929075295,6.36231130675123
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.02311066771212,4.49754719376842,6.26032893074027
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88791193367716,3.30034188965668,5.09412691166692
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.72257511331069,3.83879334566721,5.28068422948895
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.46778058427025,4.38340558612121,5.42559308519573
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04519777596811,5.2726847626441,6.6589412693061
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.77659577126297,4.63595124732697,5.20627350929497
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.82669436547715,5.27946040218579,5.55307738383147
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.85149938807177,5.30747781374783,5.5794886009098
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.55826568306179,5.2522955968156,5.9052806399387
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.83120691726241,5.23021150406018,5.53070921066129
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.30904184436073,4.64647860546199,4.97776022491136
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.75896200349577,3.22411147343248,4.49153673846413
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.85149938807177,4.65910845224606,5.25530392015891
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.86054536835903,4.81078301093354,5.33566418964628
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.80396107854979,4.11550091841266,4.95973099848123
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.85149938807177,4.00666724654844,4.9290833173101
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.22421338835781,3.14809560704777,4.68615449770279
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.80396107854979,4.13637695167698,4.97016901511338
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.80396107854979,3.29557996702686,4.54977052278833
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.65404855664404,3.0625444591523,4.35829650789817
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.43759734174356,6.00628569012309,6.22194151593333
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.78706010353349,4.99203257361274,5.38954633857312
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.82669436547715,3.83224403669957,4.82946920108836
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.85149938807177,5.59616310984532,5.72383124895855
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.86054536835903,4.97620177695399,5.41837357265651
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.85149938807177,3.85285708016517,4.85217823411847
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.64047471461861,4.36528101063421,5.50287786262641
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.57419472108166,5.00894275693088,5.29156873900627
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.85149938807177,4.36528101063421,5.10839019935299
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.19334141751206,4.86569508075358,5.52951824913282
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.82669436547715,4.70825765674355,5.26747601111035
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.25349191076895,5.22234498846943,5.73791844961919
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.80396107854979,4.13738340089753,4.97067223972366
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.06270510534249,4.47063297628831,5.2666690408154
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.77659577126297,4.20393356029364,4.99026466577831
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.82669436547715,3.0625444591523,4.44461941231472
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.80396107854979,4.82518672638942,5.31457390246961
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.80396107854979,4.98220365415776,5.39308236635378
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.85149938807177,3.7418123863863,4.79665588722903
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.86054536835903,4.36528101063421,5.11291318949662
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.82669436547715,4.79388619743218,5.31029028145466
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.86054536835903,6.86029842849076,6.3604218984249
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.85149938807177,5.05918218325276,5.45534078566227
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.80396107854979,5.41556895435512,5.60976501645245
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02854869778459,5.62950926139389,5.82902897958924
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.85149938807177,4.98767007528324,5.4195847316775
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.78080708325305,4.22812099457347,5.00446403891326
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.80396107854979,5.46152331934673,5.63274219894826
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.30266931921785,5.55287602645673,5.92777267283729
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.26713080803524,5.34304654965898,6.30508867884711
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.05846025107355,5.82404365238265,5.9412519517281
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.85149938807177,4.29744962405594,5.07447450606385
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.80396107854979,5.09642224341736,5.45019166098357
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.09118260913307,7.60754115471065,7.84936188192186
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96370015855395,7.03148453950188,7.49759234902792
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93087913509546,5.99657135850029,6.46372524679787
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95549804663895,6.90880140739088,6.93214972701491
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87671981349683,6.54232491297216,6.70952236323449
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.55018898078791,5.88903305243389,6.2196110166109
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26922397964377,6.72405500749656,6.99663949357016
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45630822705856,7.28340097184575,7.36985459945216
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02939237281857,6.54682849455459,6.78811043368658
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98455702808396,7.47020882139675,7.72738292474035
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5444992060389,7.93199315500481,7.73824618052186
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53090899325925,7.15921494284362,7.34506196805143
