"","Unnamed..0","tissue","endometriosis","severity","p204808_s_at","p204807_at","RXYLT1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.32936869237483,6.87970956296492,8.10453912766988
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.78191878495949,4.22288283721491,7.0024008110872
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.6367168482145,5.15446320271984,7.39559002546717
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.43604451434398,5.15446320271984,7.29525385853191
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.95540682311541,7.13311966290931,7.54426324301236
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17368428348058,5.89118000591457,7.53243214469757
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.37695927793245,5.30506370250671,7.34101149021958
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.2536313850113,5.72501067640999,7.48932103071065
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.89009527502818,6.16851552366132,7.52930539934475
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.29051140080161,6.75115252250348,8.02083196165254
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.95740854220364,6.92672077001846,7.94206465611105
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.86260953131432,7.38968196229095,8.12614574680264
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1254199276299,5.00443983258111,7.56492988010551
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.60167672786245,7.31384374242023,8.45776023514134
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.81572153940945,7.14957416587372,8.48264785264159
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24318599661418,7.16758067315217,8.20538333488317
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.84901477333893,6.49547892420104,7.67224684876998
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.04865476588612,7.51128195490914,8.27996836039763
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.33041563031429,8.22414045889089,8.77727804460259
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.53678542174125,5.75866307718484,6.64772424946305
