"","Unnamed..0","tissue","endometriosis","severity","p226442_at","p229164_s_at","ABTB1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.55661720131332,5.77835628558147,5.16748674344739
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.57328829813254,5.15928076987586,4.8662845340042
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.8780998253677,5.4307177500374,5.15440878770255
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.06213792935013,7.79021191061164,6.42617491998088
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.8780998253677,5.73617417893894,5.30713700215332
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.8780998253677,6.88235734522082,5.88022858529426
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.8780998253677,7.0216319130363,5.949865869202
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.27489855382102,6.69032956985,5.98261406183551
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.8780998253677,6.31140350879288,5.59475166708029
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.98506211946037,5.79259275402073,5.38882743674055
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.8780998253677,4.77369031136239,4.82589506836505
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.55661720131332,6.09817621260017,5.32739670695674
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.42244011162697,6.39415218275135,5.40829614718916
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.40549398202658,5.20864488164372,4.80706943183515
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.44806262039435,5.72559608197255,5.08682935118345
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6866244377963,7.56783882699353,6.12723163239492
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.8780998253677,7.3772415453578,6.12767068536275
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.8780998253677,5.56303023472622,5.22056503004696
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.8780998253677,5.01588362304373,4.94699172420571
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.97956878584585,9.24795556963467,7.61376217774026
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.55661720131332,7.56108309692298,6.05885014911815
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.72868036133891,8.36418118059774,7.04643077096832
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.98323166311251,8.3482531092721,6.6657423861923
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.87958102190651,8.9958076594903,7.43769434069841
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.3294507841707,8.97701047351637,7.65323062884353
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.26815808539364,9.10543437407515,7.6867962297344
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.1000891831697,9.31424594023147,7.20716756170058
