"","Unnamed..0","tissue","endometriosis","severity","p204639_at","p216705_s_at","ADA"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93570729841014,3.3232677088821,4.62948750364612
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.31433188365535,3.10734229298966,4.2108370883225
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.37666548485195,2.64442129952739,4.01054339218967
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.34565666537488,2.89241330591792,4.6190349856464
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.08493282878698,2.64442129952739,3.86467706415718
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.26664575385571,3.85741125667459,5.06202850526515
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.78377329701317,4.29287487876939,5.03832408789128
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.18525280383623,2.67035134282436,4.42780207333029
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.20850459137296,2.64442129952739,3.92646294545017
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.24659565927691,5.00426979930867,5.62543272929279
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.42955336876316,2.64442129952739,4.03698733414527
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.28153061452471,2.64442129952739,3.96297595702605
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.66883870808466,3.00275530051294,4.8357970042988
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.26664575385571,4.82514681471759,5.54589628428665
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.1112253474234,3.72287129234771,4.91704831988556
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.22886721026655,3.96256536490976,5.09571628758816
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.26664575385571,4.01813650137521,5.14239112761546
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.26664575385571,2.64442129952739,4.45553352669155
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.53502018878069,2.97475208272529,4.75488613575299
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.92443747272791,6.08142151790845,7.50292949531818
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.93660713344501,5.36822188800714,6.65241451072608
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.14048122987175,6.64024033440057,7.89036078213616
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.09260989013258,6.18571552061202,7.6391627053723
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.82568034864248,7.41373022870792,8.6197052886752
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.68778727948982,5.91190696609024,7.29984712279003
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.53272145528297,5.3708396714743,6.95178056337864
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.47657279494272,6.86662670240763,8.17159974867518
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.91352754825706,5.10881464635487,6.51117109730597
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60734134273565,5.88566056072857,7.24650095173211
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.09754696274674,6.68090758884991,7.88922727579832
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.62490347926678,5.80881270154414,7.21685809040546
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.67602756021048,5.03180364581463,6.35391560301256
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.47025170059684,6.74536476852484,8.10780823456084
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.58661891790992,7.31149744945177,8.44905818368085
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24093720791201,5.04840045951992,6.14466883371596
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.96311284860605,6.34704324531062,7.65507804695834
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.54704214430813,5.76654453531167,7.1567933398099
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.97059683389699,5.44917053160964,6.70988368275331
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.98351248512565,5.79702741791241,7.39026995151903
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.8695767431035,5.86544863901718,7.36751269106034
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.95713996345512,5.03180364581463,6.49447180463488
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.56321361504968,7.39768037455728,8.48044699480348
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.99590404012219,5.37238000362747,7.18414202187483
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.36361137549781,5.52884601032213,6.94622869290997
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.30768472432306,7.15658835987811,8.23213654210059
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.75892987293731,5.62889703380959,7.19391345337345
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.07732669108202,6.39355440533589,7.73544054820895
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.8108000466341,5.18227816844241,6.99653910753826
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42639338052082,6.73196740780723,8.07918039416403
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.98357460873733,5.10881464635487,6.5461946275461
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.71621547868144,6.54001981133279,7.62811764500711
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24552774402946,7.23756073472087,8.24154423937516
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.02441633067783,6.61654995358272,7.82048314213027
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.22173505690801,4.95317551045877,6.08745528368339
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.02159064027307,6.53456114814668,7.77807589420988
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.60955432154266,5.00702885589988,5.80829158872127
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.37354228414288,5.10881464635487,6.74117846524888
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.26704499986489,5.85941469723795,7.06322984855142
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.24862496423432,6.07337554632507,7.1610002552797
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.47605843993694,5.02116823977617,6.24861333985656
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.41372537114237,6.05422103174535,7.23397320144386
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.64135194771533,6.59611692273682,7.61873443522608
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.65054069509874,6.11665842153011,7.38359955831443
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55808732973849,5.10881464635487,6.33345098804668
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.44164789088113,5.10670813115673,6.27417801101893
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.76422718717087,5.78178273471074,6.7730049609408
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.59667503761255,6.1257456248971,7.36121033125483
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65717951428742,5.10881464635487,5.88299708032114
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08219547981747,5.10879568978666,6.09549558480207
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.779131056947,5.02116823977617,5.90014964836158
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.3738520174556,5.52243057879195,6.44814129812378
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40587653900921,4.93578274241384,5.67082964071153
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83366664300033,5.1026133423488,5.96813999267457
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.12361612238921,5.10881464635487,6.11621538437204
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.37275033137401,5.02116823977617,5.69695928557509
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40223546080264,5.28894910449104,6.34559228264684
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89647202513706,5.02116823977617,5.95882013245661
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.02257963063906,6.12930721615258,7.07594342339582
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31074131690083,5.4193954323946,6.36506837464771
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.81348793080292,4.74809698903864,5.78079245992078
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99883239298088,5.02691192643737,6.01287215970912
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.84241301115596,5.10881464635487,5.97561382875542
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82246339233672,6.87059067348414,7.84652703291043
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95986192283249,5.02116823977617,5.99051508130433
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80115785834001,5.48447819269428,6.64281802551714
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34728917758859,7.19784781580055,8.27256849669457
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42165651839233,5.86095352352574,7.14130502095904
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91434626666026,6.64096467998534,7.7776554733228
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69385281711553,6.5238757137338,7.60886426542467
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64957193992529,6.56651287052065,7.60804240522297
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8922251896179,6.67014437463795,7.78118478212792
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.74227728134779,5.02116823977617,6.38172276056198
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.62705683242517,6.74044748419046,8.18375215830781
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92340707746447,6.42499437006378,7.67420072376412
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.43768860530274,5.10881464635487,6.7732516258288
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58642397020174,5.43508880890251,7.01075638955212
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.59702532535555,6.71064335795984,8.1538343416577
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05050025156324,5.10881464635487,6.57965744895905
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.54381075071951,5.37516737747994,6.45948906409973
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.15182872567799,4.76548395583556,6.45865634075678
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28422326810793,5.25167301939634,6.76794814375213
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.99948657458296,5.50893480237897,6.75421068848097
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.10305791292637,6.16528846885762,7.634173190892
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16570638861298,7.05845011102624,8.11207824981961
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99196654218492,6.16439457234997,7.57818055726745
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.99344978363616,5.08871993849027,6.54108486106322
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32446243937781,5.57019096609845,6.94732670273813
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.871802968253,5.9149083122544,7.3933556402537
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.74120546324821,4.84557009790253,6.29338778057537
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35963087009656,6.02281520032767,7.69122303521211
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43557369974478,6.27442135701991,7.85499752838234
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61803847798735,5.10881464635487,6.36342656217111
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.08183630476817,5.19242701441774,6.63713165959296
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26664575385571,2.8584157749297,4.5625307643927
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79098624621144,2.64442129952739,4.21770377286941
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26664575385571,3.38507726983886,4.82586151184729
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58098578225724,3.12731143951232,4.85414861088478
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.3645422465695,2.64442129952739,4.00448177304844
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78793665917375,5.02116823977617,5.40455244947496
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.01071084169028,3.80658760052286,4.90864922110657
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.27853636167232,2.64442129952739,4.46147883059986
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.86843155600663,4.40497520053093,5.63670337826878
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.14413474427023,3.40912849054628,4.77663161740825
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.26664575385571,3.83360483840633,5.05012529613102
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.27057198825304,4.40241585832551,5.33649392328928
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.37710803001017,4.48038806098068,5.42874804549542
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.41079918302758,3.82071677680626,5.11575797991692
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71340741323933,5.10881464635487,6.4111110297971
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.58877784720368,5.10881464635487,6.34879624677927
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.47701004811551,3.51502738332921,4.99601871572236
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49863224441759,5.10881464635487,6.30372344538623
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36348095238365,3.14681214084232,4.75514654661298
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53264471991548,3.68766278357433,5.1101537517449
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26664575385571,3.38803192749744,4.82733884067657
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.62631077957589,4.64591900184759,5.63611489071174
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18114613929498,5.02116823977617,6.10115718953558
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54721909772397,4.19698194245297,5.37210052008847
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60429557359298,4.11601774612909,5.36015665986104
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.44954300433929,4.24421446359154,5.34687873396541
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50873670711132,4.38382707044409,5.4462818887777
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45063021983173,4.93217440160785,5.69140231071979
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.68678141176539,3.73549614127538,5.21113877652038
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.42269285472631,5.0149669357701,6.2188298952482
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63808309347966,4.33506667665507,5.48657488506737
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03341410564727,4.69005407671316,5.86173409118022
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56926335421624,4.52900704605783,5.54913520013704
