"","Unnamed..0","tissue","endometriosis","severity","p201418_s_at","p213668_s_at","SOX4"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22740127450822,7.19396417502476,7.71068272476649
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0997849629686,8.74402145929654,9.42190321113257
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.3826321459827,8.91596639267218,10.1492992693274
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.75974234673737,8.19307345238165,8.97640789955951
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47676184318519,7.35330286658255,7.91503235488387
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.73702001439211,8.31405068143221,9.02553534791216
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4544358742844,6.3384551226649,8.39644549847465
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6201247895746,10.6937678673834,11.156946328479
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.0857078976564,8.93552619025751,9.01061704395696
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.27389763217284,6.50720629551006,7.39055196384145
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8514343500903,10.0152940013726,10.4333641757314
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7748361365956,10.5811058751617,10.6779710058786
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1832195143976,10.1354992265506,10.1593593704741
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8826108836667,9.99500069015195,10.4388057869093
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.47120079720353,8.63327337253556,9.05223708486955
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1900898577279,10.266203687176,10.728146772452
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.57701876035725,7.76111369239986,8.66906622637855
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34388282756472,8.66403858533558,9.00396070645015
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.91111331960551,7.20524924430881,8.05818128195716
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.34374747305619,9.54151492544771,9.44263119925195
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.63085649122239,6.35063124479069,6.99074386800654
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.71649781678667,7.23254135240836,7.47451958459751
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8705332941303,13.2995891009988,12.5850611975645
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.2190089048299,6.25401976097884,7.23651433290437
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.66816374970072,9.98083533528968,9.8244995424952
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.75181723664089,8.38748418556651,8.5696507111037
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.33754312854762,10.2220802379367,9.77981168324216
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2850453060402,10.3491894195218,10.317117362781
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80417643343249,8.8941088932789,8.8491426633557
