"","Unnamed..0","tissue","endometriosis","severity","p221712_s_at","p218278_at","WDR74"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8875580371554,7.44399754948946,7.16577779332243
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.29251199118561,7.04482430785713,7.16866814952137
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.4765258363205,5.92897376477746,6.20274980054898
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.97814887283285,7.06974224070475,7.5239455567688
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.85916248675405,6.68386060166084,6.77151154420745
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38923519954543,7.89818503368531,7.64371011661537
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.820733169569,6.74626875352747,7.28350096154823
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.39937746472046,7.69637846920255,7.5478779669615
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.53137609554201,7.69637846920255,7.61387728237228
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.93695340148612,7.46768749091632,7.20232044620122
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.67270014006275,7.38448086077136,7.02859050041705
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.72635153990831,7.85628771986464,7.29131962988648
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.11305716391863,6.96466984346698,6.5388635036928
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.2129166934216,7.60674653131322,7.40983161236741
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.41031473001202,7.46282998672701,7.43657235836952
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.82443312935306,7.51147106876624,7.16795209905965
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.73735489107485,7.91857717041575,7.8279660307453
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.51879487864573,7.58757071260673,7.55318279562623
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.46386351408678,7.69637846920255,7.58012099164467
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.13453293043247,8.79498201383726,8.96475747213487
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.01890626174813,8.6497947852039,8.83435052347602
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.74622469349612,8.56591559231731,8.65607014290672
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59463797241237,8.311220022712,8.45292899756219
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.81510115860716,9.03658031982435,9.42584073921575
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.60911292822029,8.63455980680671,9.1218363675135
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.65377559928241,9.35882156364464,9.50629858146353
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.32776569254562,9.07304643391635,9.20040606323099
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.41631725429326,7.96169903902532,8.18900814665929
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.72078775481549,8.19610849465441,8.45844812473495
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.82152399646834,8.94276547875488,9.38214473761161
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.62530448677538,9.0302453193073,9.32777490304134
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.75244092056212,8.39323636040197,8.57283864048205
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.90600864593089,8.93182916782595,9.41891890687842
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.62711404883929,9.01042444453365,9.31876924668647
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.78910240187587,7.32533335881762,7.55721788034674
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.22303749523767,8.38849247788938,8.80576498656352
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.52823244579439,9.02437212615506,9.27630228597473
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.22888905253602,7.71754965091931,7.97321935172767
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.45789186650558,8.82961150828023,9.14375168739291
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.33899541029876,8.9221697608464,9.13058258557258
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.43110978084071,8.19673172837124,8.31392075460598
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.28905677797165,8.80809743689481,9.04857710743323
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.35136868432365,8.08058448016572,8.21597658224469
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.11515929643332,7.94208868100236,8.02862398871784
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.21159715158544,8.85811570281967,9.03485642720256
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.03867370666987,8.5963238950115,8.81749880084068
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.071206148513,9.47472836590271,9.77296725720785
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.91876474879233,8.40647597853602,8.66262036366417
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07237091609942,8.59453749110273,8.83345420360108
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.33712683070343,9.06700549076577,9.2020661607346
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.95842356818497,8.86016511375899,8.90929434097198
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.92214282634656,8.89174155909807,9.40694219272232
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.80976098356388,9.17922341403215,9.49449219879801
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.56733869659142,8.3501507102226,8.45874470340701
