"","Unnamed..0","tissue","endometriosis","severity","p36553_at","p36554_at","p209394_at","ASMTL"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10069729692175,7.43423760242303,7.25007475716668,7.92833655217049
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.61064457576028,7.68086716530947,7.25989345967731,7.85046840024902
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.28648156638054,6.7289056975225,7.18888330916956,7.40142352435753
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10131355352252,7.60305382936003,7.60044071564006,8.10160269950754
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.19817166231224,8.38573835497182,7.64311698535509,8.40900900087972
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.23628768917807,7.40842533785961,7.45041865461735,8.03171056055168
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.43874719014825,6.93086870620084,7.24952609669874,7.53971399768261
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.05427601934517,7.68580942835036,7.50530180710618,8.08179575160057
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.74689944093408,8.29504065894975,8.49307307902776,8.84500439297053
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.24611244240196,6.91965954822497,7.25007475716668,7.4719489159312
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.11501659532018,7.96437660871069,7.56369821256585,8.21436380553224
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.69588269815125,7.15327387391582,7.10269649738495,7.65061768981734
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63813529064632,7.16461093456318,6.73608320160145,7.51294314227032
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.50479038839295,7.21954576161282,7.61580628604315,8.11338081201631
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.50003922626847,7.99149513453485,8.0464096937118,8.51264801817171
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.00769495099023,7.64875974526017,7.26685955351471,7.97443808325504
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42740201846325,7.9200545767262,7.79122033892675,8.37955897803873
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.99511059576976,7.39253177922921,7.25007475716668,7.87923904405522
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.46130033438329,7.76391691319758,7.25007475716668,8.15843066824918
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9941961024293,9.43701449233135,9.18045954496112,9.87055671324059
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0953763062344,9.31648825773392,9.05731935281876,9.82306130559569
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5966223019648,9.67376857107497,9.32226995421871,9.86422027575283
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.87848491953118,7.72243030443764,7.96848650295953,8.52313390897612
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1069030641467,10.4239178273597,10.1914710345163,10.5740973086742
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.96587812162,10.0639555093938,9.61574109412005,10.2151915750446
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1862711584233,9.92108989361978,9.22647362878021,10.1112782269411
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5264700470083,9.52643914714003,9.75209921543507,10.2683361365278
