"","Unnamed..0","tissue","endometriosis","severity","p219715_s_at","p226044_at","TDP1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.65975801597225,5.7990138999316,5.72938595795192
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62554219257496,6.07517786918541,6.35036003088018
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,5.31784219445156,5.36430797022531
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.39405215683128,5.31784219445156,5.35594717564142
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.22424597562959,5.09305498075933,5.65865047819446
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.30821814417601,4.30750788648926,4.80786301533263
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.86821130866281,5.31784219445156,5.09302675155718
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.46340220864379,6.48035005126297,5.97187612995338
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.67135469276101,5.70826779631922,5.68981124454011
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.71597479483132,5.31784219445156,5.51690849464144
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.46449687767914,5.91050874611682,5.68750281189798
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.61448222596228,5.31784219445156,5.46616221020692
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,5.31784219445156,5.36430797022531
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.49183323465398,4.69935591414509,5.09559457439954
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88129113077111,5.71949891273019,5.80039502175065
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,4.4142461984541,4.91250997222658
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.1752744716494,5.31784219445156,5.24655833305048
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,4.20709363751322,4.80893369175614
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,3.61812874181519,4.51445124390712
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.41077374599906,4.67491956351019,5.04284665475462
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.04449944932457,5.64954027885178,5.84701986408817
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.41077374599906,4.7015005936901,5.05613716984458
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,5.5249207131656,5.46784722958233
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.57620192139975,4.43255497664448,5.00437844902211
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.8034073419903,4.17326274910207,3.98833504554619
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.06550688854432,4.8561408483189,4.96082386843161
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,4.8561408483189,5.13345729715898
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,4.99810477874295,5.204439262371
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,4.8561408483189,5.13345729715898
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.64516594700424,4.8561408483189,4.75065339766157
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.65009844114063,5.85678784379866,5.25344314246964
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.41077374599906,5.69729533164811,5.55403453882358
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.15263432006557,4.26708170039826,4.20985801023192
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.08335931991107,4.55355385358527,4.31845658674817
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.98374847562024,6.30636924711458,6.64505886136741
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.41077374599906,4.01270730348639,4.71174052474272
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.87131334624533,4.8561408483189,4.86372709728212
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.89312612402077,5.68626918990511,5.78969765696294
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.87353475768168,4.61613372644226,4.24483424206197
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.36252843797227,4.75423649368513,4.5583824658287
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.33072845091732,5.52659018593075,5.42865931842404
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.41077374599906,4.62699515780916,5.01888445190411
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.47497110875965,4.74562402998841,4.61029756937403
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03145379543988,5.20264555659579,5.11704967601784
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,4.3358261830275,4.87329996451328
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.3537702889748,5.07869628908346,5.21623328902913
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.20129335831611,4.99810477874295,5.09969906852953
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.83368104572088,5.27161198738303,5.05264651655195
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.22902430085027,4.91509166148877,5.07205798116952
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.41077374599906,4.8561408483189,5.13345729715898
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.57694504187784,4.1246184498197,4.35078174584877
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,4.34730930297308,4.87904152448607
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.39401150801187,4.97493399904542,5.18447275352865
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.7314568639253,4.95718379397322,5.34432032894926
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.37288569078376,5.31784219445156,5.34536394261766
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.64281248981694,6.41313245526811,6.52797247254253
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.73510348009876,5.09123482920741,4.91316915465308
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.89757902608614,4.8561408483189,5.37685993720252
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.01618958004854,4.58458149539462,4.80038553772158
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67984341425654,5.73997429610719,6.20990885518187
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.75687486188973,5.11760233445872,5.43723859817423
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.92729687726644,5.26228678205273,5.59479182965958
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.41077374599906,5.22536329986661,5.31806852293284
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.61305241639162,4.99810477874295,5.30557859756729
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.95636855852637,5.93675952440371,6.44656404146504
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.3444558228015,5.30136995664969,5.3229128897256
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.41077374599906,5.31784219445156,5.36430797022531
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27274629141258,6.13605569704089,6.70440099422673
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46882086965991,6.39340306523646,6.43111196744819
