"","Unnamed..0","tissue","endometriosis","severity","p202979_s_at","p225594_at","p225595_at","CREBZF"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18613403104746,10.3456270239086,7.93263073289337,8.82146392928314
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2481993664809,9.66094327555309,5.86408343583555,7.59107535928985
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.37207356079078,8.27265533972423,5.01274234875752,6.55249041642418
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09696786296692,9.29190528648822,6.20417132726861,7.53101482557458
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.4697903466746,9.66169011634605,6.20417132726861,8.11188393009642
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.57965613720689,8.85226450815185,5.57383353499256,7.0019180601171
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.01268555826258,7.90470543742871,3.98874275175996,5.63537791581708
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07136915955483,9.50563953790111,6.20417132726861,7.59372667490818
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.4951835843527,10.0838989605429,6.88906263755551,8.15604839415037
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.33421361047394,8.9678315093399,4.40776879461726,6.90327130481037
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.72072701851482,8.99284611466999,6.20417132726861,7.63924815348447
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.7227194637109,9.24388475693338,5.82719335375119,7.59793252479849
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.91833779507841,9.57427425946511,6.1812704859853,7.22462751350961
