"","Unnamed..0","tissue","endometriosis","severity","p218050_at","p222502_s_at","UFM1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.342606789337,6.92921081487541,9.1359088021062
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0518444415559,7.56539925311921,8.80862184733756
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1418131760648,6.61370963516152,8.37776140561316
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8043579332485,6.76551109789,8.78493451556925
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1237730465481,7.83018772061641,9.47698038358226
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0403957272435,6.8754778762873,8.9579368017654
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0263554544085,4.79805302565233,7.41220424003042
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.420186440919,4.8623500485368,7.6412682447279
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3537268299639,6.51081095382577,8.43226889189484
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1880472367469,7.20090406552388,9.19447565113539
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0278859122579,7.79961598328291,9.41375094777041
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2015646285667,7.46420324283797,9.33288393570233
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.801446971325,6.40443581071237,8.60294139101869
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8218168272751,6.83488255882084,8.82834969304797
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0633975335509,5.61316437654409,8.33828095504749
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1902470192516,6.75336603064101,8.97180652494631
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5270923824273,6.08241455198476,8.80475346720603
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7367594205039,7.33337509600199,9.53506725825294
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2020307023012,7.99378696427119,10.0979088332862
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.14595897415877,4.10109700859272,6.62352799137575
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.20229406943293,3.9629540703041,6.58262406986852
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.58974656174634,4.48033731999874,7.03504194087254
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.578146788997,4.42102117340187,7.49958398119943
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.84776884997148,4.48033731999874,6.66405308498511
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.77007446245706,3.93092390947083,6.35049918596395
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.32589950642246,3.93092390947083,6.62841170794665
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.58735576342803,4.48033731999874,6.53384654171339
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0123849704488,4.48033731999874,7.24636114522377
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.64732174709766,4.51065029368733,7.0789860203925
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.01018034142433,3.93092390947083,6.47055212544758
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.5717872237994,3.93092390947083,6.75135556663512
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.59184799601971,4.48033731999874,7.03609265800923
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.02785059429854,4.46269371043012,6.24527215236433
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.52571030674393,4.43824723344882,6.48197877009637
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6566270039654,5.31011567522267,7.98337133959404
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.51979568816251,4.47607751426992,6.99793660121622
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.1189341598567,3.93092390947083,6.52492903466377
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.89436262797555,4.56055694221897,7.22745978509726
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.2112093715375,3.93092390947083,6.57106664050417
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.11781853551969,4.48033731999874,6.79907792775922
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.3226127201459,3.93092390947083,7.12676831480836
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.51839424436662,4.72309233741206,7.12074329088934
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11717663549821,4.13138589047384,6.62428126298602
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1753212774444,4.15815705691255,7.16673916717848
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.1262814425869,4.48033731999874,6.80330938129282
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.60789833326119,3.9676917506473,6.78779504195425
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.47146625316935,4.10268413392069,6.28707519354502
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.286761452749,3.93092390947083,7.10884268110991
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.90131285158195,3.93092390947083,6.41611838052639
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.35745170815638,3.93092390947083,6.14418780881361
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.0939731462768,4.48033731999874,6.28715523313777
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75692539949947,4.87959460706131,6.81826000328039
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.71543465349155,3.93474733566701,6.82509099457928
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.19965577047323,4.48033731999874,6.83999654523599
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.46330570643697,4.24158468583315,6.85244519613506
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.18243863729,4.48033731999874,7.33138797864437
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.50298588073347,3.93092390947083,6.71695489510215
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.872868162828,4.93086058117931,7.40186437200366
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4257804346832,5.91759783829872,8.17168913649096
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.59612607552748,4.20698175125655,6.90155391339201
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.72296726057001,4.56152200831661,7.14224463444331
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.77032282351923,5.15187186306524,7.46109734329223
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0082496732548,4.86393145327316,7.43609056326398
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.684866317301,5.09321106506818,7.88903869118459
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.131105551571,5.46024166677942,7.79567360917521
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.67474814844561,4.31910400345842,6.99692607595201
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.73640515671031,4.54743328932301,7.14191922301666
