"","Unnamed..0","tissue","endometriosis","severity","p224783_at","p224785_at","UBALD2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.02654234809641,6.95178102735086,7.48916168772363
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.76285974592807,7.74685726887214,8.2548585074001
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.36416381940972,6.75851255080328,6.5613381851065
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34806306316377,8.15126769993334,8.74966538154855
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.89764503616376,6.81314205775664,6.8553935469602
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.38280646128051,7.1825492238153,7.7826778425479
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.67240254629965,6.95178102735086,7.81209178682526
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.80797108763335,6.71348797085281,6.76072952924308
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.9366246802799,6.85542396334366,7.39602432181178
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63142931883665,7.11519285502887,7.87331108693276
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.93571074484191,6.95178102735086,6.94374588609639
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.77171358812906,6.95178102735086,7.36174730773996
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60185401632196,6.95178102735086,7.77681752183641
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.7345990608873,6.95178102735086,7.34319004411908
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.00153354802773,6.97645997923485,7.48899676363129
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.53499263950697,7.96403949612457,8.74951606781577
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1594194199014,8.17790682624114,9.16866312307127
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.28570070411681,6.75851255080328,7.02210662746004
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.43656087304636,7.45197783479602,7.94426935392119
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.688328848539,9.71914773463842,10.7037382915887
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0926791854857,9.04784101233903,10.0702600989124
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8092321237608,8.7666415284068,9.7879368260838
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1041730112747,9.5785277929157,10.3413504020952
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1742697346816,8.80469789463526,9.98948381465843
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.7978035968321,8.75369191415154,9.77574775549182
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2359090616885,9.770441073181,10.5031750674347
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.9941346333603,9.54199595490697,10.2680652941336
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.94209202665406,8.32478463249253,9.13343832957329
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8832378223841,8.52828979051987,9.70576380645198
